name,comp,chara,main_bene,adap_ill,usage,pre_cares
"海龙胶口服液
                    ",温补肾阳。用于肾阳不足所致的腰酸足软，精神萎糜，面色无华,"
                        规格：20ml*24支/ 20ml*40支
                    ","海龙、黄明胶、当归、川芎、肉苁蓉、黄芪、白芍、肉桂、枸杞子、陈皮、甘草（辅料：蔗糖、黄酒、山梨酸）
                        ",尚不明确,口服，一次40毫升（2支），一日1-2次,1．忌辛辣、生冷、油腻食物。2．感冒发热病人不宜服用。3．本品宜饭前服用。4．高血压、心脏病、肝病、肾病等慢性病患者应在医师指导下服用。5．服药2周症状无缓解，应去医院就诊。6．对本品过敏者禁用，过敏体质者慎用。7．本品性状发生改变时禁止使....
"健脑补肾口服液
                    ",健脑补肾，益气健脾，安神定志。用于健忘失眠，头晕目眩，耳鸣心悸，腰膝酸软，神经衰弱。,"
                        规格：10×10毫升/支/盒。
                    ","人参、鹿茸、狗鞭、肉桂、金牛草、牛蒡子（炒）、金樱子、杜仲（炭）、川牛膝、金银花、连翘、蝉蜕、山药、远志（甘草水制）、酸枣仁（炒）、砂仁 、当归、龙骨（煅）、牡蛎、茯苓 、白术（麸炒）、桂枝、甘草 、白芍、豆蔻  辅料：蔗糖、山梨酸
                        ",尚不明确,口服，一次10毫升，一日2-3次,1.忌油腻食物。
"龟鹿二仙口服液
                    ",温肾益精。用于久病肾虚，腰膝酸软，遗精阳痿,"
                        规格：每支装10ml
                    ","龟甲、鹿角、党参、枸杞子  辅料：蔗糖、山梨酸
                        ",尚不明确。,口服，一次10毫升（1支），一日3次,1、孕妇及小儿忌服。
"环酯红霉素干混悬剂（澳抒达）
                    ",本品主要适用于：,"
                        规格：0.15g*6袋
                    ","本品主要成份为环酯红霉素。化学名称：（2R,3S,4S,5R,6R,8R,9R,10R,11R,12S,13R)-3-[(2,6-二脱氧-3-C-甲基-3-O-甲基-α-L-核-己吡喃羰基)氧]-13-乙基-9-羟基-2，4，6，8,10,12-六甲基-5-[(3,4,6-三脱氧-3-(二甲胺基)-β-D-木-己吡喃羰基)氧]-14-氧杂十四元环-6,9-氧-1,9-二酮环11,12-碳酸酯。
                        ",本品的不良反应发生率较低，少数患者可能发生腹部不适、恶心、呕吐、腹泻、皮肤潮红、嗜酸粒细胞增多、发热，极少数患者可能发生可逆性听力损伤、伪膜性结肠炎、肝功能损伤。长期和反复使用本品可导致非敏感细菌(艰难梭菌)和霉菌(白色念珠菌)的过度生长。,将本品倒入杯中，加入适量凉开水，充分摇匀后口服。每12小时服用一次，空腹服用。,1.对本品及其他大环内酯类药物过敏者禁用。
"炎宁糖浆
                    ",清热解毒，消炎止痢。用于上呼吸道感染，扁桃体炎，尿路感染，急性菌痢，肠炎,"
                        规格：每1ml相当于饮片3.125g
                    ","鹿茸草、白花蛇舌草、鸭跖草。
                        ",尚不明确。,口服。一次10ml，一日3~4次;儿童酌减,尚不明确。
"泌宁胶囊
                    ",清热解毒，利尿通淋。用于湿热蕴结所致的小便黄赤，灼热刺痛，小腹拘急等。,"
                        规格：每粒装0.3g
                    ","酢浆草、车前草、石椒草。
                        ",尚不明确。,口服，一次3粒，一日3次。,服药期间忌烟、酒等辛辣食物。
"麦味地黄口服液
                    ",滋肾养肺。用于肺肾阴亏，潮热盗汗，咽干，眩晕耳鸣，腰膝酸软,"
                        规格：每支装10毫升(无糖型)
                    ","麦冬、五味子、熟地黄、山茱萸(制)、牡丹皮、山药、茯苓、泽泻。辅料为阿司帕坦、苯甲酸钠。
                        ",尚不明确,口服，一次10毫升，一日2次。,1、忌油腻食物。
"健儿强骨颗粒
                    ",健脾益气，补肾壮骨。用于儿童佝偻病及因缺钙导致的其他症状。,"
                        规格：每袋装5g
                    ","牡蛎、党参、麦冬、白术、大枣。辅料为蔗糖、糊精。
                        ",尚不明确。,开水冲服。一次1—2袋，一日3次。,['无']
"藿香正气软胶囊
                    ",解表化湿，理气和中。用于外感风寒、内伤湿滞或夏伤暑湿所致的感冒，症见头痛昏重、胸膈痞闷、脘腹胀痛、呕吐泄泻；胃肠型感冒见上述证候者。,"
                        规格：每粒装0.45g
                    ","苍术、陈皮、厚朴（姜制）、白芷、茯苓、大腹皮、生半夏、甘草浸膏、广藿香油、紫苏叶油。辅料为。
                        ",本品可能引起恶心、呕吐、皮疹、瘙痒、头晕等。,  口服。一次2～4粒，一日2次,1.忌烟、酒及辛辣、生冷、油腻食物，饮食宜清淡。2.不宜在服药期间同时服用滋补性中药。3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.儿童、孕妇、哺乳期妇女慎用，且应有医师指导；年老体弱者应在医师指导下服用。5....
"乙酰半胱氨酸泡腾片
                    ",用于治疗分泌大量浓稠痰液的慢性阻塞性肺病(COPD)、慢性支气管炎(CB)、肺气肿(PE)等慢性呼吸系统疾病。,"
                        规格：0.6g*2片*5板
                    ","本品主要成分为乙酰半胱氨酸。
                        ",['无'],"成人；每次0.6g(每次1片),每日1～2次或遵医嘱。应将本品溶于半杯温开水中(≤40℃),如有必要可用汤匙搅押。最好在晚上服用。",['无']
"参鹿茶
                    ","温肾助阳。用于肾阳虚症,症见腰膝酸软,畏寒肢冷。","
                        规格：每袋装4克
                    ","人参、丹参、鹿茸、枸杞子、淫羊藿、韭菜子、蛇床子。辅料为绿茶。
                        ",尚不明确。,"开水泡服,一次1袋,一日2次。",1.忌辛辣、生冷、油腻食物。
"酮洛芬贴片
                    ",主要用于类风湿性关节炎、骨关节炎的症状缓解。,"
                        规格：每片7cm×10cm,含酮洛芬20mg。
                    ","本品主要成份为酮洛芬。
                        ","偶有用药部位发生散在皮疹、皮肤潮红、瘙痒等不良反应,大剂量应用时,可能出现胃部刺激症状。","局部外用,除去防粘纸,贴敷于患处。一日一次，每日用量不超过8贴。",['无']
"参倍固肠胶囊
                    ","固肠止泻,健脾温肾。用于因脾肾阳虚所致的慢性腹泻,腹痛,肢体倦怠,神疲懒言,形寒肢冷,食少,腰膝酸软；肠易激综合症(腹泻型)见上述证候者。","
                        规格：每粒装0.45g
                    ","五倍子、肉豆蔻(煨)、诃子肉(煨)、乌梅、木香、苍术、茯苓、鹿角霜、红参

                        ","个别患者可能出现恶心,腹胀,停药后可自行消失","口服。一次4粒,一日3次。2周为一疗程",1.孕妇慎用。
"柠檬烯胶囊
                    ",适用于胆囊炎、胆管炎、胆结石、胆道术后综合征。,"
                        规格：每粒含柠檬烯（C10H16）应不得少于75.0mg。
                    ","本品主要成份为柠檬烯。
化学名称：1-甲基-4-（1-甲基乙烯基）环已烯。
化学结构式为：分子式：C10H16，分子量：136.23
                        ",部分患者用药后有轻度口干现象；少数患者可出现头昏、乏力、心悸、便秘、口唇疱疹等。,口服。每次3～5粒，每日3次，胆道疾病3周为一疗程。,1. 当药品性状发生改变时禁止服用。
"疏肝益阳胶囊
                    ","疏肝解郁，活血补肾。用于肝郁肾虑和肝郁肾虚兼血瘀证所致功能性阳痿和轻度动脉供血不足性阳痿。症见阳痿。阴茎痿软不举或举而不坚，胸闷善太息，胸胁胀满,腰膝酸软，舌淡或有瘀斑，","
                        规格：每粒装0.25克
                    ","蒺藜、柴胡、蜂房、地龙、水蛭、九香虫、紫梢花、蛇床子、远志
肉苁蓉、菟丝子、五味子、巴戟天、蜈蚣、石菖蒲。
                        ",尚不明确,口服。一次4粒，一日3次，4周为一疗程。,1.感冒期间停用。
"岩鹿乳康片
                    ",彝医:补知凯扎诺，且凯色土。,"
                        规格：每片重0.4g
                    ","岩陀、鹿衔草、鹿角霜。辅料为: 玉米淀粉、滑石粉、微晶纤维素。
                        ",尚不明确,口服。一次3~5片，一日3次;饭后服用。月经前15天开始服，至月经来时停药。,尚不明确。
"京万红软膏
                    ","活血解毒,消肿止痛去腐生肌。用于轻度水、火烫伤疮疡肿痛,创面溃烂。","
                        规格：每支装20g
                    ","地榆、地黄、当归、桃仁、黄连、木鳖子、罂粟壳、血余炭、棕榈、半边莲、土鳖虫、穿山甲、白蔹、黄柏、紫草、金银花、红花、大黄、苦参、五倍子、槐米、木瓜、苍术、白芷、赤芍、黄芩、胡黄连、川芎、栀子、乌梅、冰片、血竭、乳香、没药。辅料为麻油、蜂蜡。
                        ",尚不明确,"用生理盐水清理创面,涂敷本品或将本品涂于消毒纱布上,敷盖创面,消毒纱布包扎,每日换药一次。","1、京万红为外用药,不可内服。孕妇慎用；2、本药使用时应注意全身情况,如有高烧、全身发抖等症状时,应及时去医院就诊；3、重度烧烫伤时不宜自我治疗,应去医院就诊；4、烫伤局部用药一定要注意创面的清洁干净,在清洁的环境下最好采用暴露疗法；5、轻...."
"头孢克洛干混悬剂
                    ",希刻劳“适用于治疗下列敏感菌株引起的感染：,"
                        规格：0.125g
                    ","本品活性成份为头孢克洛
                        ",与头孢克洛治疗有关的不良反应有：,希刻劳均由口服,一般注意事项：长期使用头孢克洛，会使不敏感菌株大量繁殖。因此，对病人细心观察是必不可少的。如果治疗期间发生二重感染，必须采取适当措施。
"羚羊清肺胶囊
                    ",清肺利咽，清瘟止嗽。用于肺胃热盛 ，感受时邪，身热头晕，四肢酸懒，咳嗽痰盛，咽喉肿痛，鼻衄咳血，口干舌燥。,"
                        规格：
                    ","浙贝母、桑白皮（蜜）、前胡、麦冬、天冬、天花粉、地黄、玄参、石斛、桔梗、枇杷叶（蜜）、苦杏仁（炒）、金果榄、金银花、大青叶、枙子、黄芩、板蓝根、牡丹皮、薄荷、甘草、熟大黄、陈皮、羚羊角粉。
                        ",尚不明确,口服，一次2-3粒，一日3次,['无']
"金葡素注射液
                    ",本品对因放化疗而致的白细胞减少具有一定的保护作用，可用于恶性肿瘤病人放化疗的辅助治疗。另可用于骨折延迟愈合和不愈合。,"
                        规格：2ml/支
                    ","肠毒素 C 、蛋白质、多肽、十八种氨基酸。
                        ",可见全身发热反应或局部肿痛。,"(1）恶性肿瘤放化疗病人：肌肉注射，一日一次，一次一支，每支2ml,30天为一个疗程或遵医嘱。与放化疗同时使用。",有过敏史者慎用或不用
"康复新液
                    ",通利血脉，养阴生肌。内服：用于瘀血阻滞，胃痛出血，胃、十二指肠溃疡；以及阴虚肺痨，肺结核的辅助治疗。外用：用于金疮、外伤、溃疡、瘘管、烧伤、烫伤、褥疮之创面。,"
                        规格：每瓶装10ml,50ml,100ml
                    ","美洲大蠊干燥虫体的乙醇提取物
                        ",尚不明确,口服，一次10ml，一日3次，或遵医嘱；外用用医用纱 布浸透药液后敷患处，感染创面先清创后再用本品冲 洗，并用浸透本品的纱布填塞或敷用,尚不明确
"盐酸达泊西汀片
                    ",本品适用于治疗符合下列所有条件的18至64岁男性早泄（PE）患者：,"
                        规格：按C21H23NO计：30mg
                    ","本品主要成份为盐酸达泊西汀，辅料：纤维素-乳糖、交联羧甲纤维素钠、二氧化硅、硬脂酸镁、薄膜包衣预混剂
                        ",在临床试验中已报道晕厥和直立性低血压的不良反应,口服。药片应整片吞下。建议患者至少用一满杯水送服药物。患者应尽量避免晕厥或头晕等前驱症状所引起的受伤。,本品仅用于患有早泄的男性患者。本品在未患有早泄的男性中的安全性尚不明确，同时，尚无有关本品在该人群中延迟射精作用的数据。
"醒脑牛黄清心片
                    ",镇惊安神，化痰熄风镇惊安神，化痰熄风。用于心血不足，虚火上升引起的头目眩晕，胸中郁热、惊恐虚烦、痰涎壅盛、高血压症。,"
                        规格：(1)糖衣片:片芯重0.27g(2)薄膜衣片:每片重0.29g
                    ","人工牛黄、麦冬、大枣、白芍、桔梗、干姜、黄芩、柴胡、白蔹、大豆黄卷、山药、白术（炒）、茯苓、当归、川芎、石菖蒲、苦杏仁、防风、石膏、肉桂、人参、蒲黄、六神曲（炒）、朱砂、冰片、阿胶、雄黄、水牛角浓缩粉、甘草
                        ",尚不明确。,口服。一次5片，一日2次。, 1.儿童及哺乳期妇女慎用。 2.本品含朱砂、雄黄等，不宜久服。用药期间应定期复查肝。肾功能。 3.忌食辛辣食物。
"八子补肾胶囊
                    ",补肾，温阳。适用于肾阳不足所致的腰膝酸痛，头晕.头晕耳鸣.耳鸣，神疲健忘.健忘，体倦乏力.乏力，畏寒.畏寒肢冷。,"
                        规格：每粒装0.4g
                    ","菟丝子、枸杞子、五味子、蛇床子、金樱子、覆盆子、韭菜子、川楝子、淫羊藿、巴戟天、肉苁蓉、地黄、川牛膝、人参、鹿茸、海马。
                        ",尚未明确。,口服，一次2粒，一日3次。,1.忌辛辣、生冷、油腻食物。
"利马前列素片
                    ",改善退行性腰椎管狭窄症（直腿抬高试验正常，有间歇性跛行）患者的主观症状（腰部和下肢疼痛及麻木感）。,"
                        规格：338元/10片/盒
                    ","活性成份为利马前列素
                        ",不良反应】,通常成人一日3次，一次口服5μg。,1、下述患者慎用本药
"复方苁蓉胶囊
                    ",温补肾阳，疏肝理气，用于因肾阳不足兼肝气郁结所致阳萎的辅助治疗。,"
                        规格：0.5g*18粒
                    ","肉苁蓉，淫羊藿，人参，黄精，柴胡
                        ",偶有纳差，恶心，吐泻。,口服。一次2粒，一日2~3次。,儿童不宜服用。
"对乙酰氨基酚口腔崩解片
                    ",用于普通感冒或流行性感冒引起的发热。也用于缓解轻至中度疼痛，如头痛、牙痛、神经痛、肌肉痛、痛经及关节痛等,"
                        规格：0.125g
                    ","本品每片含主要成分为对乙酰氨基酚160mg。辅料为：甘氨酸、乳糖、微晶纤维素、阿斯巴甜、枸橼酸、交联羧甲基纤维素钠、滑石粉、聚维酮(PVP)、食用香精和食用色素。
                        ",1.常规剂量下，不良反应较少，偶尔可引起恶心、呕吐、出汗、腹痛、皮肤苍白等，很少引起胃肠道出血，偶见皮疹、荨麻疹、药热、白细胞减少、粒细胞缺乏、血小板减少、贫血等不良反应，长期大量用药会导致肝、肾功能异常。2.有报道，极少数患者使用对乙酰氨....,12岁以上儿童及成人一次4片，6~12岁儿童一次2片，4~6岁儿童（体重12~14公斤）一次1.5片，2~3岁儿童（体重16~20公斤）一次1片，若持续高热或疼痛，可间隔4~6小时重复用药一次，24小时内不超过4次。婴幼儿及儿童使用本品时，....,1.本品为对症治疗药，用于解热连续应用不得超过3天，用于止痛不得超过5天，症状未缓解请咨询医师或药师。2.不能同时服用含有对乙酰氨基酚及其他解热镇痛药的药品（如某些复方抗感冒药）。3.肝肾功能不全患者、老年患者慎用。4.孕妇及哺乳期妇女应在....
"连花清瘟胶囊（48粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"连花清瘟胶囊（24粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"连花清瘟胶囊（72粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克 
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"参乌健脑胶囊（90粒）
                    ",补肾填精，益气养血，强身健脑。用于因肾精不足，肝气血亏所引起的精神疲惫，失眠多梦，头晕目眩，体乏无力，记忆力减退。,"
                        规格：
                    ","人参、制何首乌、党参、黄芪、熟地黄、山药、丹参、枸杞子、白芍、远志、茯神、石菖蒲、黄芩、葛 根、粉葛、酸枣仁、麦冬、龙骨（粉）、香附、菊花、卵磷脂、维生素E22味。
                        ",尚不明确。,口服，一次5-6粒粒，一日3次，儿童酌减或遵医嘱。,1.忌辛辣、生冷、油腻食物。
"参乌健脑胶囊（30粒）
                    ",补肾填精，益气养血，强身健脑。用于因肾精不足，肝气血亏所引起的精神疲惫，失眠多梦，头晕目眩，体乏无力，记忆力减退。,"
                        规格：
                    ","人参、制何首乌、党参、黄芪、熟地黄、山药、丹参、枸杞子、白芍、远志、茯神、石菖蒲、黄芩、葛 根、粉葛、酸枣仁、麦冬、龙骨（粉）、香附、菊花、卵磷脂、维生素E22味。
                        ",尚不明确。,口服，一次5-6粒粒，一日3次，儿童酌减或遵医嘱。,1.忌辛辣、生冷、油腻食物。
"参乌健脑胶囊（180粒）
                    ",补肾填精，益气养血，强身健脑。用于因肾精不足，肝气血亏所引起的精神疲惫，失眠多梦，头晕目眩，体乏无力，记忆力减退。,"
                        规格：
                    ","人参、制何首乌、党参、黄芪、熟地黄、山药、丹参、枸杞子、白芍、远志、茯神、石菖蒲、黄芩、葛 根、粉葛、酸枣仁、麦冬、龙骨（粉）、香附、菊花、卵磷脂、维生素E22味。
                        ",尚不明确。,口服，一次5-6粒粒，一日3次，儿童酌减或遵医嘱。,1.忌辛辣、生冷、油腻食物。
"消栓通络片
                    ",活血化瘀，温经通络。用于瘀血阻络所致的中风，症见神情呆滞、言语謇涩、手足发凉、肢体疼痛；缺血性中风及高脂血症见上述证候者。,"
                        规格：0.38g*60片（薄膜衣）
                    ","川芎287g 丹参215g 黄芪431g 泽泻144g 三七144g 槐花72g 桂枝144g 郁金144g 木香72g 冰片5.7g 山楂144g
                        ",本品有恶心、呕吐、腹痛、腹泻、头晕、头痛、皮疹、瘙痒等不良反应报告。,口服。一次6片，一日3次,1 .忌硬生冷、辛辣、动物油脂食物。
"滑膜炎胶囊
                    ",清热祛湿，活血通络。用于湿热闭阻、瘀血阻络所致的痹病，症见关节肿胀疼痛、痛有定处、屈伸不利；急、慢性滑膜炎及膝关节术后见上述证候者。,"
                        规格：每粒装0.5g
                    ","夏枯草、女贞子、枸骨叶、黄芪、防己、薏苡仁、土茯苓、丝瓜络、泽兰、丹参、当归、川牛膝、豨莶草
                        ",尚不明确。,口服。一次3粒，一日3次,孕妇慎用。
"右归丸
                    ",温补肾阳，填精止遗。用于肾阳不足，命门火衰，腰膝酸冷，精神不振，怯寒畏冷，阳痿遗精，大便溏薄，尿频而清。,"
                        规格：45g/瓶（小蜜丸），9g*9袋/盒（小蜜丸）， 9g*15袋/盒（小蜜丸）
                    ","熟地黄、附子（炮附片）、肉桂、山药、山茱萸、菟丝子、鹿角胶、枸杞子、当归、杜仲（盐炒）
                        ",尚不明确,口服。一次9克(1袋），一日3次,尚不明确
"左归丸
                    ",滋肾补阴。用于真阴不足，腰膝酸软，盗汗，神疲口燥。,"
                        规格：45g/瓶（水蜜丸），9g*6袋/盒（水蜜丸），9g*8袋/盒（水蜜丸），9g*12袋/盒（水蜜丸）
                    ","熟地黄、菟丝子、牛膝、龟板胶、鹿角胶、山药、山茱萸、枸杞子
                        ",尚不明确,口服，一次9克，一日2次。,1. 忌油腻食物。
"香芍颗粒
                    ",疏肝理气，除胀止痛，佐以和胃。用于(1)经前期紧张综合征肝气逆证。症见：经前烦躁易怒，乳房胀痛、头痛、失眠多梦、小腹胀痛、胃脘胀痛、恶心呕吐等。(2)更年期综合征阴虚肝旺证。症见：烘热汗出，烦躁易怒、失眠、心悸、肋痛、健忘、头晕耳呜、舌红苔....,"
                        规格：每袋装4克
                    ","白芍、香附、川楝子(炒)、柴胡、川芎、枳壳、半夏(姜制)、豆蔻、木香、甘草。辅料为：蔗糖、倍他环糊精、糊精。
                        ",少数患者可有胃痛、恶心等消化道反应，个别病例出现乳房胀痛，一般不影响继续治疗。个别病例分别出现胸闷、带下量多，浮肿、研究者判断与本品“可能无关”。,温开水冲服：(1)经前期紧张综合征患者一次1袋、一日3次。月经来潮前10天开始服用，连服10天。两个月经周期为一个疗程。(2)更年期综合征患者一次1袋，一日3次，8周为一个疗程。,1、忌食辛辣、生冷、少进油腻食物。
