name,comp,chara,main_bene,adap_ill,usage,pre_cares
"维D2磷酸氢钙片
                    ",用于儿童、孕妇及哺乳期妇女钙的补充。,"
                        规格：100片
                    ","每片含维生素D25单位，磷酸氢钙15毫克（相当于钙36毫克）。
                        ",偶见胃部不适、便秘等。,口服。成人及儿童一次1片，一日1次。,1.心肾功能不全者慎用。2.如服用过量或出现严重不良反应，应立即就医。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.请将本品放在儿童不能接触的地方。6.儿童必须在成人监护下使用。7.如正在使用其他药品，使用本品前....
"小儿珠黄散
                    ",泻火导滞，镇惊安神。用于小儿宿食挟热引起的面赤唇红，身热不安，咳嗽痰鸣，小便短赤，大便秘结，惊风抽搐。,"
                        规格：1.5g*10袋
                    ","牛黄、大黄、炒牵牛子、槟榔、黄连、化橘红、珍珠、琥珀、朱砂、冰片。
                        ",尚不明确。,口服，一次0.75g，一日2次，周岁以内小儿酌减。,本品出当中含朱砂，不宜过量久服，肝肾功能不全者慎用。
"小儿退热合剂(小儿退热口服液)
                    ",疏风解表，解毒利咽。用于小儿风热感冒，发热恶风、头痛目赤，咽喉肿痛。,"
                        规格：10ml*5支(双龙出海)
                    ","大青叶、连翘、金银花、板蓝根、黄苓、柴胡、重楼、栀子、淡竹叶、牡丹皮、地龙、白薇。辅料为蔗糖、甜菊素、山梨酸钾。
                        ",尚不明确。,口服。五岁以下每次10ml，五岁至十岁每次20～30ml，一日3次，或遵医嘱。,1、忌食辛辣、生冷、油腻食物。2、风寒感冒者不适用，表现为发热畏冷、肢凉、流清涕，咽不红者。3、婴儿及糖尿病患儿应在医师指导下服用。4、脾虚易腹泻者慎服。5、服药3天症状无缓解，应去医院就诊。6、对本品过敏者禁用，过敏体质者慎用。7、药品性....
"脂康颗粒
                    ",滋阴清肝，活血通络。用于肝肾阴虚挟瘀之高脂血症，症见头晕或胀或痛，耳鸣眼花，腰膝酸软，手足心热，胸闷，口干，大便干结。,"
                        规格：8g*6袋
                    ","决明子、枸杞子、桑椹、红花、山楂。
                        ",禁烟酒及高脂饮食,开水冲服，一次一袋，一日2次，八周为一疗程,['无']
"拉莫三嗪片
                    ",癫痫：对12岁以上儿童及成人的单药治疗：简单部分性发作、复杂部分性发作、继发性全身强直-阵挛性发作、原发性全身强直-阵挛性发作。目前暂不推荐对12岁以下儿童采用单药治疗，因为尚未得到对这类特殊目标人群所进行的对照试验的相应数据。2岁以上儿童....,"
                        规格：50mg*10片*3板
                    ","拉莫三嗪
                        ",在本药作为单药治疗的试验中，不良反应的报导包括头痛、疲倦、皮疹、恶心、头晕、嗜睡和失眠。,单药治疗：12岁以上患者本药单药治疗的初始剂量是25mg，每日一次，连服2周；随后用50mg，每日1次，连服两周。此后，每隔1-2周增加剂量，最大增加量为50-100mg，直至达到最佳疗效，通常达到最佳疗效的维持剂量为100-200mg/日....,曾有皮肤不良反应报告，一般发生在拉莫三嗪开始治疗的前8周。大多数皮疹是轻微的和自限性的；但是，曾罕见严重的、致命危险的皮疹，包括Stevens-Johnson综合征和毒性上皮坏死溶解的报道。严重皮疹的发生率在成人约为1:1000，12岁以下....
"小儿氨酚烷胺颗粒
                    ",用于儿童伤风感冒引起的鼻塞、流鼻涕、打喷嚏、头痛、咽喉痛、发热等，亦可用于流行性感冒的预防和治疗。,"
                        规格：2g*16袋
                    ","本品为复方制剂，每包含对乙酰氨基酚0.1克、盐酸金刚烷胺0.04克、人工牛黄4毫克、咖啡因6毫克、马来酸氯苯那敏0.8毫克。辅料为蔗糖、羧甲基纤维素钠、柠檬黄、草莓香精。
                        ",有时有轻度头晕、乏力、恶心、上腹不适、口干、食欲缺乏和皮疹等，可自行恢复。,口服。1～2岁儿童，一次半包；2～5岁，一次1包；5～12岁，一次1～2包。一日2次。温开水冲服。,1.用药3-7天，症状未缓解，请咨询医师或药师。2.服用本品期间不得饮酒或含有酒精的饮料。3.不能同时服用与本品成份相似的其他抗感冒药。4.肝功能不全、肾功能不全、精神病史或癫痫病史患者慎用。5.如服用过量或出现严重不良反应，应立即就医。6....
"小儿氨酚黄那敏片
                    ",适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,"
                        规格：12片
                    ","小儿氨酚黄那敏
                        ",有时有轻度头晕、乏力、恶心、上腹不适、口干、食欲缺乏和皮疹等，可自行恢复。,用法用量：详见说明书,['无']
"云南花粉片
                    ","具有提高免疫机能、增强体力、促进生长发育、提高骨髓造血功能，降低血脂及减轻放射损伤等作用。适用于体弱多病，作滋补药。用于血液病，高脂血症,职业性苯、铅中毒及尘肺等的辅助治疗。","
                        规格：0.63g*180片
                    ","荞麦花粉、油菜花粉。
                        ",尚不明确。,口服，一次6-12片(片重0.3g)，或4-8片(片重0.5g)，一日3次。儿童酌减。,对花粉过敏、哮喘者忌服。
"红霉素肠溶胶囊
                    ",β-溶血链球菌、肺炎双球菌引起的轻度或中度的呼吸道感染。嗜血流感。β-溶血链球菌、肺炎双球菌引起的轻度或中度的下呼吸道感染。肺炎支原体引起的呼吸道感染。百日咳杆菌引起的百日咳等,"
                        规格：0.25g*20粒
                    ","红霉素碱
                        ",1.呕吐、腹痛、腹泻、纳差等胃肠道反应，与剂量有关。2.过敏反应：风疹、轻度皮疹。3.有听力暂时损害报道，发生于肾功能不好且用药量大的患者；有报道口服红霉素可导致肝脏功能损害、黄疸,口服，建议饭前1小时使用。本品常用推荐剂量如下：成人250mg(一粒)，每6小时一次。如果采用每日两次的用药方法，则建议每次500mg(2粒)，每12小时一次。儿童30~50mg/公斤/天，分2次服用,肝、肾功能不全者慎用。长期使用红霉素可导致耐药或真菌的感染。若出现双重感染，请停止使用并进行正确的治疗
"小儿止咳糖浆
                    ",祛痰，镇咳。用于小儿感冒引起的咳嗽。,"
                        规格：100ml
                    ","甘草流浸膏、桔梗、橙皮酊、氯化铵。辅料为蔗糖、苯甲酸钠。
                        ",尚不明确。,口服，2～5岁一次5ml，2岁以下酌情递减，5岁以上一次5～lOml，一日3～4次。10岁以上一次10ml~15ml。,1.忌食生冷辛辣食物。2.本品含氯化钾。肝肾功能异常者慎用；消化性溃疡患者应在医师指导下使用。3.患有高血压、心脏病等慢性病者均应慎用。糖尿病患儿应在医师指导下服用。4.2岁以下用量应咨询医师或药师。5.服药3天症状无改善者，应及时就医。6....
"健儿消食口服液
                    ",健脾益胃，理气消食。用于小儿饮食不节损伤脾胃引起的纳呆食少，脘胀腹满，手足心热，自汗乏力，大便不调，以至厌食、恶食。,"
                        规格：10ml*6支
                    ","炙黄芪、白术(麸炒)、麦冬、陈皮、莱菔子(炒)、山楂(炒)、黄芩。
                        ",1.患儿平时应少吃巧克力及带颜色的饮料，和油腻厚味等不易消化的食品。2.对本品过敏者禁用，过敏体质者慎用。3.本品性状发生改变时禁止使用。4.儿童必须在成人监护下使用。5.请将本品放在儿童不能接触的地方。6.如正在使用其他药品，使用本品前请....,口服，3岁以内一次5～10毫升，3岁以上一次10～20毫升；一日2次，用时摇匀。,['无']
"赖氨酸磷酸氢钙颗粒
                    ",本品用于促进幼儿正常生长发育，以及儿童及孕妇补充钙质。,"
                        规格：5g*10袋（为爱）
                    ","本品为复方制剂，每袋含盐酸赖氨酸0.5克，磷酸氢钙0.5克。辅料为：蔗糖。
                        ",钙剂按推荐剂量服用，少有不良反应，可有嗳气，便秘，腹部不适。少见的不良反应有高钙血症和肾结石，易发生于长期或大剂量服用或患有肾功能损害时，表现为厌食、恶心、呕吐，便秘，腹痛，肌肉软弱无力，心律失常、意识模糊、高血压以及骨石灰沉着等。长期服用....,口服。一次1袋，一日2次，温开水冲服。,1.慢性腹泻或胃肠道吸收功能障碍患者慎用。2.高氯血症、酸中毒及肾功能不全患者慎用。3.急性缺血性脑血管病患者慎用。4.心室颤动者慎用。5.服用洋地黄类药物期间慎用。6.长期或大剂量应用钙剂可致血清磷浓度降低。7.长期大量用药应定期测血清钙....
"小儿复方麻黄碱桔梗糖浆
                    ",用于小儿感冒、支气管炎引起的咳嗽、多痰等。,"
                        规格：10ml*12支
                    ","本品为复方制剂，其组分为每1ml含盐酸麻黄碱0.8mg，桔梗30mg、氯化铵15mg、苯巴比妥0.3mg、枸橼酸钠15mg、枸橼酸2mg、薄荷脑0.15mg、苯甲酸1.5mg、茴香水0.004ml、氯仿0.002ml。
                        ",1.偶有心悸、发热感、出汗等，休息片刻即可消失。2.大剂量或长期使用可引起精神兴奋、震颤、焦虑、失眠、心痛、心悸、心动过速等。3.可能引起微妙的情感变化，出现认知和记忆的缺损。4.长期用药，偶见叶酸缺乏和低钙血症。5.罕见巨幼红细胞性贫血和....,口服。一日3～4次。5～15岁：一次5～15ml；2～5岁：一次3～4ml；2岁以下酌减。,1.交叉过敏反应对其他拟交感胺类药，如肾上腺素、异丙肾上腺素等过敏者，对本品也过敏。2.如有头痛、焦虑不安、心动过速、眩晕、多汗等症状出现时应注意停药或调整剂量。3.短期内反复用药，作用可逐渐减弱（快速耐受现象），停药数小时后可以恢复。每日....
"肥儿糖浆
                    ",小儿滋补剂。用于小儿脾胃虚弱，不思饮食，面黄肌瘦，精神困倦。,"
                        规格：100ml
                    ","山药、芡实、莲子、北沙参、薏苡仁(炒)、白扁豆(炒)、山楂、白术(炒)、麦芽(焦)、茯苓。辅料为蔗糖、苯甲酸钠。
                        ",尚不明确。,口服，一次5～10毫升，一日3次。,1.不宜食用生冷不易消化食物。2.治疗10～14天症状无改善应到医院咨询医师。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.儿童必须在成人监护下使用。6.请将本品放在儿童不能接触的地方。7.如正在使用其他药品，使....
"二维葡磷钙咀嚼片
                    ",本品用于儿童、孕妇及哺乳期妇女钙质的补充。,"
                        规格：400片
                    ","二维葡磷钙
                        ",1.可见腹部不适及便秘。2.偶可发生高钙血症及肾功能不全。3.长期服用可致反跳性胃酸分泌增高。,口服。成人一次2片；儿童一次0.5~1片，一日3次，嚼碎后服用。,['无']
"牡蛎碳酸钙泡腾片
                    ",用于预防和治疗钙缺乏症，如骨质疏松、手足抽搐症、骨发育不全、佝偻病以及儿童、妊娠和哺乳期妇女、绝经期妇女、老年人钙的补充,"
                        规格：0.1g*30片*3瓶
                    ","本品主要成份为碳酸钙与氢氧化钙为主的钙化合物，每片含钙100毫克。辅料为环拉酸钠、苹果酸、富马酸、碳酸氢钠、阿司帕坦、聚维酮、香精
                        ",1．嗳气、便秘。2．偶可发生奶-碱综合征，表现为高血钙、碱中毒及肾功能不全（因服用牛奶及碳酸钙、或单用碳酸钙引起）。3．过量长期服用牡蛎碳酸钙泡腾片可引起胃酸分泌反跳性增高，并可发生高钙血症,口服。一次1~2片，一日3次，用温开水溶解后服用。,1.心肾功能不全者慎用。2.对本品过敏者禁用，过敏体质者慎用。3.本品性状发生改变时禁止使用。4.请将本品放在儿童不能接触的地方。5.儿童必须在***监护下使用。6.如正在使用其他药品，使用牡蛎碳酸钙泡腾片前请咨询医师或药师。7.肾结石患者....
"牡蛎碳酸钙胶囊
                    ",用于预防和治疗钙缺乏症，如骨质疏松、手足抽搐症、骨发育不全、佝偻病以及儿童、妊娠和哺乳期妇女、绝经期妇女、老年人钙的补充。,"
                        规格：100mg*90粒
                    ","牡蛎碳酸钙，辅料为淀粉。
                        ",1、嗳气、便秘。2、偶可发生奶-碱综合征，表现为高血钙、碱中毒及肾功能不全。（因服用牛奶及碳酸钙、或单用碳酸钙引起）。3、过量长期服用可引起胃酸分泌反跳性增高，并可发生高钙血症。,口服。一次100-200毫克（以钙计），一日3次。,1、心肾功能不全者慎用。2、对本品过敏者禁用，过敏体质者慎用。3、本品性状发生改变时禁止使用。4、请将本品放在儿童不能接触的地方。5、儿童必须在成人监护下使用。6、如正在使用其他药品，使用本品前请咨询医师或药师。7、肾结石患者应在医师指导下....
"三甲散
                    ",软坚化积。用于食积、乳积、痞块，有效改善小儿脾胃功能。,"
                        规格：0.9g*6袋
                    ","龟甲（砂烫、醋淬）、鳖甲（砂烫、醋淬）、穿山甲（砂烫）、鸡内金（砂烫）
                        ",尚不明确。,口服。不满周岁一次0.45克，一至三岁一次0.9-1.8克，一日三次。,尚不明确。
"紫金散
                    ",辟瘟解毒，消肿止痛。用于中暑，脘腹胀痛，恶心呕吐，痢疾泄泻，小儿痰厥；外治疔疮疖肿，痄腮，丹毒，喉风。,"
                        规格：3g*10瓶/盒
                    ","山慈菇、红大戟、千金子霜、五倍子、麝香、朱砂、雄黄。
                        ",尚不明确。,口服，一次1.5g，一日2次；外用醋调敷患处。,1.按量服用，不宜多服。2.本品处方中含有朱砂、雄黄，不宜过量久服，肝肾功能不全者慎用。3.运动员慎用。
"维D2磷酸氢钙片
                    ",用于儿童、孕妇及哺乳期妇女钙的补充。,"
                        规格：10片*6板
                    ","本品含维生素D2500单位，磷酸氢钙150毫克。
                        ",便秘。,口服。成人及儿童一次1片，一日1次。咀嚼后服用。,1.心肾功能不全者慎用。2.如服用过量或出现严重不良反应，应立即就医。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.请将本品放在儿童不能接触的地方。6.儿童必须在成人监护下使用。7.如正在使用其他药品，使用本品前....
"小儿氨酚黄那敏片
                    ",适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,"
                        规格：20片*2板
                    ","本品为复方制剂，每片含对乙酰氨基酚125毫克，马来酸氯苯那敏0.5毫克，人工牛黄5毫克。
                        ",有时有轻度头晕、乏力、恶心、上腹不适、口干、食欲缺乏和皮疹等，可自行恢复。,口服。儿童用量见下表。年龄1～3岁，体重10～15公斤，一次0.5～1片，一日3次。年龄4～6岁，体重16～21公斤，一次1～1.5片，一日3次。年龄7～9岁，体重22～27公斤，一次1.5～2片，一日3次。年龄10～12岁，体重28～32....,1.用药3-7天，症状未缓解，请咨询医师或药师。2.服用本品期间不得饮酒或含有酒精的饮料。3.1岁以下儿童应在医师指导下使用。4.不能同时服用与本品成份相似的其他抗感冒药。5.肝、肾功能不全者慎用。6.如服用过量或出现严重不良反应，应立即就....
"赖氨酸磷酸氢钙颗粒
                    ",用于促进幼儿正常生长发育，以及儿童及孕妇补充钙质。,"
                        规格：5g*16袋（增志祝长）
                    ","本品为复方制剂，每袋含盐酸赖氨酸0.5克，磷酸氢钙0.5克。辅料为：蔗糖。
                        ",钙剂按推荐剂量服用，少有不良反应，可有嗳气，便秘，腹部不适。少见的不良反应有高钙血症和肾结石，易发生于长期或大剂量服用或患有肾功能损害时，表现为厌食、恶心、呕吐、便秘、腹痛、肌肉软弱无力、心律失常、意识模糊、高血压以及骨石灰沉着等。长期服用....,口服。一次1袋，一日2次，温开水冲服。,1.慢性腹泻或胃肠道吸收功能障碍患者慎用。2.高氯血症、酸中毒及肾功能不全患者慎用。3.急性缺血性脑血管病患者慎用。4.心室颤动者慎用。5.服用洋地黄类药物期间慎用。6.长期或大剂量应用钙剂可致血清磷浓度降低。7.长期大量用药应定期测血清钙....
"阿莫西林颗粒
                    ","用于敏感菌(不产β一内酰胺酶菌株)所致下列感染：儿科抗生素,主要用于中耳炎、鼻窦炎、咽炎、扁桃体炎、泌尿生殖道感染、皮肤软组织感染、急性支气管炎、肺炎等下呼吸道感染。","
                        规格：0.125g*12袋
                    ","本品主要成份为阿莫西林，其化学名为(2S,5R,6R)-3,3-二甲基-6-[(R)-(-)-2-氨基-2-(4-羟基苯基)乙酰氨基]-7-氧代-4-硫杂-1-氮杂双环[3.2.0]庚烷-2-甲酸三水合物。
                        ",1．恶心、呕吐、腹泻及假膜性肠炎等胃肠道反应。2．皮疹、药物热和哮喘等过敏反应。3．贫血、血小板减少、嗜酸性粒细胞增多等。4．血清氨基转移酶可轻度增高。5．由念球菌或耐药菌引起的二重感染。6．偶见兴奋、焦虑、失眠、头晕以及行为异常等中枢神经....,口服。撕开小袋，把药粉倒入适量的凉开水中，摇匀，即可服用.小儿：一日剂量按体重20-40mg/kg，每8小时1次.新生儿和早产儿每次口服50mg，3个月以下婴儿一日剂量按体重30mg/kg。,1．传染性单核细胞增多症患者应用本品易发生皮疹．应避免使用。2．疗程较长患者应检童肝、肾功能和血常规。3．阿奠西林可导致采用Benedict或Fehling试剂的尿糖试验出现假阳性。4．下列情况下应慎用：(1)有哮喘、枯草热等过敏性疾病史者....
"复方硫酸亚铁颗粒
                    ",用于防治小儿缺铁性贫血，也可用于孕妇、哺乳期妇女和月经过多妇女的缺铁性贫血。,"
                        规格：(50mg:30mg)*10袋（雪拉尔）
                    ","本品为复方制剂，每粒胶囊含硫酸亚铁50毫克(相当于铁10毫克)，维生素C30毫克，并附1袋颗粒矫味剂。
                        ",1.可见恶心、呕吐、上腹疼痛、便秘。2.可减少肠蠕动，引起便秘并排黑便。,口服。一次1粒胶囊加1袋颗粒矫味剂。先将颗粒矫味剂用50-100毫升热水溶解，然后将胶囊的内容物倒入水中，溶解后饭后服用。一日1次。,1.肝炎、急性感染、肠道炎症、胰腺炎、消化道溃疡等患者慎用。2.不能与浓茶同服。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.请将本品放在儿童不能接触的地方。6.儿童必须在成人监护下使用。7.如正在使用其他药品，....
"脑乐静胶囊
                    ",养心，健脑，安神。用于易惊失眠、烦躁及小儿夜不安寐。,"
                        规格：0.6g*24粒
                    ","甘草浸膏，大枣，小麦。
                        ",尚不明确。,口服，成人一次5粒，一日3次；3-14岁者剂量减半服用。,请遵医嘱。
"小儿五维赖氨酸糖浆
                    ",用于儿童因缺乏维生素与赖氨酸所引起的各种疾病。,"
                        规格：60ml
                    ","本品为复方制剂。每5毫升含盐酸赖氨酸150毫克，泛酸钙10毫克，维生素B12.5毫克，维生素B20.5毫克，B62毫克，烟酰胺8.5毫克。
                        ",1.偶见皮肤潮红、瘙痒。2.尿液可能呈黄色，但不影响继续用药。,口服。1～3岁，一次2～3毫升；4～5岁，一次5毫升；一日2次，用温开水冲服。,1.高氯血症、酸中毒及肾功能不全患者慎用。2.对本品过敏者禁用，过敏体质者慎用。3.本品性状发生改变时禁止使用。4.请将本品放在儿童不能接触的地方。5.儿童必须在成人监护下使用。6.如正在使用其他药品，使用小儿五维赖氨酸糖浆前请咨询医师或药....
"吡拉西坦片
                    ",1.适用于急、慢性脑血管病、脑外伤、各种中毒性脑病等多种原因所致的记忆减退及轻、中度脑功能障碍。2.也可用于儿童智能发育迟缓。,"
                        规格：0.4g*100片
                    ","本品的主要成分为吡拉西坦。
                        ",1.中枢神经系统的不良反应包括神经质、易兴奋、头晕、头痛和睡眠障碍。这些症状均不很重，且与服用剂量大小无关。Huntington舞蹈病者，服用吡拉西坦可以加重症状。2.消化道症状有恶心、腹部不适、纳差、腹胀、腹痛为常见的不良反应。症状的轻重....,口服1-2.0克（2-5片），每日三次，但国人由于消化道反应明显，常常应用0.8-1.2克（2-3片），每日三次，4-8周为一个疗程。,肝肾功能障碍者慎用并应适当减少剂量。
"小儿氨酚黄那敏颗粒
                    ",适用于缓解儿童普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,"
                        规格：6g*10袋
                    ","本品为复方制剂，每袋含对乙酰氨基酚125毫克，马来酸氯苯那敏0.5毫克，人工牛黄5毫克。辅料为：蔗糖粉、香精
                        ",有时有轻度头晕、乏力、恶心、上腹不适、口干、食欲缺乏和皮疹等，可自行恢复。,温开水冲服，12岁以下儿童用量见下表：───────────────────────────────────年龄（岁）体重（公斤）一次用量（袋）一日次数───────────────────────────────────1～310～140....,1.用药3-7天，症状未缓解，请咨询医师或药师。2.服用本品期间不得饮酒或含有酒精的饮料。3.1岁以下儿童应在医师指导下使用。4.不能同时服用与本品成份相似的其他抗感冒药。5.肝、肾功能不全者慎用。6.如服用过量或出现严重不良反应，应立即就....
