name,comp,chara,main_bene,adap_ill,usage,pre_cares
"胃苏颗粒
                    ",理气消胀，和胃止痛。主治气滞型胃脘痛，症见胃脘胀痛，窜及两胁，得嗳气或矢气则舒，情绪郁怒则加重，胸闷食少，排便不畅及慢性胃炎见上述证候者。,"
                        规格：每袋装15g
                    ","紫苏梗、香附、陈皮、香橼、佛手、枳壳、槟榔、炒鸡内金。辅料详见说明书。
                        ",偶有口干，嘈杂。,用适量开水冲服，搅拌至全溶。若放置时间长有少量沉淀，摇匀即可。一次1袋，一日3次。15天为一个疗程。,1.服药期间要保持情绪稳定，切勿恼怒。
"神曲消食口服液
                    ",消食健胃，健脾理气，用于喂养不当或饮食不节引起的儿童脾胃虚弱，饮食积滞证出现的厌食，食欲不振，食量减少等。,"
                        规格：每1ml相当于饮片0.733g
                    ","焦神曲、焦山楂、焦麦芽、白芍、党参、茯苓、麸炒白术、木香、砂仁、醋 延胡索、炙甘草。辅料为：聚山梨酯 80、山梨酸、三氯蔗糖。
                        ",少数患儿用药后可出现皮疹、皮肤瘙痒、腹泻等。,口服。餐后半小时服用，1～4岁，一次5ml，一日3次；5-14岁，一次10ml，一日3次。疗程为2周。,1、本品临床试验未观察神经性厌食症或由其他疾病所致的小儿厌食的有效性和安全性。
"黄连上清片
                    ",散风清热，泻火止痛。用于风热上攻、肺胃热盛所致的头晕目眩、暴发火眼、牙齿疼痛、口舌生疮、咽喉肿痛、耳痛耳鸣、大便秘结、小便短赤。,"
                        规格：0.3g*24片*2板（仁和）
                    ","黄连，栀子（姜制），连翘，蔓荆子（炒），防风，荆芥穗，白芷，黄芩，菊花，薄荷，酒大黄，黄柏（酒炒），桔梗，川芎，石膏，旋覆花，甘草。
                        ",尚不明确。,口服。一次6片，一日2次。,1.忌服辛辣刺激等食物。2.不宜在服仁和黄连上清片期间同时服用温补性中成药。3.有心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.严格按用法用量服用，小儿、年老体弱患者，大便溏软者应在医师指导下服用。5.服药3天后症状未改善....
"二十味肉豆蔻丸
                    ",镇静、安神。用于“宁龙病”，神经紊乱，烦躁，精神恍惚，失眠，头晕，健忘，耳鸣、颤抖，惊悸。,"
                        规格：100丸(每20丸重3g)
                    ","肉豆蔻、沉香、广枣、藏茴香、阿魏、大蒜（炭）、乳香、松生等、余甘子、力嘎都、檀香、人工牛黄等二十味。
                        ",尚不明确。,用开水泡30分钟，使其充分溶解后，连同药渣服下，或嚼碎服用。，一次2～3g（15-20丸），一日2次。,尚不明确。
"黄连上清丸
                    ",清热通便，散风止痛。用于上焦风热所致的头晕脑胀，牙龈肿痛，口舌生疮，咽喉红肿，耳痛耳鸣，暴发火眼，大便干燥，小便黄赤。,"
                        规格：6g*10丸
                    ","黄连，栀子（姜制），连翘，蔓荆子（炒），防风，荆芥穗，白芷，黄芩，菊花，薄荷，酒大黄，黄柏（酒炒），桔梗，川芎，石膏，旋覆花，甘草。
                        ",尚不明确。,口服，水丸或水蜜丸一次3~6克，大蜜丸一次1~2丸，一日2次。,1.禁食辛辣物。2.孕妇忌服。3.不宜在服药期间同时服用温补性中成药。4.有心脏病、肝病、糖尿病、肾病等慢性病严重者，或正在接受其他治疗的患者，应在医师指导下服用。5.服药三天后症状未改善，应去医院就诊。6.按照用法用量服用，小儿，年老体虚....
"参七乳泰片
                    ",解郁散结、活血止痛。症见乳房疼痛、乳房肿块质地软硬下等，随月经周期及情绪而变化，可伴胸胁胀闷、经行不畅、经色紫暗或挟血块或痛经等症状者。,"
                        规格：0.5g*36片
                    ","紫胡、赤芍、夏枯草、牡蛎、当归、三七、党参、青皮、橘核、荠菜、漏芦、鬼箭羽、炒王不留行。
                        ",尚不明确。,口服。一次4片，一日3次。月经周期第五天开始服药，若行经少于5天的，则从月经干净后开始服药，连服21天。疗程为三个月经周期。,尚不明确。
"健儿消食口服液
                    ",健脾益胃，理气消食。用于小儿饮食不节损伤脾胃引起的纳呆食少，脘胀腹满，手足心热，自汗乏力，大便不调，以至厌食、恶食。,"
                        规格：10ml*6支
                    ","炙黄芪、白术(麸炒)、麦冬、陈皮、莱菔子(炒)、山楂(炒)、黄芩。
                        ",1.患儿平时应少吃巧克力及带颜色的饮料，和油腻厚味等不易消化的食品。2.对本品过敏者禁用，过敏体质者慎用。3.本品性状发生改变时禁止使用。4.儿童必须在成人监护下使用。5.请将本品放在儿童不能接触的地方。6.如正在使用其他药品，使用本品前请....,口服，3岁以内一次5～10毫升，3岁以上一次10～20毫升；一日2次，用时摇匀。,['无']
"肥儿糖浆
                    ",小儿滋补剂。用于小儿脾胃虚弱，不思饮食，面黄肌瘦，精神困倦。,"
                        规格：100ml
                    ","山药、芡实、莲子、北沙参、薏苡仁(炒)、白扁豆(炒)、山楂、白术(炒)、麦芽(焦)、茯苓。辅料为蔗糖、苯甲酸钠。
                        ",尚不明确。,口服，一次5～10毫升，一日3次。,1.不宜食用生冷不易消化食物。2.治疗10～14天症状无改善应到医院咨询医师。3.对本品过敏者禁用，过敏体质者慎用。4.本品性状发生改变时禁止使用。5.儿童必须在成人监护下使用。6.请将本品放在儿童不能接触的地方。7.如正在使用其他药品，使....
"黄连上清片
                    ",本品用于散风清热，泻火止痛。本品用于风热上攻﹑肺胃热盛所致的头晕目眩﹑暴发火眼﹑牙齿疼痛﹑口舌生疮﹑咽喉肿痛﹑耳痛耳鸣﹑大便秘结﹑小便短赤。,"
                        规格：24片*2板糖衣
                    ","本品主要成分为黄连、大黄、连翘、薄荷、旋覆花、黄芩、荆芥穗、栀子、防风、石膏、桔梗、黄柏、慢荆子、白芷、甘草、川芎、菊花。辅料为色素（柠檬黄）、滑石粉、蔗糖、明胶。
                        ",尚不明确。,口服。一次6片，一日2次。,1.忌服辛辣刺激等食物。2.不宜在服药期间同时服用温补性中成药。3.有心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.严格按用法用量服用，小儿、年老体弱患者，大便溏软者应在医师指导下服用。5.服药3天后症状未改善，或出现其他....
"草酸艾司西酞普兰片
                    ",用于治疗抑郁症。,"
                        规格：5mg*28片
                    ","本品主要成份为草酸艾司西酞普兰。
                        ",国外文献报道，不良反应多发生在开始治疗的第1-2周，持续治疗后不良反应的严重程度和发生率都会降低。长期使用SSRI类药物治疗突然停药后，有些患者会出现撤药反应，尽管停止治疗后可能发生撤药反应，现有的临床前和临床证据都没有显示SSRI类药物可....,用法：口服，可以与食物同服。用量：每日1次。常用剂量为每日10mg，根据患者的个体反应，每日最大剂量可以增加至20mg。通常2-4周即可获得抗抑郁疗效。症状缓解后，应持续治疗至少6个月以巩固疗效。老年患者（>65岁）推荐以上述常规起始剂量的....,由于缺乏足够的临床资料，因此18岁以下儿童或青少年建议不要适用本品。
"更年乐片
                    ",养心养肾、调补任冲。用于更年期出现的夜寐不安，心悸、耳鸣，多疑善感，烘热汗出，烦躁易怒，腰背酸痛等症。,"
                        规格：0.35g*48片
                    ","淫羊藿、牡蛎、知母、金樱子、黄柏、车前子、人参、当归、桑椹、核桃仁、鹿茸、补骨脂、续断、首乌藤、白芍、首乌（制）、牛膝、甘草、熟地黄。
                        ",尚不明确。,口服，1次4片，1日3次。,1.忌食辛辣，少进油腻。2.心悸症状明显者，应先去医院检查，在医师指导下用药。3.服药4周症状无改善，应到医院诊治。4.按用法用量服用，长期服用应向医师咨询。5.感冒时不宜服用本药。6.服本药时不宜同时服用藜芦、五灵脂、皂荚或其制剂；不宜喝....
"海龙胶
                    ",温肾壮阳，活血止痛，填精补髓，强壮腰膝。用于腰酸足软，精神萎靡，面包晄白；男子阳痿遗精，女子宫冷不孕。,"
                        规格：250g
                    ","海龙、黄明胶、肉苁蓉、枸杞子，肉桂、黄芪、当归、川芎，白芍、陈皮，甘草。
                        ",1.忌辛辣、生冷、油腻食物。2.感冒发热病人不宜服用。3.本品宜饭前服用。4.高血压、心脏病、肝病、肾病等慢性病息者应在医师指导下服用。5.服药2周症状无缓解，应去医院就诊。6.对本品过敏者禁用.过敏体质者慎用。7.本品性状发生改变时禁止使....,一次6-9克，一日1-2次，烊化兑服。,['无']
"脑乐静
                    ",养心，安神。用于精神忧郁，烦躁失眠。,"
                        规格：200ml
                    ","甘草浸膏，大枣，小麦。
                        ",偶有面红、轻微胃肠不适，可减量或停药处理。,口服，一次30ml，一日3次；小儿酌减。,1.糖尿病患者禁用。2.痰多者不宜用。3.按照用法用量服用，小儿应在医师指导下服用。4.服药二周症状未缓解，应去医院就诊。5.药品性状发生改变时禁止服用。6.儿童必须在成人的监护下使用。7.请将此药品放在儿童不能接触的地方。8.如正在服用其....
"氯氮平片
                    ",本品不仅对精神病阳性症状有效，对阴性症状也有一定效果,"
                        规格：25mg*100片（齐鲁）
                    ","氯氮平
                        ",1、镇静作用强和抗胆碱能不良反应较多，常见有头晕、无力、嗜睡、多汗、流涎、恶心、呕吐、口干、便秘、体位性低血压、心动过速。2、常见食欲增加和体重增加。3、可引起心电图异常改变。可引起脑电图改变或癫痫发作。4、也可引起血糖增高。5、严重不良反....,口服从小剂量开始，首次剂量为一次25mg，一日2~3次，逐渐缓慢增加至常用治疗量一日200~400mg，高量可达一日600mg。维持量为一日100~200mg。,1、出现过敏性皮疹及恶性综合征应立即停药并进行相应的处理。2、中枢神经抑制状态者慎用。尿潴留患者慎用。3、治疗头3个月内应坚持每1-2周检查白细胞计数及分类，以后定期检查。4、定期检查肝功能与心电图。5、定期检查血糖，避免发生糖尿病或酮症酸....
"阿立哌唑片
                    ",用于治疗精神分裂症。在精神分裂症患者的短期（4周和6周）对照试验中确立了阿立哌唑治疗精神分裂症的疗效。选择阿立哌唑用于长期治疗的医生应定期重新评估该药对个别患者的长期疗效。,"
                        规格：15mg*10片
                    ","本品主要成分为阿立哌唑。
                        ",与其他抗精神病药一样，阿立哌唑1.应慎用于心血管疾病(心肌梗塞、缺血性心脏病、心脏衰竭或传导异常病史)患者、脑血管疾病患者或诱发低血压的情况（脱水、血容量过低和降压药治疗）。2.应慎用于有癫痫病史或癫痫阈值较低的情况（如：阿尔茨海默氏病性痴....,服用方法：保持手部干燥，迅速取出药片置于舌面，阿立哌唑口腔崩解片在数秒内即可崩解，不需用水或只需少量水，借吞咽动作入胃起效，患者不应试图将药片分开或咀嚼。由使用其它抗精神病药改用本品者：某些患者可以立即停止原先使用的抗精神病药；而另一些患者....,['无']
"心脑健胶囊
                    ",清利头目，醒神健脑，化浊降脂。用于头晕目眩，胸闷气短，倦怠乏力，精神不振，记忆力减退等症，用于高血脂症、高血压病、冠心病、脑动脉硬化及其他伴有高凝状态的疾病。对心血管病伴高纤维蛋白原症及动脉粥样硬化，肿瘤放疗，化疗所致的白细胞减少症有防治作....,"
                        规格：24粒
                    ","茶叶提取物。
                        ",尚不明确。,口服，一次2粒，一日3次。,尚不明确。
"五维他口服溶液
                    ",用于预防和治疗B族维生素缺乏所致的各种疾病，如厌食、营养不良、脚气病、糙皮病,"
                        规格：500ml
                    ","本品每毫升含维生素B10.3毫克，维生素B20.06毫克，维生素B60.09毫克，烟酰胺0.3毫克，泛酸钙0.03毫克。?辅料为苯甲酸钠、橙皮酊、枸橼酸、蔗糖、乙醇。
                        ",1.大剂量服用可出现烦躁、疲倦、食欲缺乏等。2.偶见皮肤潮红、瘙痒。3.尿液可能呈黄色。,口服。一次2.5-5毫升，一日3次,1.对该药品过敏者禁用，过敏体质者慎用。2.该药品性状发生改变时禁止使用。3.请将该药品放在儿童不能接触的地方。4.儿童必须在成人监护下使用。5.如正在使用其他药品，使用该药品前请咨询医师或药师。
"清胃丸
                    ",清胃肠实热。通利二便，用于头痛目昏、牙痛龈肿，鼻中衂血，牙宣齿衂，暴发火眼，通便溺赤，喉干咽痛，口唇焦裂,"
                        规格：9g*10丸/盒
                    ","大黄、芒硝、黄芩、滑石、牵牛子（炒）、羌活、胆南星、槟榔、白芷、木道
                        ",尚不明确,口服。一次1丸，五岁到十岁一次半丸，五岁以下酌减，一日两次。,尚不明确
"精血补片
                    ",补肝肾，益气血，养心神。用于神经衰弱，精神萎靡，头晕目眩，心悸失眠。,"
                        规格：12片*5板
                    ","详见说明书
                        ",1.忌辛辣食物。2.感冒病人不宜服用。3.服宝昌精血补片时不宜同时服用藜芦、五灵脂、皂荚或其制剂；不宜喝茶和吃萝卜，以免影响药效。4.服药二周或服药期间症状无改善，或症状加重，或出现新的严重症状，应立即停药并去医院就诊。5.按照用法用量服用....,口服，一次2～3片，一日3次。,['无']
"草酸艾司西酞普兰片
                    ",用于治疗抑郁症。,"
                        规格：20mg*7片
                    ","草酸艾司西酞普兰。
                        ",国外文献报道，不良反应多发生在开始治疗的第1-2周，持续治疗后不良反应的严重程度和发生率都会降低。长期使用SSRI类药物治疗突然停药后，有些患者会出现撤药反应，尽管停止治疗后可能发生撤药反应，现有的临床前和临床证据都没有显示SSRI类药物可....,用法：口服，可以与食物同服。用量：每日1次。常用剂量为每日10mg，根据患者的个体反应，每日最大剂量可以增加至20mg。通常2-4周即可获得抗抑郁疗效。症状缓解后，应持续治疗至少6个月以巩固疗效。,由于缺乏足够的临床资料，因此18岁以下儿童或青少年建议不要适用。下列的特殊警告和慎用适用于各种SSRI类药物。矛盾性焦虑：一些惊恐障碍患者在接受抗抑郁药物治疗初期，可能会加重焦虑症状，这种矛盾性反应通常在持续治疗两周后会逐渐减轻。建议降低起....
"盐酸乙哌立松颗粒
                    ",中枢性肌肉松驰药。盐酸乙哌立松颗粒用于改善下列疾病的肌紧张状态：颈背肩臂综合症，肩周炎、腰痛症；用于改善下列疾病所致的痉挛性麻痹；脑血管障碍，痉挛性脊髓麻痹，颈椎病，手术后遗症（包括脑、脊髓肿瘤），外伤后遗症（脊髓损伤、头部外伤），肌萎缩性....,"
                        规格：50mg*9袋
                    ","盐酸乙哌立松
                        ",['无'],饭后口服，通常成人一次一包，一日3次，或遵医嘱。,['无']
"解郁安神颗粒
                    ",本品功效是舒肝解郁，安神定志。用于情志不舒、肝郁气滞等精神刺激所致的心烦焦虑，失眠，健忘，更年期症候群，神经官能症等。用于情志不舒，肝郁气滞等精神刺激所致的心烦、焦虑、失眠、健忘、更年期症候群，神经官能症等。,"
                        规格：5g*10袋
                    ","柴胡、大枣、石菖蒲、半夏(制)、白术(炒)、浮小麦、远志(制)、甘草(炙)、栀子(炒)、百合、胆南星、郁金、龙齿、酸枣仁(炒)、茯苓、当归。
                        ",尚不明确,开水冲服，一次5克，一日2次。,1．少吃生冷及油腻难消化的食品。2．服药期间要保持情绪乐观，切忌生气恼怒。3．火郁证者不适用，主要表现为口苦咽干、面色红赤、心中烦热、胁胀不眠、大便秘。4．有高血压心脏病、糖尿病肝病、肾病慢性病严重者应在医师指导下服用。5．本品不能长期或反....
"阿立哌唑胶囊
                    ",用于治疗精神分裂症。,"
                        规格：5mg*28粒
                    ","阿立哌唑
                        ",尽管报道的下列不良事件发生在临床研究期间，但并不一定是由阿立哌唑引起。1.在短期安慰剂对照试验中与停药相关的不良事件因不良事件而导致的停药率在阿立哌唑治疗者(7%)和安慰剂治疗者(9%)中没有差异，且导致停药的不良事件类型在阿立哌唑和安慰剂....,口服每日1次，第一周为起始剂量5mg/日，第二周增加为10mg/日，用药2周后，可根据个体的疗效和耐受情况增加剂量为15mg/日，每日最大剂量不应超过30mg。,1.应慎用于心血管疾病(心肌梗塞、缺血性心脏病、心脏衰竭或传导异常病史)患者、脑血管疾病患者或诱发低血压的情况(脱水、血容量过低和降压药治疗)。2.应慎用于有癫痫病史或癫痫阈值较低的情况(如：阿尔茨海默氏病性痴呆)。3.应警告患者小心驾驶汽....
"卡马西平片
                    ",1.癫痫、部分性发作、复杂部分性发作、简单部分性发作和继发性全身发作。全身性发作、强直、阵挛、强直阵挛发作。2.三叉神经痛和舌咽神经痛发作，亦用作三叉神经痛缓解后的长期预防性用药。也可用于脊髓痨和多发性硬化、糖尿病性周围性神经痛、患肢痛和外....,"
                        规格：0.1g*100片
                    ","卡马西平。
                        ",1.神经系统常见的不良反应：头晕、共济失调、嗜睡和疲劳。2.因刺激抗利尿激素分泌引起水的潴留和低钠血症(或水中毒)，发生率约10%～15%。3.较少见的不良反应有变态反应，Stevens-Johnson综合症或中毒性表皮坏死溶解症、皮疹、荨....,1.成人常用量(1)抗惊厥，初始剂量每次100～200mg，每天1～2次，逐渐增加剂量直至最佳疗效。(2)镇痛，开始一次0.1g，一日2次;第二日后每隔一日增加0.1～0.2g，直到疼痛缓解，维持量每日0.4～0.8g，分次服用;最高量每日....,1.与三环类抗抑郁药有交叉过敏反应。2.用药期间注意检查：全血细胞检查(包括血小板、网织红细胞及血清铁，应经常复查达2～3年)，尿常规，肝功能，眼科检查。卡马西平血药浓度测定。3.一般疼痛不要用本品。4.糖尿病人可能引起尿糖增加，应注意。5....
"碳酸锂片
                    ",主要治疗躁狂症，对躁狂和抑郁交替发作的双相情感性精神障碍有很好的治疗和预防复发作用，对反复发作的抑郁症也有预防发作作用。也用于治疗分裂-情感性精神病。,"
                        规格：0.25g*100片（黄河）
                    ","本品活性成份为碳酸锂。
                        ",常见不良反应口干、烦渴、多饮、多尿、便秘、腹泻、恶心、呕吐、上腹痛。神经系统不良反应有双手细震颤、萎靡、无力、嗜睡、视物模糊、腱反射亢进。可引起白细胞升高。上述不良反应加重可能是中毒的先兆，应密切观察。,口服。成人用量按体重20~25mg/kg计算，躁狂症治疗剂量为一日600~2000mg，分2~3次服用，宜在饭后服，以减少对胃的刺激，剂量应逐渐增加并参照血锂浓度调整。维持剂量一日500~1000mg。,由于锂盐的治疗指数低，治疗量和中毒量较接近，应对血锂浓度进行监测，帮助调节治疗量及维持量，及时发现急性中毒。治疗期应每1-2周测量血锂一次，维持治疗期可每月测定一次。取血时间应在次日晨即末次服药后12小时。急性治疗的血锂浓度为0.6~1.2....
