name,comp,chara,main_bene,adap_ill,usage,pre_cares
"解郁安神颗粒
                    ",本品功效是舒肝解郁，安神定志。用于情志不舒、肝郁气滞等精神刺激所致的心烦焦虑，失眠，健忘，更年期症候群，神经官能症等。用于情志不舒，肝郁气滞等精神刺激所致的心烦、焦虑、失眠、健忘、更年期症候群，神经官能症等。,"
                        规格：5g*10袋
                    ","柴胡、大枣、石菖蒲、半夏(制)、白术(炒)、浮小麦、远志(制)、甘草(炙)、栀子(炒)、百合、胆南星、郁金、龙齿、酸枣仁(炒)、茯苓、当归。
                        ",尚不明确,开水冲服，一次5克，一日2次。,1．少吃生冷及油腻难消化的食品。2．服药期间要保持情绪乐观，切忌生气恼怒。3．火郁证者不适用，主要表现为口苦咽干、面色红赤、心中烦热、胁胀不眠、大便秘。4．有高血压心脏病、糖尿病肝病、肾病慢性病严重者应在医师指导下服用。5．本品不能长期或反....
"硒酵母片
                    ",补硒药。适用于低硒的肿瘤、肝病、心脑血管疾病病人或其他低硒引起的疾病。,"
                        规格：50μg*50片(西维尔)
                    ","硒酵母。
                        ",尚不明确。,口服，一次100～200ug(2～4片)，一日1～2次或遵医嘱。,本品用于低硒营养状态的人群，并按本说明书用法用量嚼碎后服用。
"辅酶Q10胶囊
                    ",1.心血管疾病，如病毒性心肌炎、慢性心功能不全。2.肝炎，如病毒性肝炎、亚急性肝坏死、慢性活动性肝炎。3.癌症的综合治疗，能减轻放疗、化疗等引起的某些不良反应。,"
                        规格：10mg*60粒/瓶
                    ","辅酶Q10化学名：2-（3，7，11，15，19，23，27，31，35，39-癸甲基-2，6，10，14，18，22，26，30，34，38-四十癸烯基）-5，6&amp;mdash;二甲氧基-3-甲基-p-苯醌。分子式：C59H90O4分子量：863.36
                        ",可有胃部不适、食欲减退、恶心、腹泻，偶见皮疹。,一次1片(粒)，一日3次，饭后服用。,尚不明确。
"他克莫司胶囊
                    ",1.预防肝脏或肾脏移植术后的移植物排斥反应。2.治疗肝脏或肾脏移植术后应用其他免疫抑制药物无法控制的移植物排斥反应。,"
                        规格：1mg*50粒(普乐可复)
                    ","5号白色硬质胶囊，物为白色粉末。
                        ",由于患者疾病非常严重，且经常是多药合用，与免疫抑制剂相关的不良反应通常难以确定。有证据表明下述的多种不良反应均为可逆性，减量可使其减轻或消失。与静脉给药相比，口服给药的不良反应发生率较低。1.感染就象用其它免疫抑制剂一样，患者用普乐可复后增....,1.成人术后接受口服普乐可复治疗的推荐起始剂量：(1)对肝移植患者，口服初始剂量应为按体重每日0.1-0.2mg/kg，分两次口服，术后6小时开始用药。(2)对肾移植患者，口服初始剂量应为按体重每日0.15-0.3mg/kg，分两次口服，术....,1.对下列参数应作常规监测：血压、心电图、视力、血糖浓度、血钾及其他电解质浓度、血肌酐、尿素氮、血液学参数、凝血值及肝功能。若上述参数发生了有临床意义的变化，应重新审核普乐可复的用量。2.应经常进行肾功能检测。在移植术后的头几天内，应特别监....
"维酶素片
                    ",目前主要用来治疗萎缩性胃炎、浅表性胃炎、食管上皮细胞增生，以及预防由于细胞增生引起的癌变。也可用于各型肝炎的辅助治疗，核黄素缺乏等。,"
                        规格：0.2g*100s
                    ","本品系以黄豆为主要原料，经生物发酵后精制加工而成的一种复方制剂。其主要成份为核黄素及核黄素的衍生物。其中维生素12种，以B2和VE含量最多，氨基酸18种，微量元素23种，其他尚包括糖类、粗纤维等。
                        ",尚未发现有关不良反应报道。,口服。一次4～6片，一日3次,1.服用30分种后，尿液呈荧光黄绿色，属正常药物颜色。2.当药品性状发生改变时禁止使用。3.注意个别病人服药后口中可带有维酶素的特殊气味而感到不舒服。
"他克莫司胶囊
                    ",预防肝脏或肾脏移植后的移植物排斥反应。治疗肝脏或肾脏移植后应用其他免疫抑制药物无法控制的移植物排斥反应,"
                        规格：0.5mg*50粒（赛福开）
                    ","本品主要成份为他克莫司，化学名称为：[3S-[3R*[E(1S*，3S*，4S*)]，4S*，5R*，8S*，9E，12R*，14R*，15S*，16R*，18S*，19S*，26aR*]]-5，6，8，11，12，13，14，15，16，17，18，19，24，25，26a-六-癸氢-5，19-二羟基-3-[2-(4-羟-3-甲氧环己基)-1-甲基乙烯基]-14，16-二甲氧-4，10，12，18-四甲基-8-(2-丙烯基)-15，19-环氧-3H-吡啶并[2，1-c][1，4]氧杂氮杂环二十三碳烯-1
                        ",由于患者疾病非常严重，且经常是多药合用，与免疫抑制剂相关的不良反应通常难以确定。有证据表明下述的多种不良反应均为可逆性，减量可使其减轻或消失。与静脉给药相比，口服给药的不良反应发生率较低。多数患者似乎在术后最初几周出现较多的不良反应，可能与....,服药方式：每日服药两次(早晨和晚上)，最好用水送服。建议空腹，或者至少在餐前1小时或餐后2-3小时服用。如必要可将胶囊内容物悬浮于水，经鼻饲管给药。若患者临床状况不能口服，首剂须静脉给药。推荐的剂量仅供参考，治疗过程中应根据患者个体需求进行....,本品治疗应在医学人员及严密的实验设备监测下进行。本品仅是处方药，免疫治疗方案的任何调整均应由有免疫治疗经验及对器官移植患者有管理经验的医师进行。主管维持治疗的医师应有足够的药物信息。剂量和血药浓度的调节必须是在负责管理患者的移植中心。应严密....
"苦胆草胶囊
                    ",清热燥湿，泻肝胆火，用于湿热黄，阴肿阴痒，带下，强中，湿疹瘙痒，目赤，耳聋，胁痛，口苦，惊风抽搐。,"
                        规格：0.35g*24粒
                    ","龙胆。
                        ",尚不明确。,口服。一次2粒，一日3次。,请遵医嘱。
"当归龙荟片
                    ",清肝明目，泻火通便。用于肝胆实热，耳聋，耳鸣，耳内生疮、胃肠湿热，头晕牙痛，眼目赤肿，大便不通。,"
                        规格：15片*2板
                    ","当归、芦荟、大黄、龙胆、黄连、黄芩、栀子、黄柏、木香、青黛。
                        ",可见刺痛或其他刺激症状。,口服，一次4片，一日2次,孕妇遵医嘱服用
"注射用头孢唑林钠
                    ",适用于治疗敏感细菌所致的中耳炎、支气管炎、肺炎等呼吸道感染、尿路感染、皮肤软组织感染、骨和关节感染、败血症、感染性心内膜炎、肝胆系统感染及眼、耳、鼻、喉科等感染。本品也可作为外科手术前的预防用药。本品不宜用于中枢神经系统感染。对慢性尿路感染....,"
                        规格：0.5g*10瓶
                    ","头孢唑林钠。
                        ",本品的不良反应发生率低。1.静脉注射发生的血栓性静脉炎和肌内注射区疼痛均较头孢噻吩少而轻。2.药疹发生率为1.1%，嗜酸粒细胞增高的发生率为1.7%，偶有药物热。3.个别病人可出现暂时性血清氨基转移酶、碱性磷酸酶升高。4.肾功能减退病人应用....,成人常用剂量：静脉缓慢推注、静脉滴注或肌内注射，一次0.5～1g，一日2～4次，严重感染可增加至一日6g，分2～4次静脉给予。儿童常用剂量：一日50～100mg/kg，分2～3次静脉缓慢推注，静脉滴注或肌内注射。肾功能减退者的肌酐清除率大于....,1．对青霉素过敏或过敏体质者慎用。2．约1%的用药患者可出现直接和间接Coombs试验阳性及尿糖假阳性反应（硫酸铜法）。
"他克莫司缓释胶囊
                    ",预防肝脏或肾脏移植术后的移植物排斥反应。治疗肝脏或肾脏移植术后应用其他免疫抑制药物无法控制的移植物排斥反应。,"
                        规格：1.0mg*50粒
                    ","本品为胶囊剂。
                        ",['无'],"口服，一日一次，清晨服用，应空腹或至少在饭前1小时或饭后2-3小时服药。肾移植患者，预防排斥起始剂量为按体重每日0.15-0.3mg/kg，于手术后24小时内开始给药；维持期推荐的起始剂量为每日0.06-0.16,g/kg，全血谷浓度维持范....",['无']
"二十五味余甘子丸
                    ",凉血降压。用于多血症，高血压症，肝胆疼痛，声哑目赤，口渴，口唇发紫，月经不调。,"
                        规格：0.5g*15丸
                    ","余甘子、巴夏嘎、甘青青兰、芫荽、兔耳草、渣驯膏、绿绒蒿、翼首草、红花、降香、藏茜草、木香马兜铃、紫草茸、石斛、藏紫草、力嘎都、小伞虎耳草、诃子、毛诃子、波棱瓜子、木香、藏木香，悬钩木、宽筋藤、沙棘膏、人工牛黄。
                        ",尚不明确。,泡服或嚼服，一次2-3丸，一日2-3次。,尚不明确。
"三磷酸腺苷二钠片
                    ",用于进行性肌萎缩、脑出血后遗症、心功能不全、心肌疾患及肝炎等的辅助治疗。,"
                        规格：20mg*24片肠溶片
                    ","本品主要成分为胞嘧啶核苷三磷酸二钠三水物。
                        ",1．脑出血初期患者禁用。2．当药品性状发生改变时禁止使用。,口服。一次1～2片，一日3次。用量可根据年龄及症状酌情增减。,['无']
"复方石淋通片
                    ",清热利湿，通淋排石。用于膀胱湿热，石淋涩痛，尿路结石、泌尿系统感染属肝胆膀胱湿热者。,"
                        规格：0.26g*48片
                    ","广金钱草、石韦、海金沙、滑石粉、忍冬藤
                        ",尚不明确。,口服，一次6片，一日3次。,尚不明确。
"当归龙荟片
                    ",清肝明目，泻火通便。用于肝胆实热，耳聋，耳鸣，耳内生疮、胃肠湿热，头晕牙痛，眼目赤肿，大便不通。,"
                        规格：0.5g*12片*2板
                    ","当归、芦荟、大黄、龙胆、黄连、黄芩、栀子、黄柏、木香、青黛。
                        ",可见刺痛或其他刺激症状。,口服，一次4片，一日2次。,孕妇遵医嘱服用。
"辅酶Q10胶囊
                    ",本品用于下列疾病的辅助治疗：1.心血管疾病，如：病毒性心肌炎、慢性心功能不全；2.肝炎，如：病毒性肝炎、亚急性肝坏死、慢性活动性肝炎；3.癌症的综合治疗：能减轻放疗、化疗等引起的某些不良反应。,"
                        规格：10mg*60片
                    ","辅酶Q10。化学名称为：2-（3,7,11,15,19,23,27,31,35,39-癸甲基-2,6,10,14,18,22,26,30,34,38-四十癸烯基）-5,6-二甲氧基-3-甲基-p-苯醌。分子式：C59H90O4分子量：863.36
                        ",可有胃部不适、食欲减退、恶心、腹泻、心悸，偶见皮疹。,一次1粒，一日3次，饭后服用。,尚不明确。
"龙胆泻肝片
                    ",清肝胆，利湿热。用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳部疼痛，胁痛口苦。,"
                        规格：100片/瓶
                    ","本品为素片(或色糖衣片)，素片(或除去糖衣后)显棕黄色；味苦。
                        ",尚不明确。,口服，一次4-6片，一日2-3次。,1. 孕妇，年老体弱，大便溏软者慎用。 2. 忌食辛辣刺激性食物。 3. 服本药时不宜同时服滋补性中成药。 4. 有高血压、心律失常、心脏病、肝病、肾病、糖尿病等慢性病严重者，以及正在接受其他治疗的患者，应在医师指导下服用。 5. 服药三天....
"龙胆泻肝片
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛，口苦，尿赤涩痛，湿热带下。,"
                        规格：18片x2板/盒
                    ","龙胆、柴胡、黄芩、栀子（炒）、泽泻、木通、车前子（盐炒）、当归（酒炒）、地黄、甘草（蜜炙）。辅料为淀粉。
                        ",尚不明确。,口服。一次4～6片，一日2～3次。,1.孕妇，年老体弱，大便溏软者慎用。 2.忌食辛辣刺激性食物。 3.服本药时不宜同时服滋补性中成药。 4.有高血压、心律失常、心脏病、肝病、肾病、糖尿病等慢性病严重者，以及正在接受其他治疗的患者，应在医师指导下服用。 5.服药三天后症状未改....
"龙胆泻肝片
                    ",清肝胆，利湿热。用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳部疼痛，胁痛口苦。,"
                        规格：每片相当于总药材0.84g
                    ","龙胆、柴胡、黄芩、栀子（炒）、泽泻、关木通、车前子（盐炒）、当归（酒炒）、地黄、甘草。辅料为淀粉、硬脂酸镁、滑石粉。
                        ",尚不明确。,口服，一次4－6片，一日2－3次。,1.孕妇，年老体弱，大便溏软者慎用。 2.忌食辛辣刺激性食物。 3.服本药时不宜同时服滋补性中成药。 4.有高血压、心律失常、心脏病、肝病、肾病、糖尿病等慢性病严重者，以及正在接受其他治疗的患者，应在医师指导下服用。 5.服药三天后症状未改....
"龙胆泻肝片
                    ",清肝胆，利湿热。用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳部疼痛，胁痛口苦。,"
                        规格：100片/瓶
                    ","主要成分为龙胆、柴胡、黄芩、栀子(炒)、泽泻、关木通、车前子(盐炒)、当归(酒炒)、地黄、甘草。
                        ",尚不明确。,口服，一次4-6片，一日2-3次。,1.忌烟、酒及辛辣食物。 2.不宜在服药期间同时服用滋补性中药。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.服药后大便次数增多且不成形者，应酌情减量。 5.孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，胁痛口苦，尿齿，湿热带下。,"
                        规格：每丸重6g
                    ","龙胆、柴胡、黄芩、栀子(炒)，泽泻，木通，盐车前子，酒当归，地黄，炙甘草。辅料为：蜂蜜。
                        ",尚不明确。,口服：每次1～2丸，一日2次。,尚不明确。
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，胁痛口苦，尿赤，湿热带下。,"
                        规格：30g
                    ","龙胆、柴胡、黄芩、栀子(炒)、泽泻、木通、车前子(盐炒)、当归(酒炒)、地黄、炙甘草。
                        ",尚不明确。,口服。一次3～6克，一日2次。,1、忌烟、酒及辛辣食物。 2、不宜在服药期间同时服用滋补性中药。 3、有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4、服药后大便次数增多且不成形者，应酌情减量。 5、孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下。,"
                        规格：每袋装3g；每袋装6g
                    ","龙胆、柴胡、黄芩、栀子、泽泻、木通、车前子、当归、地黄、炙甘草。
                        ",尚不明确。,口服。一次3～6克，一日2次。,"1.孕妇,年老体弱,大便溏软者慎用。 2.忌食辛辣刺激性食物。 3.服用本品时不宜服用滋补性中药。 4.有高血压,心律失常,心脏病,肝病,肾病,糖尿病等慢性病严重者,以及正在接受其他治疗的患者,应在医师指导下使用。 5.服药三天后症状无改善...."
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳部疼痛，胁痛口苦。,"
                        规格：6g
                    ","龙胆、柴胡、黄芩、栀子(炒)、泽泻、木通、车前子(盐炒)、当归(酒炒)、地黄、炙甘草。
                        ",尚不明确。,口服，一次3-6克（半袋至一袋），一日2次。,1.忌烟、酒及辛辣食物。 2.不宜在服药期间同时服用滋补性中药。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.服药后大便次数增多且不成形者，应酌情减量。 5.孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤、湿热带下。,"
                        规格：每丸重6g
                    ","	本品为暗黄色的水蜜丸；味苦。
                        ",尚不明确。,口服。一次1～2丸，一日2次。,1.忌烟、酒及辛辣食物。 2.不宜在服药期间同时服用滋补性中药。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.服药后大便次数增多且不成形者，应酌情减量。 5.孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳聋耳鸣，肋痛口苦，尿赤，湿热带下。,"
                        规格：每袋装6g
                    ","主要成分为龙胆，柴胡，黄苓，栀子，泽泻，木通，车前子，当归，地黄，炙甘草。
                        ",尚不明确。,口服。一次3~6克(1/2袋-1袋)，一日2次。,1.忌烟、酒及辛辣食物。 2.不宜在服药期间同时服用滋补性中药。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.服药后大便次数增多且不成形者，应酌情减量。 5.孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下。,"
                        规格：每丸重6g
                    ","龙胆、柴胡、黄芩、栀子(炒)、泽泻、关木通、车前子(盐炒)、当归(酒炒)、地黄、炙甘草。
                        ",1.龙胆泻肝丸属寒凉性药物，服用期间会导致胃凉或女性月经不调。 2.龙胆泻肝丸内含有的关木通会造成肾功能的损害，引发肾衰竭，情况严重者还可导致尿毒症。,口服。一次1~2丸，一日2次。,1.孕妇，年老体弱，大便溏软者慎用。 2.忌食辛辣刺激性食物。 3.服本药时不宜同时服滋补性中成药。 4.有高血压、心律失常、心脏病、肝病、肾病、糖尿病等慢性病严重者，以及正在接受其他治疗的患者，应在医师指导下服用。　 5.服药三天后症状未....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，胁痛口苦，尿赤，湿热带下。,"
                        规格：每丸重6g
                    ","龙胆、柴胡、黄芩、栀子、泽泻、木通、车前子、当归、地黄、炙甘草。
                        ",尚不明确。,口服。一次3～6克，一日2次。,1.忌烟、酒及辛辣食物。 2.不宜在服药期间同时服用滋补性中药。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.服药后大便次数增多且不成形者，应酌情减量。 5.孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸(水丸)
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，胁痛口苦，尿赤，湿热带下。,"
                        规格：每袋装6g
                    ","龙胆、柴胡、黄芩、栀子(炒)、泽泻、木通、车前子(盐炒)、当归(酒炒)、地黄、炙甘草。
                        ",尚不明确。,口服。一次3～6克，一日2次。,1、忌烟、酒及辛辣食物。 2、不宜在服药期间同时服用滋补性中药。 3、有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4、服药后大便次数增多且不成形者，应酌情减量。 5、孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下。,"
                        规格：每丸重6g
                    ","龙胆、柴胡、黄芩、栀子(炒)、泽泻、木通、车前子(盐炒)、当归(酒炒)、地黄、炙甘草。辅料为炼蜜。
                        ",尚不明确。,口服，一次1—2丸，一日2次。,孕妇慎用。
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，胁痛口苦，尿赤，湿热带下。,"
                        规格：每丸重6g;每100丸重20g
                    ","龙胆、柴胡、黄芩、栀子、泽泻、木通、车前子、当归、地黄、炙甘草。
                        ",尚不明确。,口服。一次3～6克，一日2次,1.孕妇，年老体弱，大便溏软者慎用; 　　2.忌食辛辣刺激性食物; 　　3.服本药时不宜同时服滋补性中成药; 　　4.有高血压、心律失常、心脏病、肝病、肾病、糖尿病等慢性病严重者，以及正在接受其他治疗的患者，应在医师指导下服用; 　　5.服....
"龙胆泻肝片
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛，口苦，尿赤涩痛，湿热带下。,"
                        规格：每片重0.45g
                    ","龙胆、柴胡、黄芩、栀子、泽泻、木通、车前子、当归、地黄、甘草。
                        ",尚不明确。,口服，一次4-6片，一日2-3次。,1.忌烟、酒及辛辣食物。 2.不宜在服药期间同时服用滋补性中药。 3.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4.服药后大便次数增多且不成形者，应酌情减量。 5.孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
"龙胆泻肝片
                    ",清肝胆，利湿热。用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳部疼痛，胁痛口苦。,"
                        规格：12片x2板/盒
                    ","主要成分为龙胆、柴胡、黄芩、栀子(炒)、泽泻、关木通、车前子(盐炒)、当归(酒炒)、地黄、甘草。
                        ",尚不明确。,口服，一次4-6片，一日2-3次。,1.孕妇，年老体弱，大便溏软者慎用。 2.忌食辛辣刺激性食物。 3.服本药时不宜同时服滋补性中成药。 4.有高血压、心律失常、心脏病、肝病、肾病、糖尿病等慢性病严重者，以及正在接受其他治疗的患者，应在医师指导下服用。 5.服药三天后症状未改....
"龙胆泻肝丸
                    ",清肝胆，利湿热。用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下。,"
                        规格：每丸重6g
                    ","龙胆、柴胡、黄芩、桅子（炒）、泽泻、木通、车前子（盐炒）、当归（酒炒）、地黄、炙甘草。
                        ",尚不明确。,口服，一次3-6克，一日2次。,1、忌烟、酒及辛辣食物。 2、不宜在服药期间同时服用滋补性中药。 3、有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。 4、服药后大便次数增多且不成形者，应酌情减量。 5、孕妇慎用。儿童、哺乳期妇女、年老体弱及脾虚便溏....
