name,comp,chara,main_bene,adap_ill,usage,pre_cares
"劲戈他达拉非片（10mg8片装）
                    ",治疗勃起功能障碍（ED，Erectile Dysfunction）。,"
                        规格：
                    ","本品主要成份为他达拉非。
化学名称：（6R，12aR）-6-（1,3-苯并二恶茂-5-基）-2-甲基-2,3,6,7,12,12a-六氢吡嗪并[1',2':1,6]-吡啶并[3,4-b]吲哚-1,4-二酮
化学结构式：
分子式：C22H19N3O4
分子量：389.41
                        ",临床研究经验,服用他达拉非片不受进食影响。,勃起功能障碍和良性前列腺增生的评价应当包括适当的医学评估确定可能的未知病因，以及治疗选择。
"劲戈他达拉非片（5mg32片装）
                    ",治疗勃起功能障碍（ED，Erectile Dysfunction）。,"
                        规格：
                    ","本品主要成份为他达拉非。
化学名称：（6R，12aR）-6-（1,3-苯并二恶茂-5-基）-2-甲基-2,3,6,7,12,12a-六氢吡嗪并[1',2':1,6]-吡啶并[3,4-b]吲哚-1,4-二酮
化学结构式：
分子式：C22H19N3O4
分子量：389.41
                        ",临床研究经验,服用他达拉非片不受进食影响。,勃起功能障碍和良性前列腺增生的评价应当包括适当的医学评估确定可能的未知病因，以及治疗选择。
"劲戈他达拉非片（5mg16片装）
                    ",治疗勃起功能障碍（ED，Erectile Dysfunction）。,"
                        规格：
                    ","本品主要成份为他达拉非。
化学名称：（6R，12aR）-6-（1,3-苯并二恶茂-5-基）-2-甲基-2,3,6,7,12,12a-六氢吡嗪并[1',2':1,6]-吡啶并[3,4-b]吲哚-1,4-二酮
化学结构式：
分子式：C22H19N3O4
分子量：389.41
                        ",临床研究经验,服用他达拉非片不受进食影响。,勃起功能障碍和良性前列腺增生的评价应当包括适当的医学评估确定可能的未知病因，以及治疗选择。
"劲戈他达拉非片（5mg4片装）
                    ",治疗勃起功能障碍（ED，Erectile Dysfunction）。,"
                        规格：
                    ","本品主要成份为他达拉非。
化学名称：（6R，12aR）-6-（1,3-苯并二恶茂-5-基）-2-甲基-2,3,6,7,12,12a-六氢吡嗪并[1',2':1,6]-吡啶并[3,4-b]吲哚-1,4-二酮
化学结构式：
分子式：C22H19N3O4
分子量：389.41
                        ",临床研究经验,服用他达拉非片不受进食影响。,勃起功能障碍和良性前列腺增生的评价应当包括适当的医学评估确定可能的未知病因，以及治疗选择。
"右归丸
                    ",温补肾阳，填精止遗。用于肾阳不足，命门火衰，腰膝酸冷，精神不振，怯寒畏冷，阳痿遗精，大便溏薄，尿频而清。,"
                        规格：45g/瓶（小蜜丸），9g*9袋/盒（小蜜丸）， 9g*15袋/盒（小蜜丸）
                    ","熟地黄、附子（炮附片）、肉桂、山药、山茱萸、菟丝子、鹿角胶、枸杞子、当归、杜仲（盐炒）
                        ",尚不明确,口服。一次9克(1袋），一日3次,尚不明确
"磷霉素氨丁三醇散
                    ",主要针对于男女生殖泌尿系感染，如支原体、衣原体、淋菌性、非淋菌性、滴虫性、细菌性、霉菌性、念球菌等引起的各种泌尿生殖感染；尿道炎、急慢性前列腺炎、睾丸炎、包皮炎、龟头炎、膀胱炎、疱疹、湿疣、肾盂肾炎；对阴道炎、盆腔炎、宫颈炎（糜烂）、子宫内....,"
                        规格：3g(300万单位)（按C3H7O4P计算）
                    ","本品成份磷霉素氨丁三醇。

                        ",1.主要为轻度为胃肠道反应，如恶心、纳差、中上腹不适、稀便或轻度腹泻，一般不影响继续用药。 2.偶可发生皮疹、嗜酸性粒细胞增多、周围血象红细胞、血小板一过性降低、白细胞降低、血清氨基转移酶一过性升高、头晕、头痛等反应。 3.注射部位静脉炎。....,服用方法：服用前，倒入适量饮用水，摇晃让粉剂充分溶解，即可直接服用。 1 瓶 / 天。,1. 肝病患者慎用。
"十八味诃子利尿丸
                    ",益肾固精，利尿。用于肾病，腰肾疼痛，尿频，小便混浊，糖尿病，遗精。,"
                        规格：每丸重0.5克
                    ","诃子、红花、豆蔻、渣驯膏、山矾叶、紫草茸、藏茜草、余甘子、姜黄、小檗皮、蒺藜、金礞石、刺柏膏、小伞虎耳草、巴夏嘎、刀豆、熊胆、人工牛黄。
                        ",尚不明确。,一次2～3丸，一日2次。,尚不明确。
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*20粒
                    ","诺氟沙星。
                        ",1．胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2．中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3．过敏反应皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4．偶可发生：(1)癫痫发作、精神异常....,口服1．大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染一次400mg，一日2次，疗程3日。2．其他病原菌所致的单纯性尿路感染剂量同上，疗程7～10日。3．复杂性尿路感染剂量同上，疗程10～21日。4．单纯性淋球菌性尿道炎单次....,?1．本品宜空腹服用，并同时饮水250ml。2．由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3．诺氟沙星胶囊大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小....
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*24粒
                    ","本品主要成份诺氟沙星。
                        ",1．胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2．中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3．过敏反应皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4．偶可发生：（1）癫痫发作、精神异常....,口服1．大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染一次400毫克，一日2次，疗程3日。2．其他病原菌所致的单纯性尿路感染剂量同上，疗程7～10日。3．复杂性尿路感染剂量同上，疗程10～21日。4．单纯性淋球菌性尿道炎单次....,1．本品宜空腹服用，并同时饮水250毫克。2．由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3．本品大剂量应用或尿PH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小时排尿量在....
"维生素B2片
                    ",用于预防和治疗维生素B2缺乏症，如口角炎、唇干裂、舌炎、阴囊炎、结膜炎、脂溢性皮炎等。,"
                        规格：5mg*48片(新活力)
                    ","本品每片含维生素B25毫克。辅料为淀粉、糊精、蔗糖、硬脂酸镁、羧甲淀粉钠
                        ",在正常肾功能状态下几乎不产生毒性，服用后尿呈黄色，但不影响继续用药。,口服。成人，一次1～2片，一日3次。,1.本品宜饭后服用。2.必须按推荐剂量服用，不可超量服用。3.儿童用量请咨询医师或药师。4.对本品过敏者禁用，过敏体质者慎用。5.本品性状发生改变时禁止使用。6.请将本品放在儿童不能接触的地方。7.儿童必须在成人监护下使用。8.如正在使用其....
"阳春口服液
                    ",补肾，生精益脑。用于失眠健忘，肾虚腰痛。,"
                        规格：10ml*10支
                    ","主要成分为人参、鹿茸、淫羊藿(炙)、菟丝子、山茱萸(酒炙)、阳起石、乌鸡(去毛、爪、肠)
                        ",尚不明确,口服。一次10毫升，一日3次，如有少量沉淀，振摇后服用。,['无']
"脑灵素片
                    ",补气血，养心肾，健脑安神。用于神经衰弱，健忘失眠，头晕心悸，身倦无力，体虚自汗，阳痿遗精。,"
                        规格：0.31g*12片*4板
                    ","黄精（蒸）、枸杞子、茯苓、淫羊藿、大枣、五味子、酸枣仁（炒）、麦冬、鹿角胶、熟地黄、人参、龟甲（制）等15味。
                        ",尚不明确。,口服，一次3～4片，一日2～3次。,高血压患者忌服
"枸橼酸氯米芬胶囊
                    ",1.治疗无排卵的女性不育症，适用于体内有一定雌激素水平者；2.治疗黄体功能不足；3.测试卵巢功能；4.探测男性下丘脑-垂体-性腺轴的功能异常；5.治疗因精子过少的男性不育。,"
                        规格：50mg*20粒
                    ","本品主要成份为：枸橼酸氯米芬，其化学名称为：N,N-二乙基-2-{4-（1,2-二苯基-2-氯乙烯基）苯氧基}乙胺顺反异钩体混合物的枸橼酸盐。
                        ",1、较常见的不良反应有肿胀胃痛盆腔或下腹部痛(囊肿形成或卵巢纤维瘤增大较明显的卵巢增大一般发生在停药后数天)。2、较少见的有视力模糊复视眼前感到闪光眼睛对光敏感视力减退皮肤和巩膜黄染。3、下列反应持续存在时应予以注意潮热乳房不适便秘或腹泻头....,口服每日1粒(50mg)，共5日。自月经周期的第5天开始服药。若患者系闭经，则应先用黄体酮撤退性出血的第5天始服用。患者在治疗后有排卵但未受孕可重复原治疗的疗程，直到受孕，或重复3～4个疗程。若患者在治疗后无排卵，在下一次的疗程中剂量可增加....,1、动物实验证明枸橼酸氯米芬胶囊可致畸胎在用药期间应每日测量基础体温以监测患者的排卵与受孕一旦受孕立即停药。2、多囊卵巢综合征慎用。3、用药期间按需进行下列测定。(1)促排卵激素(FSH)及促黄体生成激素(LH)。(2)长期用药者测定血浆内....
"海龙胶
                    ",温肾壮阳，活血止痛，填精补髓，强壮腰膝。用于腰酸足软，精神萎靡，面包晄白；男子阳痿遗精，女子宫冷不孕。,"
                        规格：250g
                    ","海龙、黄明胶、肉苁蓉、枸杞子，肉桂、黄芪、当归、川芎，白芍、陈皮，甘草。
                        ",1.忌辛辣、生冷、油腻食物。2.感冒发热病人不宜服用。3.本品宜饭前服用。4.高血压、心脏病、肝病、肾病等慢性病息者应在医师指导下服用。5.服药2周症状无缓解，应去医院就诊。6.对本品过敏者禁用.过敏体质者慎用。7.本品性状发生改变时禁止使....,一次6-9克，一日1-2次，烊化兑服。,['无']
"鹿角胶
                    ",温补肝肾，益精养血。用于阳痿滑精，腰膝酸冷，虚劳赢瘦，崩漏下血，便血尿血，阴疽肿痛。,"
                        规格：258g
                    ","鹿角辅料为冰糖、豆油、黄酒
                        ",1忌油腻食物。2外感或实热内盛者不宜服用。3本品宜饭前服用。4服用二周后症状无改善，或症状加重，或出现新的严重症状，应立即停药并去医院就诊。5药品性状发生改变时禁止服用。6请将此药品放在儿童不能接触的地方。7如正在服用其他药品，使用本品前请....,每次3～6克，以适量开水溶化后服用，或兑入其它药汁中服用。,['无']
"盐酸左氧氟沙星片
                    ",本品适用于敏感细菌所引起的下列轻、中度感染：呼吸系统感染：急性支气管炎、慢性支气管炎、慢性支气管炎急性发作、弥漫性支气管炎、支气管扩张合并感染、肺炎、咽喉炎、扁桃体炎（扁桃体周围脓肿）。泌尿系统感染：肾盂肾炎、复杂性尿路感染等；生殖系统感染....,"
                        规格：0.1g*8片
                    ","盐酸左氧氟沙星。
                        ",用药期间可能出现恶心，呕吐，腹部不适，腹泻，食欲不振，腹痛，腹胀等症状，失眠、头晕、头痛等神经系统症状和皮疹、搔痒等症状。亦可出现一过性肝功能异常，如血清转氨酶增高、血清总胆红素升高等。上述不良反应发生率在0.1～5％之间。偶见血中尿素氮上....,口服，成人每日1~2粒（0.1~0.2g），每日两次。病情偏重者可增为每日三次。另外，可根据感染的种类及症状适当增减。,1．肾功能不全者应减量或者延长给药间期，重度肾功能不全者慎用。2．有中枢神经系统疾病及癫痫史患者应慎用。3．喹诺酮类药物尚可引起少见的光毒性反应（发生率＜0.1％）。在接受本品治疗时应避免过度阳光曝晒和人工紫外线。如出现光敏反应或皮肤损伤应....
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*24粒
                    ","诺氟沙星，其化学名为1-乙基-6氟-1，4-二氢-4-氧代-7-（1-哌嗪基）-3-喹啉羧酸。
                        ",1．胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2．中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3．过敏反应皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4．偶可发生：(1)癫痫发作、精神异常....,"1.大肠埃希菌﹑肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染：一次400mg,一日2次,疗程3日。2.其他病原菌所致的单纯性尿路感染：剂量同上,疗程7～10日。3.复杂性尿路感染：剂量同上,疗程10～21日。4.单纯性淋球菌性尿道炎：....",1．本品宜空腹服用，并同时饮水250ml。2．由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3．本品大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小时排尿量在....
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*12粒*2板
                    ","本品的主要成分为诺氟沙星,其化学名为1-乙基-6-氟-1,4-二氢-4-氧代-7-(1-哌嗪基)-3-喹啉羧酸。
                        ",1.胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3.过敏反应皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4.偶可发生：(1)癫痫发作、精神异常....,口服1大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染一次400mg，一日2次，疗程3日。2其他病原菌所致的单纯性尿路感染剂量同上，疗程7～10日。3复杂性尿路感染剂量同上，疗程10～21日。4单纯性淋球菌性尿道炎单次800～....,1.本品宜空腹服用，并同时饮水250ml。2.由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3.本品大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小时排尿量在....
"固精麦斯哈胶囊
                    ",增强机体免疫力，强身补脑，固精缩尿，乌发。用于遗精遗尿，早泄体弱，头发早白，神疲乏力。,"
                        规格：0.45g*6粒
                    ","阿纳其根、肉豆蔻、薰鲁香、玫瑰花、西红花、甘松、小豆蔻、丁香、草果、香附、郁金。
                        ",尚不明确。,口服。一次2-3粒，一日2次。,尚不明确。
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*24粒
                    ","本品主要成份为诺氟沙星。活性成份的化学名称：1-乙基-6-氟-1，4-二氢-4-氧代-7-(1-哌嗪基)-3-喹啉羧酸。分子式：C16H18FN3O3分子量：319.24
                        ",1.胃肠道反应：较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应：可有头昏、头痛、嗜睡或失眠。3.过敏反应：皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4.偶可发生：（1）癫痫发作、精....,口服：1．大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染一次400mg（4粒），一日2次，疗程3日。2．其他病原菌所致的单纯性尿路感染，一次400mg（4粒），疗程7～10日。3．复杂性尿路感染剂量同上，疗程10～21日。4....,1.本品宜空腹服用，并同时饮水250ml。2.由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3.本品大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小时排尿量在....
"二妙丸
                    ",燥湿清热。用于湿热下注，白带，阴囊湿痒。,"
                        规格：6g*20袋
                    ","苍术（炒）、黄柏（炒)。
                        ",1.忌烟酒、辛辣、油腻及腥发食物。2.有高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。3.儿童、孕妇、哺乳期妇女、年老体弱者应在医师指导下服用二妙丸。4.服药期间，如局部皮疹需要使用外用药时，应向专科医师咨询。5.如瘙....,口服，一次6-9g，一日2次。,['无']
"六味地黄丸(异型小蜜丸)
                    ",滋阴补肾。用于头晕耳鸣，腰膝酸软，遗精盗汗。,"
                        规格：120g
                    ","熟地黄、酒萸肉、牡丹皮、山药、茯苓、泽泻。辅料为蜂蜜。
                        ",尚不明确,口服，一次1丸，一日2次。,忌辛辣食物。不宜在服药期间服感冒药。服药期间出现食欲不振，胃脘不适，大便稀，腹痛等症状时，应去医院就诊。服药二周后症状未改善，应去医院就诊。按照用法用量服用，孕妇、小儿应在医师指导下服用。药品性状发生改变时禁止服用。儿童必须在成人的监护下使....
"盐酸洛美沙星胶囊
                    ",本品适用于敏感细菌引起的下列感染。1.呼吸道感染：慢性支气管炎急性发作、支气管扩张伴感染、急性支气管炎及肺炎等。2.泌尿生殖系统感染：急性膀胱炎、急性肾盂肾炎、复杂性尿路感染，慢性尿路感染急性发作、急慢性前列腺炎及淋病奈瑟菌尿道炎或宫颈炎(....,"
                        规格：0.1g*12粒
                    ","本品主要成份为盐酸洛美沙星，其化学名为（&#177;）-1－乙基－6,8－二氟－1,4－二氢－7－(3－甲基－1－哌嗪基)－4－氧代－3－喹啉羧酸盐酸盐。分子式：C17H19F2N3O3&#183;HCl分子量：387.81
                        ",1.胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应：可有头昏、头痛、嗜睡或失眠。3.过敏反应：皮疹、皮肤瘙痒，偶可发生渗出性多形性红斑及血管神经性水肿。其中光敏反应较其他常用喹诺酮类多见。4.少数患者可发....,1.支气管感染：口服一次0.4g，一日1次，或一次0.3g，一日2次，疗程7～14日。2.急性单纯性尿路感染：口服一次0.4g，一日1次，疗程7～10日;复杂性尿路感染：一次0.4g，一日1次，疗程14日。3.单纯性淋病：口服一次0.3g，....,1.肾功能减退者慎用，若使用，需根据减退程度调整剂量。当患者血肌酐清除率≤40ml/分或≤0.67ml/秒时该药剂量调整为：第一剂仍予0.4g，此后0.2g，一日1次。2.肝功能不全者慎用，若使用，应注意监测肝功能。3.原有中枢神经系统疾患....
"三鞭温阳胶囊
                    ",温肾壮阳。用于命门火衰，阳痿不举，肾冷精寒，腰膝痿弱。,"
                        规格：0.3g*12粒
                    ","鹿茸(醋制)、人参、熟地黄（奶制）、穿山甲（酥油制）、地黄（奶制）、石燕（煅、姜汁制）、肉苁蓉（蒸）、细辛、地骨皮（酒制）、杜仲（酒制、炭）、附子（水制、醋制）、丁香（花椒炒）、天冬（酒制）、朱砂（荞面包蒸）、甘草(蜜炙)、蜻蜓（去足翅）、枸杞子（蜜制）、淫羊藿（奶制）、虾仁（酥油制）、补骨脂（酒制）、锁阳（酒制）、牛膝（酒制）急性子、砂仁（蜜炙）、大清盐（炒）、雀脑（硫磺制）、蚕蛾（去头足）、菟丝子（酒制）、海狗肾（滑石粉烫）、驴肾（滑石粉烫）、狗鞭（滑石粉烫）。
                        ",尚不明确,"口服，一次2-3粒，一日1次,晨起温开水服用。",1.肝肾功能不全，肾病造血系统疾病，孕妇及哺乳期妇女禁用。2.本品为处方药，须在医生指导下使用。3.本品含有朱砂；不宜长期服用。4.服用本品超过1周期，应检查血、尿中汞离子浓度，检查肝、肾功能，超过规定限度者立即停用。
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*100粒
                    ","本品主要成份为诺氟沙星。活性成份的化学名称：1-乙基-6-氟-1，4-二氢-4-氧代-7-(1-哌嗪基)-3-喹啉羧酸。分子式：C16H18FN3O3分子量：319.24
                        ",1.胃肠道反应：较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应：可有头昏、头痛、嗜睡或失眠。3.过敏反应：皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4.偶可发生：（1）癫痫发作、精....,口服1.大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染：一次0.4g(4粒)，一日2次，疗程3日。2.其他病原菌所致的单纯性尿路感染：剂量同上，疗程7～10日。3.复杂性尿路感染：剂量同上，疗程10～21日。4.单纯性淋球菌....,1.本品宜空腹服用，并同时饮水250ml。2.由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3.本品大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小时排尿量在....
"杞蓉片
                    ",补肾固精，益智安神。用于肾亏遗精，阳痿早泄，失眠健忘。,"
                        规格：0.31g*24片
                    ","肉苁蓉、枸杞子、锁阳、淫羊藿、菟丝子、金樱子、蛇床子、女贞子、五味子。
                        ",1.忌辛辣、生冷、油腻食物。2.感冒发热病人不宜服用致康杞蓉片。3.该药品宜饭前服用。4.高血压、心脏病、肝病、糖尿病、肾病等慢性病患者应在医师指导下服用。5.服用本品2周症状无缓解，应去医院就诊。6.对该药品过敏者禁用，过敏体质者慎用。7....,口服，一次4-6片，一日3次。,['无']
"乳果糖口服溶液
                    ",用于治疗高血氨症及由血氨升高引起的疾病；用于治疗慢性功能性便秘。,"
                        规格：10ml*10支（RX)
                    ","本品主要成分为乳果糖。
                        ",经临床使用除个别患者服用后稍感恶心外，无其它不适，经继续服药或用一倍水稀释后可消失。,口服，成人一次10毫升，一日3次。,1.对本品过敏者禁用。2.当药品性状发生改变时禁止使用。3.请将此药品放在儿童不能接触的地方。
"甲磺酸多沙唑嗪片
                    ",原发性轻、中度高血压。对于单独用药难以控制血压的患者，可与利尿剂、β受体阻滞剂、钙拮抗剂或血管紧张素转化酶抑制剂（ACEI）合用。良性前列腺增生的对症治疗。,"
                        规格：1mg*12片
                    ","甲磺酸多沙唑嗪。化学名称是:1-(4-氨基-6，7-二甲氧基-2-喹唑啉基）-4-(1，4-苯骈二恶烷-2-甲酰基）哌嗪甲磺酸盐。
                        ",1.发生率在10%以上的不良反应：头晕、头痛、倦怠不适。2.发生率在2-10%的不良反应：嗜睡、水肿、恶心、鼻炎、呼吸困难、体位性低血压、心悸、眩晕、口干、视觉异常、神经质、性功能障碍、腹泻、多尿、胸痛和全身疼痛。体位性低血压、水肿和呼吸困....,1.成人常用量口服，起始剂量1mg，每天一次，1-2周后根据临床反应和耐受情况调整剂量；首剂及调整剂量时宜睡前服。维持量为1-8mg，每日1次，但超过4mg易引起体位性低血压。国外研究资料提示本品最大使用剂量至16mg/日。2．小儿剂量尚未....,1.为减少首剂效应和体位性低血压，治疗的首次剂量应为1mg，每1-2周按需增加剂量，初次及每增量后第一剂，都宜睡前服用。2.病人在开始治疗以及治疗中增加剂量时应避免引起突然性体位变化和行动，并注意其可能对身体造成的伤害。3.本品治疗中若加用....
