name,comp,chara,main_bene,adap_ill,usage,pre_cares
"四环素片
                    ",1.本品可用于敏感微生物所致的下列疾病：(1)立克次体病，包括流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热。(2)支原体属感染。(3)衣原体属感染，包括鹦鹉热、性病、淋巴肉牙肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼。(4)回归热....,"
                        规格：0.25g*100片
                    ","该品主要成分为四环素。
                        ",1.胃肠道症状如恶心、呕吐、上腹不适、腹胀、腹泻等，偶可引起胰腺炎、食管炎和食管溃疡的报道，多发生于服药后立即卧床的患者。2.本品可致肝毒性，通常为脂肪肝变性，妊娠期妇女、原有肾功能损害的患者易发生肝毒性，但肝毒性亦可发生于并无上述情况的患....,本品口服，成人常用量：一次0.25～0.5g，每6小时1次。8岁以上小儿常用量：每次6.25～12.5mg/kg，每6小时1次。疗程一般为7～14日，支原体肺炎、布鲁菌病需3周左右。,1.交叉过敏反应：各种四环素类药物间可产生交叉过敏反应。2.对诊断的干扰：(1)测定尿邻苯二酚胺(Hingerty法)浓度时，由于四环素对荧光的干扰，可使测定结果偏高。(2)本品可使碱性磷酸酶、血尿素氮、血清淀粉酶、血清胆红素、血清氨基转移....
"头孢拉定胶囊
                    ",用于敏感菌所致的急性咽炎、扁桃体炎、中耳炎、支气管炎和肺炎等呼吸道感染、泌尿生殖道感染及皮肤软组织感染等。本品为口服制剂，不宜用于严重感染。,"
                        规格：0.5g*10粒
                    ","本品主要成份为头孢拉定。
                        ",本品不良反应较轻，发生率约6%。恶心、呕吐、腹泻、上腹部不适等胃肠道反应较为常见。药疹发生率约1%～3%，个别患者可见伪膜性肠炎、嗜酸粒细胞增多、直接Coombs试验阳性反应、周围血象白细胞及中性粒细胞减少等。少数患者可出现暂时性血尿素氮升....,口服。成人一次0.25～0.5g（即1～2粒），每6小时一次，一日最高剂量为4g（即16粒）。儿童按体重一日25～50mg/kg，每6小时一次。,1．在应用本品前须详细询问患者对头孢菌素类、青霉素类及其他药物过敏史，有青霉素类药物过敏性休克史者不可应用本品，其他患者应用本品时必须注意头孢菌素类与青霉素类存在交叉过敏反应的机会约有5%～7%，需在严密观察下慎用。一旦发生过敏反应，立即停....
"双氯芬酸钾胶囊
                    ",本品适用于下列急性疼痛的短期治疗:1.创伤后的疼痛与炎症，如扭伤、肌肉拉伤等。2.术后的疼痛与炎症，如牙科或矫形手术后等。3.妇科的疼痛与炎症，如原发性痛经或附件炎等。4.脊柱综合症引起的疼痛。5.非关节性风湿病。6.耳鼻喉严重的感染性疼痛....,"
                        规格：25mg*12粒*3板
                    ","本品主要成份为双氯芬酸钾。
                        ",1.胃肠道反应:为最常见的不良反应，约见于10%服药者，主要为胃不适﹑烧灼感﹑返酸﹑纳差﹑恶心等，停药或对症处理即可消失。其中少数患者可出现溃疡﹑出血﹑穿孔。2.神经系统表现有头痛﹑眩晕﹑嗜睡﹑兴奋等。3.引起浮肿﹑少尿，电解质紊乱等不良反....,口服，饭前服用。成人:|1.一日100～150mg(4～6粒)，症状较轻者以及14岁以上儿童，一日75～100mg(3～4粒)，分2-3次服用。|2.原发性痛经，一般剂量：一日50～150mg(2～6粒)。|3.根据病情可以提高至最大剂量，....,1.避免与其它非甾体抗炎药，包括选择性COX-2抑制剂合并用药。2.根据控制症状的需要，在最短治疗时间内使用最低有效剂量，可以使不良反应降到最低。3.在使用所有非甾体抗炎药治疗过程中的任何时候，都可能出现胃肠道出血﹑溃疡和穿孔的不良反应，其....
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*20粒
                    ","诺氟沙星。
                        ",1．胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2．中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3．过敏反应皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4．偶可发生：(1)癫痫发作、精神异常....,口服1．大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染一次400mg，一日2次，疗程3日。2．其他病原菌所致的单纯性尿路感染剂量同上，疗程7～10日。3．复杂性尿路感染剂量同上，疗程10～21日。4．单纯性淋球菌性尿道炎单次....,?1．本品宜空腹服用，并同时饮水250ml。2．由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3．诺氟沙星胶囊大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小....
"磷霉素氨丁三醇颗粒
                    ",用于治疗敏感细菌引起的急性单纯性下尿路感染和预防外科手术中尿路感染及经尿诊断手法引起的感染。,"
                        规格：3g*1包
                    ","白色结晶粉末，带有橙味。
                        ",本品偶有胃肠道反应如：恶心、胃灼热、腹泻和皮疹发生，无需特别的对应治疗可自行迅速消失。,成人：单剂量治疗，每疗程1包(3g活性成分)。临床症状通常在治疗后2-3天消失。用于预防外科手术及经尿路诊疗所致的尿路感染，治疗通常由2倍的本品(假单胞菌、肠杆菌、吲哚阳性变形杆菌)剂量组成，初始剂量在术前3小时口服，第二个剂量在术后24小....,用餐会影响本品活性化合物的吸收，使血药、尿药浓度稍有降低。因此，本品须在餐前、餐后2-3小时，胃排空后服用。本品含2.2g糖，糖尿病患者应小心使用。果糖不耐受、葡萄糖-半乳糖吸收障碍或蔗糖酶-异麦芽糖酶缺失等罕见遗传病患者禁用本品。
"头孢泊肟酯干混悬剂
                    ",本品适用于敏感菌引起的下列感染：1.上呼吸道感染：例如：耳、鼻和喉部感染，包括急性中耳炎、鼻窦炎、扁桃体炎和咽喉炎等；2.下呼吸道感染：例如：社区获得性肺炎、慢性支气管炎急性发作；3.单纯性泌尿道感染：例如：膀胱炎；4.单纯性皮肤和皮肤软组....,"
                        规格：6包
                    ","本品主要成份为头孢泊肟酯。
                        ",文献报道，使用本品治疗可能会发生以下的不良反应：1.胃肠道反应：有时出现恶心、呕吐、腹泻、软便、胃痛、腹痛、食欲不振或胃部不适感，偶见便秘等。2.过敏症：如出现皮疹、荨麻疹、红斑、瘙痒、发热、淋巴结肿胀或关节痛时应停药并适当处理。3.血液：....,用法：按标签说明加水适量配制成混悬液，摇匀，口服。本品宜饭后服用。1、成人：①上呼吸道感染包括急性中耳炎、鼻窦炎、扁桃体炎和咽喉炎等，一次0.1g(2袋)，每12小时1次，疗程5~10天。②下呼吸道感染：慢性支气管炎急性发作，一次0.2g(....,"1.被诊断为伪膜结肠炎的腹泻患者慎用。2.过敏体质的患者慎用。3.与其它抗生素一样,长期使用头孢泊肟酯可能会引致非敏感微生物(例如念珠菌,肠球菌,艰难梭状芽胞杆菌)过度生长,因而可能需要中断治疗.曾有因使用抗生素而出现伪膜结肠炎的报告,因而...."
"甲磺酸培氟沙星胶囊
                    ",由培氟沙星敏感菌所致的各种感染：尿路感染；呼吸道感染；耳、鼻、喉感染；妇科、生殖系统感染；腹部和肝、胆系统感染；骨和关节感染；皮肤感染；败血症和心内膜炎；脑膜炎。,"
                        规格：0.2g*12粒
                    ","本品主要成份为甲磺酸培氟沙星。
                        ",1.胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3.过敏反应：皮疹、皮肤瘙痒，偶可发生渗出性多形性红斑及血管神经性水肿。少数患者有光敏反应。,口服。成人一日0.2～0.4g，一日2次。,尚不明确。
"盐酸美他环素胶囊
                    ",盐酸美他环素胶囊功效：1．本品作为首选或选用药物可用于下列疾病：（1）立克次体病，包括流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热。（2）支原体属感染。（3）衣原体属感染，包括鹦鹉热、性病性淋巴肉芽肿、非淋菌性尿道炎、输卵管炎、宫....,"
                        规格：0.3g*10粒
                    ","盐酸美他环素。
                        ",1．消化系统：胃肠道症状如恶心、呕吐、上腹不适、腹胀、腹泻，偶有胰腺炎等。偶有食管炎和食管溃疡的报道，多发生于服药后立即上床的患者。2．肝毒性:通常为脂肪肝变性，妊娠期妇女、原有肾功能损害的患者易发生，亦可发生于并无上述情况的患者。本品所致....,成人口服每12小时300mg，8岁以上小儿口服每12小时按体重5mg/kg。,1．交叉过敏反应：对一种四环素类药物呈过敏者可对本品呈过敏。2．对诊断的干扰：（1）测定尿邻苯二酚胺（Hingerty法）浓度时，由于盐酸美他环素胶囊对荧光的干扰，可使测定结果偏高。（2）本品可使碱性磷酸酶、血尿素氮、血清淀粉酶、血清胆红素....
"野菊花栓
                    ",抗菌消炎。用于前列腺炎及慢性盆腔炎等疾病。,"
                        规格：2.4g*12粒(康毅)
                    ","野菊花浸膏、聚乙二醇。
                        ",尚未明确,肛门给药。每次1粒，一日1-2次或遵医嘱。便后或睡前使用为佳。,1.肝郁气滞，肾气不足，脾肾两虚所致的淋症不宜使用。2.脾肾两虚，寒气带下不宜使用。3.饮食宜清淡，忌饮酒，辛辣食物。4.在使用本品前，如发现栓粒有软化现象，宜先将塑片用湿毛巾覆盖或浸在冷水里片刻，即可使用，不减其效。5.孕妇及哺乳期妇女遵....
"红霉素肠溶胶囊
                    ",β-溶血链球菌、肺炎双球菌引起的轻度或中度的呼吸道感染。嗜血流感。β-溶血链球菌、肺炎双球菌引起的轻度或中度的下呼吸道感染。肺炎支原体引起的呼吸道感染。百日咳杆菌引起的百日咳等,"
                        规格：0.25g*20粒
                    ","红霉素碱
                        ",1.呕吐、腹痛、腹泻、纳差等胃肠道反应，与剂量有关。2.过敏反应：风疹、轻度皮疹。3.有听力暂时损害报道，发生于肾功能不好且用药量大的患者；有报道口服红霉素可导致肝脏功能损害、黄疸,口服，建议饭前1小时使用。本品常用推荐剂量如下：成人250mg(一粒)，每6小时一次。如果采用每日两次的用药方法，则建议每次500mg(2粒)，每12小时一次。儿童30~50mg/公斤/天，分2次服用,肝、肾功能不全者慎用。长期使用红霉素可导致耐药或真菌的感染。若出现双重感染，请停止使用并进行正确的治疗
"罗红霉素胶囊
                    ",本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,"
                        规格：75mg*12粒*1板/盒
                    ","罗红霉素。
                        ",主要不良反应为腹痛、腹泻、恶心、呕吐等胃肠道反应，但发生率明显低于红霉素。偶见皮疹、皮肤瘙痒、头昏、头痛、肝功能异常（ALT及AST升高）、外周血细胞下降等。,空腹口服，一般疗程为5～12日。成人一次150mg（2粒），一日2次；也可一次300mg（4粒），一日1次。儿童一次按体重2.5～5mg/kg（1/30~1/15粒），一日2次。,1．肝功能不全者慎用。严重肝硬化者的血消除半衰期(t1/2β)延长至正常水平2倍以上，如确实需要使用，则一次给药150mg，一日1次。2．轻度肾功能不全者不需作剂量调整，严重肾功能不全者给药时间延长一倍（一次给药150mg，一日1次）。3．....
"妥布霉素地塞米松滴眼液
                    ",1.对肾上腺皮质激素有反应的眼科炎性病变及眼部表面的细菌感染或有感染危险的情况；2.眼用激素用于眼睑、球结膜、角膜、眼球前段组织及一些可接受激素潜在危险性的感染性结膜炎等炎性疾病，可以减轻水肿和炎症反应。它们也适用于慢性前葡萄膜炎、化学性、....,"
                        规格：5ml：15mg：5mg(百仕妥)
                    ","本品为白色或类白色混悬液体。
                        ",1.激素和抗菌药联合药物的不良反应既可来自激素成分，也可来自抗菌药成分，或者二者的联合使用。没有准确的不良反应发生率的资料。眼用妥布霉素（托百士）可出现与局部用其它氨基糖苷类抗生素类似的反应。最常见的不良反应有：局部的眼毒性和过敏反应，包括....,1.每4至6小时一次，每次1至2滴滴入结膜囊内。在最初1－2天剂量可增加至每2小时1次。根据临床征象的改善逐渐减少用药的频度，注意不要过早停止治疗。用前摇匀。2.第一次开处方不能超过20毫升滴眼液。,1.不能用于眼部注射。一些患者可能对局部使用的氨基糖苷类药物过敏，如果发生过敏则应停药；2.长期使用眼部激素可导致青光眼、损害视神经、视力下降、视野缺损、后囊下形成白内障。使用过程中应该常规的监测眼压，甚至是眼压测量困难的儿童和不合作的患者....
"利巴韦林片
                    ",适用于呼吸道合胞病毒引起的病毒性肺炎与支气管炎，皮肤疱疹病毒感染。,"
                        规格：0.1g*24片
                    ","主要成份：利巴韦林。【成份】化学名：1-β-D-呋喃核糖基-1H-1，2，4-三氮唑-3-羧酰胺分子式：C8H12N4O5分子量：244.21
                        ",常见的不良反应有贫血、乏力等，停药后即消失。较少见的不良反应有疲倦、头痛、失眠、食欲减退、恶心、呕吐、轻度腹泻、便秘等，并可致红细胞、白细胞及血红蛋白下降。,请参照【用法用量】。,1.有严重贫血、肝功能异常者慎用。2.对诊断的干扰：口服本品后引起血胆红素增高者可高达25%。大剂量可引起血红蛋白下降。3.尽早用药。呼吸道合胞病毒性肺炎病初3天内给药一般有效。本品不宜用于未经实验室确诊为呼吸道合胞病毒感染的患者。4.长期....
"四环素片
                    ",?1.本品可用于敏感微生物所致的下列疾病：(1)立克次体病，包括流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热。(2)支原体属感染。(3)衣原体属感染，包括鹦鹉热、性病、淋巴肉牙肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼。(4)回归....,"
                        规格：0.25g*100片
                    ","四环素。
                        ",1.胃肠道症状如恶心、呕吐、上腹不适、腹胀、腹泻等，偶可引起胰腺炎、食管炎和食管溃疡的报道，多发生于服药后立即卧床的患者。2.本品可致肝毒性，通常为脂肪肝变性，妊娠期妇女、原有肾功能损害的患者易发生肝毒性，但肝毒性亦可发生于并无上述情况的患....,本品口服，成人常用量：一次0.25～0.5g，每6小时1次。8岁以上小儿常用量：每次6.25～12.5mg/kg，每6小时1次。疗程一般为7～14日，支原体肺炎、布鲁菌病需3周左右。,1.交叉过敏反应：各种四环素类药物间可产生交叉过敏反应。2.对诊断的干扰：(1)测定尿邻苯二酚胺(Hingerty法)浓度时，由于四环素对荧光的干扰，可使测定结果偏高。(2)本品可使碱性磷酸酶、血尿素氮、血清淀粉酶、血清胆红素、血清氨基转移....
"头孢拉定颗粒
                    ",头孢拉定颗粒(克必力)适用于敏感菌所致的急性咽炎、扁桃体炎、中耳炎、支气管炎和肺炎等呼吸道感染、泌尿生殖道感染及皮肤软组织感染等。,"
                        规格：0.125g*12袋
                    ","本品主要成份为头孢拉定，每袋含125毫克。
                        ",本品不良反应较轻，发生率约6%。恶心、呕吐、腹泻、上腹部不适等胃肠道反应较为常见。药疹发生率约1%～3%，个别患者可见伪膜性肠炎、嗜酸性粒细胞增多、直接Coombs试验阳性反应、周围血象白细胞及中性粒细胞减少等。少数患者可出现暂时性血尿素氮....,口服。成人常用量：一次0.25～0.5g，每6小时1次，感染较严重者一次可增至1g，但一日总量不超过4g。儿童常用量：按体重一次6.25～12.5mg/kg，每6小时1次。,1.在应用本品前须详细询问患者对头孢菌素类、青霉素类及其他药物过敏史，有青霉素类药物过敏性休克史者不可应用本品，其他患者慎用，应用头孢拉定颗粒时必须注意头孢菌素类与青霉素类存在交叉过敏反应的机会约有5%～10%，需在严密观察下慎用。一旦发生....
"盐酸吗啉胍片
                    ",用于流感病毒及疱疹病毒感染。,"
                        规格：0.1g*100片（福瑞堂）
                    ","吗啉盐酸盐。
                        ",可引起出汗、食欲不振及低血糖等反应。,口服。成人：一次0.2g，一日3～4次。小儿：按体重一日10mg/kg，分3次服用。,本品性状发生改变禁止使用。
"依诺沙星片
                    ",本品适用于由敏感菌引起的1.泌尿生殖系统感染，包括单纯性、复杂性尿路感染、细菌性前列腺炎、淋病奈瑟菌尿道炎或宫颈炎(包括产酶株所致者)。2.呼吸道感染，包括敏感革兰阴性杆菌所致支气管感染急性发作及肺部感染。3.胃肠道感染，由志贺菌属、沙门菌....,"
                        规格：0.1g*12片
                    ","本品主要成份为依诺沙星。分子式：C15H17FN4O3&#183;3/2H2O分子量：347.35
                        ",1.胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3.过敏反应：皮疹、皮肤瘙痒，偶可发生渗出性多形性红斑及血管神经性水肿。少数患者有光敏反应。4.偶可发生：(1)癫痫发作、精神....,口服。成人常用量：1.支气管感染：一次0.3～0.4g，一日2次，疗程7～14日。2.急性单纯性下尿路感染：一次0.2g，一日2次，疗程5～7日；复杂性尿路感染：一次0.4g，一日2次，疗程10～14日。3.单纯性淋病奈瑟菌性尿道炎：一次0....,1.与食物同服可能影响本品的口服吸收，宜空腹服用或进餐前至少1小时，餐后至少2小时服用本品。胃酸的减少也可能使本品的口服后吸收减少。2.由于目前大肠埃希菌对氟喹诺酮类药物耐药者多见，应在给药前留取尿培养标本，参考细菌药敏结果调整用药。3.本....
"盐酸左氧氟沙星滴眼液
                    ",本品适用于治疗敏感细菌引起的细菌性结膜炎、细菌性角膜炎。,"
                        规格：5ml:15mg*1支
                    ","玻璃酸钠。
                        ",最常报道的不良反应是暂时性视力下降、发烧、头痛、暂时性眼热、眼痛或不适、咽炎及畏光，发生率约1％－3％。其他发生率低于1％的不良反应有：过敏、眼睑水肿、眼睛干燥及瘙痒。,将本品滴入患眼的结膜囊内。每日3－5次，每次1－2滴。推荐疗程：细菌性结膜炎7天、细菌性角膜炎10－14天。或遵医嘱。,1.本品只限于滴眼用，不能用于结膜下注射，也不能直接滴入眼睛前房内。2.和其他抗感染药一样，延长使用本品将可能导致非敏感微生物的过度生长，包括真菌。因此本品不应长期使用。3.喹诺酮类药物全身用药时，即使只有一次，也有可能发生过敏反应，某些反....
