name,comp,chara,main_bene,adap_ill,usage,pre_cares
"聚甲酚磺醛溶液
                    ",1、妇科：用于治疗宫颈糜烂、宫颈炎、各类阴道感染、外阴瘙痒；2、外科与皮肤科：用于皮肤伤口与病变的局部治疗；3、耳鼻喉科：用于治疗口腔粘膜和齿龈的炎症、口腔溃疡及扁桃体切除后的止血。,"
                        规格：15ml（圣多美）
                    ","本品主要成分为聚甲酚磺醛。
                        ",用药初期，有时会产生局部刺激症状，但很快自行消失，当治疗口腔病变时，请注意其高酸性可能损伤牙釉质。,1、妇科：用于阴道冲洗时，施比灵溶液应按1：5的比例以水稀释，而用于局部涂抹或敷贴时则无需稀释，通常敷贴每周进行1-2次。治疗前先彻底清洁宫颈及宫颈管，去除分泌物。为此可将浸有施比灵溶液的棉签插入宫颈管，转动数次取出，然后再将浸有药液的纱布....,1、会加速伤口的愈合过程。当坏死组织从病灶处脱落，有时甚至是大片脱落，亦无需惊恐；2、治疗期间避免性交，不要使用刺激性肥皂清洗患处；3、行径时停止用药；4、注意防止施比灵与眼部接触；5、如果棉织物及皮革与施比灵接触后，必须在其未干前立即用水....
"云南花粉片
                    ","具有提高免疫机能、增强体力、促进生长发育、提高骨髓造血功能，降低血脂及减轻放射损伤等作用。适用于体弱多病，作滋补药。用于血液病，高脂血症,职业性苯、铅中毒及尘肺等的辅助治疗。","
                        规格：0.63g*180片
                    ","荞麦花粉、油菜花粉。
                        ",尚不明确。,口服，一次6-12片(片重0.3g)，或4-8片(片重0.5g)，一日3次。儿童酌减。,对花粉过敏、哮喘者忌服。
"盐酸普萘洛尔片
                    ",①作为二级预防，降低心肌梗死死亡率。②高血压(单独或与其它抗高血压药合用)。③劳力型心绞痛。④控制室上性快速心律失常、室性心律失常，特别是与儿茶酚胺有关或洋地黄引起心律失常。可用于洋地黄疗效不佳的房扑、房颤心室率的控制，也可用于顽固性期前收....,"
                        规格：10mg*100片
                    ","本品主要成份为盐酸普萘洛尔。
                        ",应用本品可出现眩晕、神智模糊(尤见于老年人)、精神抑郁、反应迟钝等中枢神经系统不良反应；头昏(低血压所致)；心率过慢(＜50次/分钟)；较少见的有支气管痉挛及呼吸困难、充血性心力衰竭；更少见的有发热和咽痛(粒细胞缺乏)、皮疹(过敏反应)、出....,"①高血压：口服，初始剂量10mg（1片），每日3次～4次，可单独使用或与利尿剂合用。剂量应逐渐增加,日最大剂量200mg（20片）。②心绞痛：开始时5mg～10mg（半片～1片），每日3次～4次，每3日可增加10mg～20mg（1片～2片）....",1本品口服可空腹或与食物共进，后者可延缓肝内代谢，提高生物利用度。2受体阻滞剂的耐受量个体差异大，用量必须个体化。首次用本品时需从小剂量开始，逐渐增加剂量并密切观察反应以免发生意外。3注意本品血药深度不能完全预示药理效应，故还应根据心率及血....
"阿胶
                    ",补血，止血，滋阴润肠。用于血虚萎黄，眩晕，心悸；多种出血证；阴虚证及燥证。,"
                        规格：256g
                    ","阿胶
                        ",尚不明确。,内服：烊化兑服，5～10g；炒阿胶可入汤剂或丸、散。,1.忌油腻食物。2.凡脾胃虚弱，呕吐泄泻，腹胀便溏、咳嗽痰多者慎用。3.感冒病人不宜服用。4.孕妇、高血压、糖尿病患者应在医师指导下服用。5.本品宜饭前服用。6.按照用法用量服用，小儿应在医师指导下服用。7.服药二周或服药期间症状无改善，或....
"妥布霉素地塞米松滴眼液
                    ",1.对肾上腺皮质激素有反应的眼科炎性病变及眼部表面的细菌感染或有感染危险的情况；2.眼用激素用于眼睑、球结膜、角膜、眼球前段组织及一些可接受激素潜在危险性的感染性结膜炎等炎性疾病，可以减轻水肿和炎症反应。它们也适用于慢性前葡萄膜炎、化学性、....,"
                        规格：5ml：15mg：5mg(百仕妥)
                    ","本品为白色或类白色混悬液体。
                        ",1.激素和抗菌药联合药物的不良反应既可来自激素成分，也可来自抗菌药成分，或者二者的联合使用。没有准确的不良反应发生率的资料。眼用妥布霉素（托百士）可出现与局部用其它氨基糖苷类抗生素类似的反应。最常见的不良反应有：局部的眼毒性和过敏反应，包括....,1.每4至6小时一次，每次1至2滴滴入结膜囊内。在最初1－2天剂量可增加至每2小时1次。根据临床征象的改善逐渐减少用药的频度，注意不要过早停止治疗。用前摇匀。2.第一次开处方不能超过20毫升滴眼液。,1.不能用于眼部注射。一些患者可能对局部使用的氨基糖苷类药物过敏，如果发生过敏则应停药；2.长期使用眼部激素可导致青光眼、损害视神经、视力下降、视野缺损、后囊下形成白内障。使用过程中应该常规的监测眼压，甚至是眼压测量困难的儿童和不合作的患者....
"华法林钠片
                    ",适用于需长期持续抗凝的患者：1.能防止血栓的形成及发展，用于治疗血栓栓塞性疾病。2.治疗手术后或创伤后的静脉血栓形成，并可作心肌梗塞的辅助用药。3.对曾有血栓栓塞病患者及有术后血栓并发症危险者等。,"
                        规格：2.5mg*20片*2板(中杰)
                    ","主要成分为华法林钠。
                        ",偶见不良反应有恶心、呕吐、腹泻、瘙痒性皮疹，过敏反应及皮肤坏死。大量口服甚至出现双侧乳房坏死，微血管病或溶血性贫血以及大范围皮肤坏疽；一次量过大的尤其危险。,1.口服。2.成人常用量：避免冲击治疗口服第1～3天3～4mg(年老体弱及糖尿病患者半量即可)，3天后可给维持量一日2.5～5mg(1-2片)(可参考凝血时间调整剂量使INR值达2～3)。因本品起效缓慢，治疗初3天由于血浆抗凝蛋白细胞被抑制....,1.华法林钠片主要不良反应是出血，最常见为鼻衄、牙龈出血、皮肤瘀斑、血尿、子宫出血、便血、伤口及溃疡处出血等。无测定凝血酶原时间或凝血酶原活性的条件时，切勿随便使用本品，以防过量引起低凝血酶原血症，导致出血。凝血酶原时间超过正常的2.5倍(....
"妇科止血灵胶囊
                    ",补肾敛阴，固冲止血。用于妇女功能性子宫出血。,"
                        规格：0.45g*36粒
                    ","熟地黄、五味子、杜仲(炭)、续断、白芍、山药、牡蛎(煅)、海螵蛸、地榆(炒)、蒲黄(炭)、槲寄生。
                        ",尚不明确。,口服。一次4粒，一日3次。,尚不明确。
"呋塞米片
                    ",?1.水肿性疾病包括充血性心力衰竭、肝硬化、肾脏疾病(肾炎、肾病及各种原因所致的急、慢性肾功能衰竭)，尤其是应用其他利尿药效果不佳时，应用本类药物仍可能有效。与其他药物合用治疗急性肺水肿和急性脑水肿等。2.高血压一般不作为治疗原发性高血压的....,"
                        规格：20mg*100片
                    ","本品主要成分为呋塞米。
                        ",常见者与水、电解质紊乱有关、尤其是大剂量或长期应用时，如体位性低血压、休克、低钾血症、低氯血症、低氯性碱中毒、低钠血症、低钙血症以及与此有关的口渴、乏力、肌肉酸痛、心律失常等。少见者有过敏反应(包括皮疹、间质性肾炎、甚至心脏骤停)、视觉模糊....,口服给药：成人1.治疗水肿性疾病：起始剂量为20～40mg，每日1次，必要时6～8小时后追加20～40mg，直至出现满意利尿效果。最大剂量虽可达每日600mg，但一般应控制在100mg以内，分2～3次服用。以防过度利尿和不良反应发生。部分患....,1.交叉过敏。对磺胺药和噻嗪类利尿药过敏者，对本药可能亦过敏。2.对诊断的干扰：可致血糖升高、尿糖阳性，尤其是糖尿病或糖尿病前期患者，过度脱水可使血尿酸和尿素氮水平暂时性升高。血Na+、Cl-、K+、Ca2+和Mg2+浓度下降。3.下列情况....
"胃康灵胶囊
                    ",柔肝和胃，散瘀止血，缓急止痛，去腐生新。用于急慢性胃炎，胃溃疡，糜烂性胃炎，十二指肠溃疡及胃出血等症。,"
                        规格：0.4g*20粒（特格尔）
                    ","白芍、白及、甘草、茯苓、延胡索（醋）、海螵蛸、三七、颠茄浸膏。
                        ",较常见的有：口干、便秘、出汗减少、口鼻咽喉及皮肤干燥、视力模糊、排尿困难（老人）。,口服，一次4粒，一日3次；饭后服用。,1.饮食宜清淡，忌食辛辣、生冷、油腻食物。2.忌情绪激动及生闷气。3.不宜在服药期间同时服用滋补性中药。4.胃阴虚者不宜用，主要表现为口干欲饮、大便干结、小便短少。5.青光眼患者慎用。6.有高血压、心脏病、糖尿病、肝病、肾病等慢性病严重者应....
"红色正金软膏
                    ",驱风，兴奋，局部止痒，止痛。用于中暑，头晕，伤风鼻塞，虫咬，蚊叮等。,"
                        规格：4g
                    ","薄荷脑、薄荷油、肉桂油、樟脑、樟油、桉油、丁香罗勒油。
                        ",涂布部位如有灼烧感或瘙痒明显、局部红肿。,外用，涂搽于太阳穴或患处。,1.本品供外用涂擦。2.涂布部位如有灼烧感或瘙痒明显、局部红肿等情况，应停止用药，并将局部药物清除，必要时向医师咨询。3.对本品成份有过敏史者禁用。4.孕妇慎用。5.对本品过敏者禁用，过敏体质者慎用。6.本品性状发生改变时禁止使用。7.儿童....
"二十五味大汤丸
                    ",清热解毒，调和龙、赤巴、培根，开胃，愈溃疡，止血。用于&quot;木布&quot;病引起的胃肠溃疡出血，亦可用于陈旧热症，久病不愈的身倦体重，胃肝区疼痛，食欲不振，月经过多，鼻衄。,"
                        规格：0.5g*9丸*2板
                    ","红花、诃子(去核)、余甘子(去核)、波棱瓜子、渣驯膏、甘青青兰、獐牙菜、兔耳草、唐古特乌头、乌奴龙胆、绿绒蒿、巴夏嘎等二十五味。
                        ",尚不明确。,口服。一次3-4丸，一日3次。,1．饮食宜清淡，忌食辛辣、生冷、油腻食物。2．忌情绪激动及生闷气。3．患有消化性溃疡病人，出现胃脘痛应去医院就诊，并在医生指导下服用。4．服药3天症状无缓解，应去医院就诊。5．严格按用法用量服用，儿童、年老体弱者应在医师指导下服用。6．对该....
"紫金散
                    ",辟瘟解毒，消肿止痛。用于中暑，脘腹胀痛，恶心呕吐，痢疾泄泻，小儿痰厥；外治疔疮疖肿，痄腮，丹毒，喉风。,"
                        规格：3g*10瓶/盒
                    ","山慈菇、红大戟、千金子霜、五倍子、麝香、朱砂、雄黄。
                        ",尚不明确。,口服，一次1.5g，一日2次；外用醋调敷患处。,1.按量服用，不宜多服。2.本品处方中含有朱砂、雄黄，不宜过量久服，肝肾功能不全者慎用。3.运动员慎用。
"妇康宝口服液
                    ",补血，调经，止血。用于面色萎黄，头晕乏力，月经后错，量多色淡，经期延长,"
                        规格：10ml*6支
                    ","当归、白芍、川芎、熟地黄、艾叶、阿胶、甘草
                        ",尚不明确,口服，一次1支，一日2次,1.孕妇慎用。2.忌食生冷饮食。3.服本药时不宜和感冒药同时服用。4.月经量多，服药三天症状无改善者，应向医师咨询。5.按照用法用量服用，服药过程中出现不良反应应停药，并向医师咨询。6.有内科疾病，或正在接受其他治疗者，均应在医师指导下服用....
"宫宁颗粒
                    ",化瘀清热，止血固经。用于瘀热证所致的月经过多、经期延长；宫内节育器出血副反应见上述证候者。,"
                        规格：10g*6袋
                    ","茜草、蒲黄、三七等十一味中药。
                        ",经临床实验未发现有任何不良反应。,温开水冲服。一次1袋，一日3次。1.用于经期过长、月经过多的患者，于月经来潮前1-3天开始服用，服用5-7天有效者服用三个月经周期可防止复发。2.用于药物流产、人工流产后的出血过多及子宫的修复，于流产后第一天开始服用，连服7天。3.用于生产....,尚不明确。
"止血镇痛胶囊
                    ",止血镇痛，化淤消肿。用于计划生育术后，（安、取节育环，人工流产）出血，痛经，功能性子宫出血及跌打损伤，骨折，腰部扭伤疼痛。,"
                        规格：0.35g*10粒*2板
                    ","独一味。
                        ",1.消化系统：胃（脘）不适、腹痛、腹胀、腹泻、恶心、呕吐、口干等，有肝生化指标异常报告病例2.全身性反应：疼痛、水肿、乏力、潮红、过敏反应等。3.皮肤：皮疹、瘙痒等。4.神经系统：头晕、头痛等。5.心血管系统：心悸、胸闷等。6.其他：有鼻衄....,口服，1次2~3粒，一日3次，或遵医嘱,1.严格按照药品说明书规定的功能主治及用法用量使用。2.目前尚无儿童应用本品的系统研究资料，不建议儿童使用。3.用药后一旦出现潮红、皮疹、瘙痒、心悸、胸闷、憋气、血压下降等可能与严重不良反应有关的症状时，应立即停药并就医。
"妇康宝口服液
                    ",补血，调经，止血。用于面色萎黄，头晕乏力，月经后错，量多色淡，经期延长。,"
                        规格：10ml*10支
                    ","当归、白芍、川芎、熟地黄、艾叶、阿胶、甘草。
                        ",尚不明确。,口服，一次1支，一日2次。,['无']
"复方三七胶囊
                    ",化瘀止血，消肿止痛。用于跌打损伤所致的瘀血肿痛。,"
                        规格：0.25g*48粒
                    ","三七、土鳖虫、白芷、川芎、当归、乳香(制)、红花、没药(制)。
                        ",尚不明确。,口服，一次4～6粒，一日2次。,1.忌食生冷、油腻食物。2.儿童、年老体弱者应在医师指导下服用。3.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.服药3天症状无缓解，应去医院就诊。5.对该药品过敏者禁用，过敏体质者慎用。6.该药品性状发生改变时禁....
"消痔栓
                    ",收敛，消肿，止痛，止血。用于内外痔疮。,"
                        规格：8粒（兆誉隆）
                    ","龙骨(煅)、轻粉、冰片、珍珠(制)。
                        ",尚不明确。,外用，一次1枚，一日1次，洗净肛门，将药塞入。,1.忌食辛辣刺激性食物。2.本品为外用药，禁止内服。3.置入肛内时宜轻柔适度，以免疼痛或滑出。4.肛裂患者不宜使用。5.内痔喷射状出血或出血过多应去医院就诊。6.未明确诊断的便血，必须到医院就诊。7.药品宜存放在阴凉干燥处，防止受热变形。如....
"新雪片
                    ",消炎解热。用于各种热性病之发热，如扁桃腺炎、感冒所引起的高热，以及温热病之烦热不解。,"
                        规格：0.56g*24片
                    ","本品为薄膜衣片，除去包衣后显灰褐色；气香，味苦、微咸。
                        ",尚不明确。,口服，一次2片，一日3次。,尚不明确。
"聚甲酚磺醛阴道栓
                    ",妇科：用于治疗宫颈糜烂、宫颈炎、各种阴道感染。外阴瘙痒、使用子宫托造成的压迫性溃疡及宫颈息肉切除或切片检查后的止血。外科与皮肤科：用于皮肤伤口与病变的局部治疗，能够加速坏死组织的脱落，止血和促进愈合过程。耳鼻喉科：用于治疗口腔粘膜和齿龈的炎....,"
                        规格：90mg*7粒
                    ","主要成份为聚甲酚磺醛。
                        ",用药初期，有时会产生局部刺激症状，但很快自行消失，当治疗口腔病变时。请注意其高酸性可能损伤牙釉质。,宫颈糜烂：1：80-1：100稀释的浓缩液行阴道冲洗，然后将浸有浓缩液的长棉签伸入宫颈管，转动1-2分钟后取出。将浸有深缩液的棉片贴于糜烂面，至粘膜变白，通常每周1-2次。两次用药间隔：隔日上阴道栓剂1枚，上栓剂前用1：80-1：100稀释....,本药会加速伤口的愈合过程，当坏死组织从病灶处脱落，有时甚至是大片脱落，亦无需惊恐。治疗期间避免性交，不要使用刺激性肥皂清洗患处。行经时停止用药。注意防止本药与眼部接触。
"人血白蛋白
                    ",1.严重失血性创伤、烧伤引起的低血容量休克，以扩充危急状况下的血容量；2.对于肾病接受类固醇和/或利尿剂治疗的水肿病人和肝硬化引起的水肿，输注人血白蛋白可能有助于治疗；3.低血白蛋症（白蛋白＜3g/100ml）的患者，在治疗原发疾病同时，输....,"
                        规格：10g（20%，50ml）
                    ","本品为略粘稠，黄色或绿色至棕色澄清液体，不应出现浑浊。
                        ",尚待规范和积累不良反应的检测资料，偶可出现寒颤、发热、颜面潮红、皮疹、恶心呕吐等症状，快速输注可引起血管超负荷导致肺水肿，偶有过敏反应。,依据患者病情和治疗需要由医生决定并调整所使用的白蛋白浓度、剂量、输注速率。用法:一般采用静脉滴注或静脉推注。为防止大量注射时机机体组织脱水，可采用5%葡萄糖注射液或0.9氯化钠注射液适当稀释作静脉滴注（宜用备有滤网装置的输血器）。滴注速度应....,1.药液呈现浑浊、沉淀、异物或瓶子有裂纹、瓶盖松动、过期失效等情况不可使用；2.本品开启后，应一次输注完毕，不得分次或给第二人输用；3.心功能低下的患者使用时须谨慎；4.一般情况下请勿快速输注。输注时应密切监视病人静脉压的增高，如发现病人有....
"他克莫司缓释胶囊
                    ",用于预防中毒致吐，化疗引起的急性恶心，呕吐。,"
                        规格：0.5mg*3粒
                    ","本品为胶囊剂。
                        ",['无'],成人推荐剂量为：化疗前约1小时，单剂量口服本品0.5mg（一粒）。,['无']
"牛黄抱龙丸
                    ",清热镇惊，祛风化痰。用于小儿风痰壅盛所致的惊风，症见高热神昏、惊风抽搐。,"
                        规格：1.5g*10丸
                    ","人工牛黄、胆南星、天竺黄、茯苓、琥珀、人工麝香、全蝎、僵蚕(炒)、雄黄、朱砂。
                        ",尚不明确。,口服。一次1丸，一日1～2次；周岁以内小儿酌减。,服用前应除去蜡皮、塑料球壳；本品可嚼服，也可分份吞服。
"阿胶
                    ",本品补血滋阴，润燥，止血。用于血虚萎黄，眩晕心悸，心烦不眠，肺燥咳嗽。,"
                        规格：250g
                    ","本品主要成分为阿胶。
                        ",尚不明确,烊化兑服，3～9克。,1.忌油腻食物。2.凡脾胃虚弱，呕吐泄泻，腹胀便溏、咳嗽痰多者慎用。3.感冒病人不宜服用。4.孕妇、高血压、糖尿病患者应在医师指导下服用。5.本品宜饭前服用。6.按照用法用量服用，小儿应在医师指导下服用。7.服药二周或服药期间症状无改善，或....
"复方三七胶囊
                    ",化瘀止血，消肿止痛。用于跌打损伤所致的瘀血肿痛。,"
                        规格：0.25g*12粒*3板
                    ","本品主要成分为三七。
                        ",尚不明确。,口服，一次4～6粒，一日2次。,1.忌食生冷、油腻食物。2.儿童、年老体弱者应在医师指导下服用。3.高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.服药3天症状无缓解，应去医院就诊。5.对本品过敏者禁用，过敏体质者慎用。6．本品性状发生改变时禁止使....
"格列吡嗪片
                    ","适用于经饮食控制及体育锻炼2～3个月疗效不满意的轻、中度2型糖尿病患者,这类糖尿病患者的胰岛b细胞需有一定的分泌胰岛素功能,且无急性并发症（如感染、创伤、酮症酸中毒、高渗性昏迷等）,不合并妊娠,无严重的慢性并发症.","
                        规格：2.5mg*20片*4板
                    ","格列吡嗪
                        ","1较常见的为肠胃道症状(如恶心,上腹胀满)、头痛等,减少剂量即可缓解。2个别患者可出现皮肤过敏。3偶见低血糖,尤其是年老体弱者、活动过度者、不规则进食、饮酒或肝功能损害者。4亦偶见造血系统可逆性变化的报道。",口服：剂量因人而异，一般推荐剂量2.5～20mg/日，早餐前30分钟服用，日剂量超过15mg，宜在早、中、晚分三次餐前服用。单用饮食疗法失败者：起始剂量一日2.5～5mg，以后根据血糖和尿糖情况增减剂量，每次增减2.5～5.0mg。一日剂量....,1病人用药时应遵医嘱，注意饮食控制和用药时间。2下列情况应慎用：体质虚弱、高热、恶心和呕吐、有肾上腺皮质功能减退或垂体前叶功能减退症者。3用药期间应定期测血糖、尿糖、尿酮体、尿蛋白和肝、肾功能、血象，并进行眼科检查。4避免饮酒，以免引起类戒....
"复方三七胶囊
                    ",化瘀止血，消肿止痛。用于跌打损伤所致的瘀血肿痛。,"
                        规格：0.25g*3*12粒/板
                    ","本品为胶囊剂，内容物为浅黄棕色至黄棕色的粉未或粉末及颗粒；气腥，味微苦。
                        ",尚不明确。,口服，一次4～6粒，一日2次。,1、忌食生冷、油腻食物。2、儿童、年老体弱者应在医师指导下服用。3、高血压、心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4、服药3天症状无缓解，应去医院就诊。5、对本品过敏者禁用，过敏体质者慎用。6、药品性状发生改变时禁止使....
"止血宁胶囊
                    ",止血、消肿、化瘀。用于功能性子宫出血、崩中下血、衄血、咳血、吐血等出血症。,"
                        规格：0.46g*12粒*3板
                    ","三七、紫珠草、马齿苋、槐花(炒)、血余炭、花蕊石等。
                        ",尚不明确。,口服，一次6粒，一日2次。,胃肠道疾病患者慎用或减量服用。
"小儿金丹片
                    ",祛风化痰，清热解毒。用于外感风热，痰火内盛所致的感冒，症见发热、头痛、咳嗽、气喘、咽喉肿痛、呕吐，及高热惊风。,"
                        规格：0.3g*24片
                    ","朱砂橘红川贝母胆南星前胡玄参清半夏大青叶关木通桔梗荆芥穗羌活西河柳地黄枳壳赤芍钩藤葛根牛蒡子天麻甘草防风冰片水牛角浓缩粉羚羊角粉薄荷脑
                        ",尚不明确。,口服周岁一次0.6克，岁以下酌减一日3次,尚不明确。
"门冬氨酸钾镁片
                    ",本品电解质补充药。适用于低血钾症，改善洋地黄中毒引起的心律失常、恶心、呕吐等中毒症状，用于心肌炎后遗症，慢性心功能不全等各种心脏病，亦可用于急、慢性肝炎、肝硬化、胆汁分泌不足和肝性脑病等辅助治疗。,"
                        规格：100片
                    ","本品主要成份门冬氨酸钾；门冬氨酸镁。每片含L-门冬氨酸钾158mg(含钾36mg)，L-门冬氨酸镁140mg(含镁11.8mg)。
                        ",偶见恶心、停药后即恢复。,预防量：一次2片，一日3次。,不宜与保钾利尿药合用。
"小儿肺热平胶囊
                    ",小儿肺热平胶囊清热化痰，止咳平喘，镇惊开窍。用于小儿肺热喘咳，吐痰黄稠，高热烦渴，神昏谵妄，抽搐，红苔黄腻者。,"
                        规格：0.25g*24粒
                    ","人工牛黄，地龙，珍珠（制），拳参，牛胆粉，甘草，平贝母，人工麝香，射干，朱砂，黄连，黄芩，羚羊角，寒水石，冰片，紫草，柴胡。
                        ",本品不宜久服；肝肾功能不全者慎用。运动员慎用。,口服，六个月以内小儿一次服0.125g，七至十二个月一次服0.25g；一岁至二岁一次服0.375g；二岁至三岁一次服0.5g；三岁以上一次服0.75-1.0g；一日3-4次。,['无']
"牛黄千金散
                    ",清热解毒，镇痉定惊。用于小儿惊风高热，手足抽搐，痰涎壅盛，神昏谵语。,"
                        规格：0.6g*10袋
                    ","全蝎、僵蚕（制）、牛黄、朱砂、冰片、黄莲、胆南星、天麻、甘草。
                        ",尚不明确。,口服。一次0.6-0.9克，一日2-3次；三岁以内小儿酌减。,本品处方中含朱砂，不宜过量久服，肝肾功能不全者慎用。
"异烟肼片
                    ",适用于：(1)异烟肼与其它抗结核药联合，适用于各型结核病的治疗，包括结核性脑膜炎以及其他分枝杆菌感染。(2)异烟肼单用适用于各型结核病的预防：①新近确诊为结核病患者的家庭成员或密切接触者；②结核菌素纯蛋白衍生物试验（PPD）强阳性同时胸部X....,"
                        规格：0.1g*100片（太极）
                    ","本品主要成分为异烟肼。
                        ",发生率较多者有步态不稳或麻木针刺感、烧灼感或手指疼痛（周围神经炎）；深色尿、眼或皮肤黄染（肝毒性，35岁以上患者肝毒性发生率增高）；食欲不佳、异常乏力或软弱、恶心或呕吐（肝毒性的前驱症状）。发生率极少者有视力模糊或视力减退，合并或不合并眼痛....,口服。预防：成人一日0.3g，顿服；小儿每日按体重10mg/kg，一日总量不超过0.3g，顿服。治疗：成人与其他抗结核药合用，按体重每日口服5mg/kg，最高0.3g；或每日15mg/kg，最高900mg，每周2~3次。小儿按体重每日10~....,(1)交叉过敏反应，对乙硫异烟胺、吡嗪酰胺、烟酸或其他化学结构有关药物过敏者也可能对本品过敏。(2)对诊断的干扰：用硫酸铜法进行尿糖测定可呈假阳性反应，但不影响酶法测定的结果。异烟肼可使血清胆红素、丙氨酸氨基转移酶及门冬氨酸氨基转移酶的测定....
