name,comp,chara,main_bene,adap_ill,usage,pre_cares
"羚羊清肺胶囊
                    ",清肺利咽，清瘟止嗽。用于肺胃热盛 ，感受时邪，身热头晕，四肢酸懒，咳嗽痰盛，咽喉肿痛，鼻衄咳血，口干舌燥。,"
                        规格：
                    ","浙贝母、桑白皮（蜜）、前胡、麦冬、天冬、天花粉、地黄、玄参、石斛、桔梗、枇杷叶（蜜）、苦杏仁（炒）、金果榄、金银花、大青叶、枙子、黄芩、板蓝根、牡丹皮、薄荷、甘草、熟大黄、陈皮、羚羊角粉。
                        ",尚不明确,口服，一次2-3粒，一日3次,['无']
"八子补肾胶囊
                    ",补肾，温阳。适用于肾阳不足所致的腰膝酸痛，头晕.头晕耳鸣.耳鸣，神疲健忘.健忘，体倦乏力.乏力，畏寒.畏寒肢冷。,"
                        规格：每粒装0.4g
                    ","菟丝子、枸杞子、五味子、蛇床子、金樱子、覆盆子、韭菜子、川楝子、淫羊藿、巴戟天、肉苁蓉、地黄、川牛膝、人参、鹿茸、海马。
                        ",尚未明确。,口服，一次2粒，一日3次。,1.忌辛辣、生冷、油腻食物。
"对乙酰氨基酚口腔崩解片
                    ",用于普通感冒或流行性感冒引起的发热。也用于缓解轻至中度疼痛，如头痛、牙痛、神经痛、肌肉痛、痛经及关节痛等,"
                        规格：0.125g
                    ","本品每片含主要成分为对乙酰氨基酚160mg。辅料为：甘氨酸、乳糖、微晶纤维素、阿斯巴甜、枸橼酸、交联羧甲基纤维素钠、滑石粉、聚维酮(PVP)、食用香精和食用色素。
                        ",1.常规剂量下，不良反应较少，偶尔可引起恶心、呕吐、出汗、腹痛、皮肤苍白等，很少引起胃肠道出血，偶见皮疹、荨麻疹、药热、白细胞减少、粒细胞缺乏、血小板减少、贫血等不良反应，长期大量用药会导致肝、肾功能异常。2.有报道，极少数患者使用对乙酰氨....,12岁以上儿童及成人一次4片，6~12岁儿童一次2片，4~6岁儿童（体重12~14公斤）一次1.5片，2~3岁儿童（体重16~20公斤）一次1片，若持续高热或疼痛，可间隔4~6小时重复用药一次，24小时内不超过4次。婴幼儿及儿童使用本品时，....,1.本品为对症治疗药，用于解热连续应用不得超过3天，用于止痛不得超过5天，症状未缓解请咨询医师或药师。2.不能同时服用含有对乙酰氨基酚及其他解热镇痛药的药品（如某些复方抗感冒药）。3.肝肾功能不全患者、老年患者慎用。4.孕妇及哺乳期妇女应在....
"连花清瘟胶囊（48粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"连花清瘟胶囊（36粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"连花清瘟胶囊（24粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"连花清瘟胶囊（72粒）
                    ",清瘟解毒，宣肺泄热。用于治疗流行性感冒属热毒袭肺证，症见：发热或高热，恶寒，肌肉酸痛，鼻塞流涕，咳嗽，头痛，咽干咽痛，舌偏红，苔黄或黄腻等。,"
                        规格：每粒装0.35克 
                    ","连翘、金银花、炙麻黄、炒苦杏仁、石膏、板蓝根、绵马贯众、鱼腥草、广藿香、大黄、红景天、薄荷脑、甘草。辅料为玉米淀粉。
                        ",上市后监测数据显示本品可见以下胃肠道不良反应如恶心、呕吐、腹痛、腹泻、腹胀、反胃，以及皮疹、瘙痒、口干、头晕等。,口服。一次4粒，一日3次。,1.忌烟、酒及辛辣、生冷、油腻食物。
"再造丸
                    ",祛风化痰，活血通络。用于风痰阻络所致的中风，症见半身不遂，口舌歪斜、手足麻木、疼痛痉挛、言语謇涩。,"
                        规格：每丸重9g
                    ","蕲蛇肉20g 全蝎15g 地龙5g 炒僵蚕10g 醋山甲10g 豹骨（油炙）10g 人工麝香5g 水牛角浓缩粉15g 人工牛黄2.5g 醋龟甲10g 朱砂10g 天麻20g 防风20g 羌活20g 白芷20g 川芎20g 葛根15g 麻黄20g 肉桂20g 细辛10g 附子（附片）10g 油松节10g 桑寄生20g 骨碎补（炒）10g 威灵仙（酒炒）15g 粉萆薢20g 当归10g 赤芍10g 片姜黄2.5g 血竭7.5g 三七5g 乳香（制）10g 没药（制）10g 人参20g 黄芪20g 炒白术18g 茯苓10g 甘草20g 天竺黄10g 制何首乌20g 熟地黄20g 玄参20g 黄连20g 大黄20g 化橘红40g 醋青皮10g 沉香10g 檀香5g 广藿香20g 母丁香10g 冰片2.5g 乌药10g 豆蔻10g 草豆蔻20g 醋香附10g 两头尖（醋制）20g 建曲40g 红曲5g
                        ",尚不明确。,口服。一次1丸，一日2次,1、 本品处方中含朱砂，不宜过量久服，肝肾功能不全者慎用。2、 运动员慎用。3、 服用前应除去蜡皮、聚乙烯中药丸球壳；本品可嚼服，也可分份吞服。
"香芍颗粒
                    ",疏肝理气，除胀止痛，佐以和胃。用于(1)经前期紧张综合征肝气逆证。症见：经前烦躁易怒，乳房胀痛、头痛、失眠多梦、小腹胀痛、胃脘胀痛、恶心呕吐等。(2)更年期综合征阴虚肝旺证。症见：烘热汗出，烦躁易怒、失眠、心悸、肋痛、健忘、头晕耳呜、舌红苔....,"
                        规格：每袋装4克
                    ","白芍、香附、川楝子(炒)、柴胡、川芎、枳壳、半夏(姜制)、豆蔻、木香、甘草。辅料为：蔗糖、倍他环糊精、糊精。
                        ",少数患者可有胃痛、恶心等消化道反应，个别病例出现乳房胀痛，一般不影响继续治疗。个别病例分别出现胸闷、带下量多，浮肿、研究者判断与本品“可能无关”。,温开水冲服：(1)经前期紧张综合征患者一次1袋、一日3次。月经来潮前10天开始服用，连服10天。两个月经周期为一个疗程。(2)更年期综合征患者一次1袋，一日3次，8周为一个疗程。,1、忌食辛辣、生冷、少进油腻食物。
"莫家清宁丸
                    ",清理胃肠，泻热润便。用于饮食停滞，腹肋膨胀，头昏耳鸣，口燥舌干，咽喉不利，两目红赤，牙齿疼痛，大便秘结，小便赤黄。,"
                        规格：每瓶装6g
                    ","大黄、桃仁、杏仁、枳壳、厚朴、黄芩、法半夏、香附、木香、麦芽、陈  皮、侧柏叶、黑豆、车前子、桑叶、绿豆、白术。辅料为：黄酒、蜂蜜、牛奶。
                        ",尚不明确。,口服，1次6克（1瓶），1日1次。,（1）服药期间忌食生冷、辛辣油腻之物。
"儿童咳颗粒
                    ","清热润肺 , 宣降肺气 , 祛痰止咳。用于咳嗽气喘 , 吐痰黄稠或咳痰不爽 , 咽干喉痛 , 急慢性气管炎。","
                        规格：每袋装4.5g
                    ","紫菀、百部、枇杷叶、前胡、甘草、苦杏仁、桔梗、麻黄、蓼大青叶。
                        ",尚不明确。,温开水冲服，1-3岁一次半袋，4岁以上一次1袋，一日4次。,尚不明确。
"曲安奈德口腔软膏
                    ",口腔粘膜的急、慢性炎症，包括复发性口腔溃疡、糜烂型口腔扁平苔藓、义齿性口腔炎和创伤性病损（包括∶托牙口疮、剥脱性牙龈炎和口腔炎）。创伤性溃疡和多数非复发性病损治疗后可迅速痊愈。慢性病变和复发性口腔溃疡用药后也能获得显著疗效，停药后还会复发，....,"
                        规格：0.1%*5g*1支/盒
                    ","曲安奈德
                        ",非常少见。口腔内局部使用没有见到对皮质类固醇的不良反应。长期使用可引起如同全身使用类固醇类药物的不良作用，如肾上腺皮质功能抑制、葡萄糖代谢改变、蛋白质分解和消化道溃疡复发等。这些情况在激素停止使用后可以逆转和消失。炎症、毛囊炎、痤疮样皮疹、....,挤出少量药膏（大约1cm）轻轻涂抹在病损表面使之形成薄膜。药膏在患处的用量以达到完全覆盖患处为佳。本品不可反复揉擦。刚刚涂抹药膏时可能感觉药膏中有颗粒，口腔有砂砾感。药膏涂后可以形成光滑的薄膜。本品最好在睡前使用这样可以使药物与患处整夜接触....,1.按规定剂量适用本品的类固醇用量很小，不太可能对全身产生影响。但是长期间局部适用也会出现异常情况，如：乏力、头晕等，出现这些情况应该与医生联系。 2.如果出现持续的局部刺激症状和过敏反应，应该立即停药并采取相应治疗。 3.患结核病、消化道....
"苯环喹溴铵鼻喷雾剂
                    ",本品适用于改善变应性鼻炎引起的流涕、鼻塞、鼻痒和喷嚏症状。,"
                        规格：50喷;100喷
                    ","本品主要成份：苯环喹溴铵
本品为(S)-1-环戊基-2-[3-((R)-1-甲基-氮杂双环[2.2.2]辛烷基)氧基]-1-苯基乙醇溴化物与其对映异构体1:1的混合物]。
分子式：C21H32BrNO2
分子量：410.40
辅  料：氯化钠、苯扎氯铵、盐酸和注射用水。
                        ",本品的不良反应多数与本品的抗胆碱能药物特性有关。,成人：每日4次，每次2喷（每侧鼻孔各1喷），疗程为4周（28天）。,抗胆碱能作用
"金振口服液
                    ",清热解毒，祛痰止咳。用于小儿急性支气管炎符合痰热咳嗽者，表现为发热、咳嗽、咳吐黄痰、咳吐不爽、舌质红、苔黄腻等。,"
                        规格：10毫升*6支
                    ","山羊角，平贝母、大黄、黄芩、青礞石、石膏、人工牛黄，甘草。辅料为甜菊素。

                        ",偶见用药后便溏，停药后即可复常。,口服。6个月～1岁，一次5毫升，一日3次；2岁～3岁，一次10毫升，一日2次；4岁～7岁，一次10毫升，一日3次；8岁～14岁，一次15毫升，一日3次。疗程5～7天，或遵医嘱。,1．忌辛辣、生冷、油腻食物。2．不宜在服药期间同时服用滋补性中药。3．脾胃虚弱，大便稀溏者慎用。4．婴儿及糖尿病患儿应在医师指导下服用。5．风寒闭肺、内伤久咳者不适用。6．发热体温超过38.5℃的患者，应去医院就诊。7．服药3天症状无缓解，....
"通宣理肺丸
                    ",解表散寒，宣肺止嗽。用于风寒感冒所致的咳嗽，发热恶寒，鼻塞流涕，头痛无汗，肢体酸痛。,"
                        规格：6gx10丸
                    ","紫苏叶、前胡、桔梗、苦杏仁、麻黄、甘草、陈皮、半夏（制）、茯苓、枳壳（炒）、黄芩。辅料为赋形剂蜂蜜。
                        ",尚不明确,口服，一次6克，一日2～3次,1、忌烟、酒及辛辣、生冷、油腻食物。 2、不宜在服药期间同时服用滋补性中药。 3、风热或痰热咳嗽、阴虚干咳者不适用。 4、支气管扩张、肺脓疡、肺心病、肺结核患者出现咳嗽时应去医院就诊。 5、高血压、心脏病患者慎用。有肝病、糖尿病、肾病等慢性....
"切诺 桉柠蒎肠溶胶囊
                    ",本品适用于急﹑慢性鼻窦炎。本品适用于急慢性支气管炎﹑肺炎﹑支气管扩张﹑肺脓肿﹑慢性阻塞性肺部疾患﹑肺部真菌感染﹑肺结核和矽肺等呼吸道疾病。亦可用于支气管造影术后，促进造影剂的排出。,"
                        规格：按桉柠蒎油计0.3g/粒
                    ","主要成份为桉油精，柠檬烯及α-蒎烯。

                        ",不良反应轻微，偶有胃肠道不适及过敏反 应，如皮疹﹑面部浮肿﹑呼吸困难和循环障碍。,口服：成人：急性患者一次0.3g(1粒)，一日3―4次；慢性患者一次0.3g(1粒)，一日2次。,尚不明确。
"头孢克肟干混悬剂
                    ",广谱抗菌素。对链球菌属、肺炎球菌、淋球菌、伯雷汉氏菌属、大肠杆菌、沙雷氏杆菌属、克雷白氏有菌属、变形杆菌属、流感杆菌等引起的感染症有效。主要用于治疗支气管炎、支气管扩张合并感染、慢性呼吸道疾患继发感染、肺炎、肾盂肾炎、膀胱炎、淋菌性尿道炎、....,"
                        规格：0.1gx6包/盒
                    ","头孢克肟。

                        ",主要为腹泻、粪便异常、头疼、恶心、腹痛、皮疹等，极少数患者GPT、GOT升高。,成人及体重30公斤以上儿童：口服，每次50~100mg，每日两次；成重症感染者可增加至每次200mg，每日两次。儿童：口服，用量按成 减半，或按每公斤1.5~3.0mg计算给药量，每日两次。,1.对青霉素类或头孢菌素类过敏者慎用、过敏体质的患者、高度肾功能损害的患者、对不能很好进食或非经口摄取营养者、高龄者、恶液质等患者慎用。 2.在幼年的大白鼠试验中，发现口服1000mg/kg以上时，有抑制精子形成作用，故育龄男子不宜用。 请....
"炎可宁丸
                    ",清热泻火，消炎之痢。用于急性扁桃腺炎，细菌性肺炎，急性结膜炎，中耳炎，急性乳腺炎，肠炎，细菌性痢疾及急性尿道感染。,"
                        规格：3g*12袋
                    ","黄柏、大黄、黄芩、板蓝根、黄连。
                        ",['无'],口服。一次1袋，一日3次。,['无']
"复方氨酚那敏颗粒
                    ",用于缓解普通感冒及流行性感冒引起的发热、头痛、咽痛、鼻塞、打喷嚏等症状。,"
                        规格：8克*9袋
                    ","每袋含对乙酰氨基酚毫克咖啡因毫克马来酸氯苯那敏毫克人工牛黄毫克
                        ",偶见粒细胞、血小板减少、厌食、恶心、呕吐、皮疹等不良反应。,口服。成人，一次1～2袋，一日3次。,用药-天症状未缓解请咨询医师或药师服用沱牌复方氨酚那敏颗粒期间不得饮酒或含有酒精的饮料不能同时服用与沱牌复方氨酚那敏颗粒成份相似的其他抗感冒药前列腺肥大青光眼等患者以及老年人应在医师指导下使用孕妇及哺乳期妇女慎用服药期间不得驾驶机车船从事高....
"补肾强身胶囊
                    ",补肾强身。用于腰酸足软，头晕耳鸣，眼花心悸。,"
                        规格：36粒/盒
                    ","淫羊藿、狗脊（制）、女贞子（制）、菟丝子、金樱子。
                        ",1.忌辛辣、生冷、油腻食物。2.感冒发热病人不宜服用。3.本品宜饭前服用。4.高血压、心脏病、肝病、糖尿病、肾病等慢性病患者应在医师指导下服用。5.服用补肾强身胶囊2周症状无缓解，应去医院就诊。6.对本品过敏者禁用，过敏体质者慎用。7.本品....,口服，一次3粒，一日3次。,['无']
"小儿感冒颗粒
                    ",疏风解表，清热解毒。用于小儿风热感冒，症见发热、头胀痛、咳嗽痰黏、咽喉肿痛；流感见上述证候者。,"
                        规格：12g*9袋
                    ","广藿香、菊花、连翘、大青叶、板蓝根、地黄、地骨皮、白薇、薄荷、石膏。辅料为蔗糖、糊精
                        ",1.忌辛辣、生冷、油腻食物。2.不宜在服药期间同时服用滋补性中药。3.婴儿应在医师指导下服用。4.风寒感冒者不适用。5.糖尿病患儿、脾虚易腹泻者应在医师指导下服用。6.发热体温超过38.5℃的患者，应去医院就诊。7.服药3天症状无缓解，应去....,开水冲服。一岁以内一次6克，一岁至三岁一次6～12克，四岁至七岁一次12～18克，八岁至十二岁一次24克，一日2次。,['无']
"磁朱丸
                    ",?镇心，安神，明目。用于心肾阴虚，心阳偏亢，心悸失眠，耳鸣耳聋，视物昏花。,"
                        规格：3g*8袋
                    ","磁石(煅)、朱砂、六神曲(炒)。
                        ",尚不明确。,口服。一次3g，一日2次。,1、本品为处方药，必须在医生指导下服用。2、本品含朱砂，不宜长期服用，并避免与含汞制剂同时服用，连续服用不宜超过两周;因特殊情况需长期服用，应检查血、尿中汞离子浓度和肝肾功能，超过规定限度者立即停用。3、服用本品时应避免与茶碱、心得安类药物....
"黄豆苷元胶囊
                    ",用于高血压病及症状性高血压、冠心病、脑血栓、眩晕症、突发性耳聋的辅助治疗。也可用于妇女更年期综合症。,"
                        规格：25mg*24粒
                    ","本品主要成分及化学名称为:4，7-二羟基异黄酮。
                        ",偶见恶心、腹胀、消化不良等胃肠道反应。,口服。一次50mg(2粒)，一日150mg(6粒)。,当药品性状发生改变时禁止使用。
"红霉素眼膏
                    ",用于沙眼、结膜炎、眼缘炎及眼外部感染。,"
                        规格：2g
                    ","本品每克含主要成份红霉素5毫克，辅料为赋形剂液体石蜡、凡士林。
                        ",偶见眼睛疼痛，视力改变，持续性发红或刺激感等过敏反应。,涂于眼睑内，一日2～3次，最后一次宜在睡前使用。,1、避免接触其他黏膜（如口、鼻等）。2、用药部位如有灼烧感、瘙痒、红肿等情况应停药，并将局部药物洗净，必要时向医师咨询。3、用前应洗净双手。4、孕妇及哺乳期妇女应在医师指导下使用。5、使用后应拧紧瓶盖，以免污染药品。6、对本品过敏者禁用，过....
"黄连上清片
                    ",散风清热，泻火止痛。用于风热上攻、肺胃热盛所致的头晕目眩、暴发火眼、牙齿疼痛、口舌生疮、咽喉肿痛、耳痛耳鸣、大便秘结、小便短赤。,"
                        规格：0.3g*24片*2板（仁和）
                    ","黄连，栀子（姜制），连翘，蔓荆子（炒），防风，荆芥穗，白芷，黄芩，菊花，薄荷，酒大黄，黄柏（酒炒），桔梗，川芎，石膏，旋覆花，甘草。
                        ",尚不明确。,口服。一次6片，一日2次。,1.忌服辛辣刺激等食物。2.不宜在服仁和黄连上清片期间同时服用温补性中成药。3.有心脏病、肝病、糖尿病、肾病等慢性病严重者应在医师指导下服用。4.严格按用法用量服用，小儿、年老体弱患者，大便溏软者应在医师指导下服用。5.服药3天后症状未改善....
"小儿麻甘颗粒
                    ",平喘止咳，利咽祛痰。用于小儿肺炎喘咳，咽喉炎症。,"
                        规格：2.5g*10袋
                    ","石膏、麻黄、黄芩、桑白皮、紫苏子、苦杏仁、地骨皮、甘草。
                        ",尚不明确。,"口服,小儿一岁以下，一次0.8g，一至三岁，一次1.6g，四岁以上，一次2.5g；一日4次。",尚不明确。
"复方氨酚烷胺片
                    ",适用于缓解普通感冒及流行性感冒引起的发热、头痛、四肢酸痛、打喷嚏、流鼻涕、鼻塞、咽痛等症状。,"
                        规格：12片
                    ","本品为复方制剂，每片含对乙酰氨基酚250毫克，盐酸金刚烷胺100毫克，人工牛黄10毫克，咖啡因15毫克，马来酸氯苯那敏2毫克。辅料为淀粉、糖粉、硬脂酸镁。
                        ",有时有轻度头晕、乏力、恶心、上腹不适、口干、食欲缺乏和皮疹等，可自行恢复。,口服。成人，一次1片，一日2次。,1.用药3-7天，症状未缓解，请咨询医师或药师。2.服用本品期间不得饮酒或含有酒精的饮料。3.不能同时服用与本品成份相似的其他抗感冒药。4.肝功能不全、肾功能不全、脑血管病史、精神病史或癫痫病史患者慎用。5.前列腺肥大、青光眼等患者以及老年....
"盐酸加替沙星胶囊
                    ",用于由敏感病原体所致的慢性支气管炎急性发作，急性鼻窦炎、社区获得性肺炎、单纯性尿路感染(膀胱炎)和复杂性尿路感染、急性肾盂肾炎、男性淋球菌性尿路炎症或直肠感染和女性淋球菌性宫颈感染。,"
                        规格：0.1g*10粒
                    ","盐酸加替沙星。化学名：1-环丙基-6-氟-7-(3-甲基-1-哌嗪基)-8-甲氧基-1，4-二氢-4-氧代喹啉-3-羧酸盐酸盐。
                        ",本品的国内外临床试验中常见的不良反应为恶心、阴道炎、腹泻、头痛、眩晕。发生率较低的药物相关不良事件包括：全身反应：变态反应、寒战、发热、背痛和胸痛。心血管系统：心悸。消化系统：腹痛、便秘、消化不良、舌炎、念珠菌性口腔炎、口腔炎、口腔溃疡、呕....,感染(取决于病原菌)每日剂量疗程慢性支气管炎急性发作400mg7～10天急性鼻窦炎400mg10天社区获得性肺炎400mg7～14天非复杂性尿路感染400mg单剂或200mg3～5天复杂性尿路感染400mg7～10天急性肾盂肾炎400mg7....,"1.血糖异常已有报道加替沙星引起的血糖异常,包括症状性低血糖症和高血糖症。这些事件通常在糖尿病患者中发生。但是,低血糖症,特别是高血糖症已经在没有糖尿病病史的患者中产生。除了糖尿病以外,服用加替沙星时与血糖代谢异常相关的其他危险因素包括老年...."
"加替沙星分散片
                    ",??本品主要用于由敏感病原体所致的各种感染性疾病，包括慢性支气管炎急性发作、急性鼻窦炎、社区获得性肺炎、单纯性尿路感染（膀胱炎）和复杂性尿路感染、急性肾盂肾炎、男性淋球菌性尿路炎症或直肠感染和女性淋球菌性宫颈感染。,"
                        规格：0.2g*8片
                    ","本品主要成份为加替沙星。
                        ",尚不明确,?本品为分散片，可直接口服，或将本品适量投入约100ml水中，振摇分散后口服。每日一次，每次400mg。,尚不明确。
"四环素片
                    ",1.本品可用于敏感微生物所致的下列疾病：(1)立克次体病，包括流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热。(2)支原体属感染。(3)衣原体属感染，包括鹦鹉热、性病、淋巴肉牙肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼。(4)回归热....,"
                        规格：0.25g*100片
                    ","该品主要成分为四环素。
                        ",1.胃肠道症状如恶心、呕吐、上腹不适、腹胀、腹泻等，偶可引起胰腺炎、食管炎和食管溃疡的报道，多发生于服药后立即卧床的患者。2.本品可致肝毒性，通常为脂肪肝变性，妊娠期妇女、原有肾功能损害的患者易发生肝毒性，但肝毒性亦可发生于并无上述情况的患....,本品口服，成人常用量：一次0.25～0.5g，每6小时1次。8岁以上小儿常用量：每次6.25～12.5mg/kg，每6小时1次。疗程一般为7～14日，支原体肺炎、布鲁菌病需3周左右。,1.交叉过敏反应：各种四环素类药物间可产生交叉过敏反应。2.对诊断的干扰：(1)测定尿邻苯二酚胺(Hingerty法)浓度时，由于四环素对荧光的干扰，可使测定结果偏高。(2)本品可使碱性磷酸酶、血尿素氮、血清淀粉酶、血清胆红素、血清氨基转移....
