name,comp,chara,main_bene,adap_ill,usage,pre_cares
"浓缩水牛角片
                    ",清热解毒，凉血，定惊。用于温病高热，神昏谵语，发斑发疹，吐血，衄血，惊风，癫狂。,"
                        规格：每片含水牛角浓缩粉 0. 3g
                    "," 水牛角浓缩粉
                        ",尚不明确。,口服。一次 5～10 片，一日 2 次。,尚不明确。
"利咽解毒颗粒
                    ",清肺利咽，解毒退热。用于外感风热所致的咽痛、咽干、喉核红肿、发热恶寒；急性扁桃体炎、急性咽炎见上述证候者。,"
                        规格：每袋装6克(无蔗糖，相当于饮片19克)
                    ","板蓝根、金银花、连翘、薄荷、牛蒡子(炒)、山楂(焦)、桔梗、大青叶、僵蚕、玄参、黄芩、地黄、天花粉、大黄、浙贝母、麦冬。辅料为糊精和阿司帕坦
                        ",尚不明确。,开水冲服。一次1袋，一日3～4次。,1.忌烟酒、辛辣、鱼腥及过咸食物。
"复方氟米松软膏
                    ",本品适用于对皮质类固醇治疗有效的非感染性炎症性皮肤病，尤其是和角化过度症有关的皮肤病，如：脂溢性皮炎、接触性皮炎、异位性皮炎、局限性神经性皮炎、寻常型银屑病、扁平苔癣以及掌跖角化过度症。,"
                        规格：每克含匹伐酸氟米松0.2mg,水杨酸30mg
                    ","本品为白色或淡黄色软膏
                        ",氟米松的用药耐受性较好，用药部位偶有瘙痒、皮疹及皮肤萎缩现象发生。尽管氟米松的副作用很小，但当它与水杨酸合用于面部或长期使用时，需要考虑其副作用的影响。复方氟米松软膏使用中尚未发现水杨酸引起的系统性不良反应，但复方氟米松软膏用于小儿时须注意....,将本品以薄层涂于患处，依症状每日1-2次，并缓和地摩擦，如有需要，患处以有孔纱布遮盖。对慢性皮肤病不应突然停止治疗，涂量需逐步地减少，并以缓和剂替代或改用轻效的皮质固醇。儿童:不能连续使用超过两周:两岁以下儿童使用不能超过7天。,本品大剂量用于大面积皮肤或封闭使用时，需要定期进行的医学检测。应尽量避免长期用药或用于面部。因为有报道用药会导致轻微的肾上腺皮质机能的下降，必需注意用药可能引起的全身性副作用，特别是大面积用药或封闭用药时更应注意。当用药部位有严重的细菌或真....
"丁酸氢化可的松乳膏
                    ",用于过敏性皮炎、脂溢性皮炎、过敏性湿疹及苔藓样瘙痒症等。,"
                        规格：0.1％（5克:5毫克；10克:10毫克；15克:15毫克；20克:20毫克；30克:30毫克）
                    ","丁酸氢化可的松
                        ",长期使用可引起局部皮肤萎缩、毛细血管扩张、色素沉着及继发感染。偶见过敏反应。,局部外用。取适量本品涂于患处，1日2次。,（1）儿童、孕妇和哺乳期妇女应在医师指导下使用。
"复方硝酸咪康唑软膏
                    ",用于体股癣、手足癣等，亦用于丘疹性荨麻疹、湿疹、皮肤瘙痒症等,"
                        规格：10克
                    ","每支10克含硝酸咪康唑0.2克、薄荷脑0.35克、合成樟脑0.56克、水杨酸甲酯0.3克、冰片0.05克、麝香草酚0.02克、丙酸倍氯米松1毫克
                        ",少数患者可见局部刺激症状或过敏反应。,外用涂于患处，必要时可用敷料包扎或敷盖，每日2～3次。,1.只限外用，避免接触眼睛及其他黏膜部位，严禁口服。
"氯碘羟喹乳膏
                    ",适用于化脓性皮肤病、脓胞疮、毛囊炎、传染性湿疹样皮炎、手癣、足癣、体癣、股癣、急性湿疹样皮炎、真菌、细菌混合感染的皮肤病。,"
                        规格：10g ：0.3g
                    ","氯碘羟喹
                        ",偶有轻度刺激，红斑，灼痛感。,将膏体均匀涂于患处，一日2～3次。,应清洁皮损后涂药。
"利多卡因凝胶贴膏
                    ",用于缓解带状疱疹后遗神经痛，用于无破损皮肤。,"
                        规格：每贴(14.0cm×10.0cm)含膏量14g，含利多卡因700mg。
                    ","利多卡因。
                        ",1、 全身性（与剂量相关的）反应,本品用于无破损皮肤， 覆盖疼痛最严重的区域。按处方量贴敷(单次同时最多使用3贴)，24小时内累计贴敷时间不超过12个小时。,1.儿童意外接触：使用过的本品仍含有大量利名卡因。尽管该危险至今未被评估。但儿童或宠物咀嚼或吞噬或使用过的本品有可能产生严重不良反应。应妥善保存、处理本品、确保儿童、宠物或其他人接触不到本品，
"夫西地酸乳膏
                    ",本品适用于各种细菌性皮肤感染，主要用于革兰氏阳性球菌引起的皮肤感染。如脓疮病，疖肿，毛囊炎，甲沟炎，须疮，汗腺炎，红癣，寻常痤疮，创伤合并感染，湿疹合并感染，溃疡合并感染等。,"
                        规格：5g:0.1g
                    ","夫西地酸。以C31H48〇6计算，2% (5g : 0.1g ; 10g : 0.2g ; 15g : 0.3g)
                        ",局部应用本品一般无副反应，偶尔会有轻微的刺激感，对腿部深度溃疡的治疗会伴有疼痛，但通常无需停药。罕见过敏反应,本品应局部涂于患处，并缓和地摩擦；必要时可用多孔绷带包扎患处。每日二至三次，七天为一疗程，必要时可重复一个疗程。, 夫西地酸对眼结膜有刺激作用，尽量避免在眼睛周围使用；当治疗严重皮肤感染或顽固性皮肤疾病时，应辅助进行抗生素的全身用药；若发生严重刺激作用或出现过敏反应时，应停止用药并改用其它的药物治疗。请仔细阅读说明书并遵医嘱使用。
"磷霉素氨丁三醇散
                    ",主要针对于男女生殖泌尿系感染，如支原体、衣原体、淋菌性、非淋菌性、滴虫性、细菌性、霉菌性、念球菌等引起的各种泌尿生殖感染；尿道炎、急慢性前列腺炎、睾丸炎、包皮炎、龟头炎、膀胱炎、疱疹、湿疣、肾盂肾炎；对阴道炎、盆腔炎、宫颈炎（糜烂）、子宫内....,"
                        规格：3g(300万单位)（按C3H7O4P计算）
                    ","本品成份磷霉素氨丁三醇。

                        ",1.主要为轻度为胃肠道反应，如恶心、纳差、中上腹不适、稀便或轻度腹泻，一般不影响继续用药。 2.偶可发生皮疹、嗜酸性粒细胞增多、周围血象红细胞、血小板一过性降低、白细胞降低、血清氨基转移酶一过性升高、头晕、头痛等反应。 3.注射部位静脉炎。....,服用方法：服用前，倒入适量饮用水，摇晃让粉剂充分溶解，即可直接服用。 1 瓶 / 天。,1. 肝病患者慎用。
"头孢克肟干混悬剂
                    ",广谱抗菌素。对链球菌属、肺炎球菌、淋球菌、伯雷汉氏菌属、大肠杆菌、沙雷氏杆菌属、克雷白氏有菌属、变形杆菌属、流感杆菌等引起的感染症有效。主要用于治疗支气管炎、支气管扩张合并感染、慢性呼吸道疾患继发感染、肺炎、肾盂肾炎、膀胱炎、淋菌性尿道炎、....,"
                        规格：0.1gx6包/盒
                    ","头孢克肟。

                        ",主要为腹泻、粪便异常、头疼、恶心、腹痛、皮疹等，极少数患者GPT、GOT升高。,成人及体重30公斤以上儿童：口服，每次50~100mg，每日两次；成重症感染者可增加至每次200mg，每日两次。儿童：口服，用量按成 减半，或按每公斤1.5~3.0mg计算给药量，每日两次。,1.对青霉素类或头孢菌素类过敏者慎用、过敏体质的患者、高度肾功能损害的患者、对不能很好进食或非经口摄取营养者、高龄者、恶液质等患者慎用。 2.在幼年的大白鼠试验中，发现口服1000mg/kg以上时，有抑制精子形成作用，故育龄男子不宜用。 请....
"醋酸泼尼松片
                    ",主要用于过敏性与自身免疫性炎症性疾病。适用于结缔组织病，系统性红斑狼疮，重症多肌炎，严重的支气管哮喘，皮肌炎，血管炎等过敏性疾病，急性白血病，恶性淋巴瘤。,"
                        规格：5mg*100片
                    ","醋酸泼尼松。化学名：17α，21-二羟基孕甾-1，4-二烯－3，11，20-三酮21-醋酸酯分子式：C23H28O6分子量：400.47
                        ",本品较大剂量易引起糖尿病、消化道溃疡和类库欣综合征症状，对下丘脑-垂体-肾上腺轴抑制作用较强。并发感染为主要的不良反应。,口服一般一次5~10mg（1~2片），一日10~60mg（2~12片）。必要时酌量增减，由医生决定。1.对于系统性红斑狼疮、肾病综合症、溃疡性结肠炎、自身免疫性溶血性贫血等自身免疫性疾病，可给每日40-60mg，病情稳定后逐渐减量。2.对药....,1.结核病、急性细菌性或病毒性感染患者慎用。必要应用时，必须给予适当的抗感染治疗。2.长期服药后，停药前应逐渐减量。3.糖尿病、骨质疏松症、肝硬化、肾功能不良、甲状腺功能低下患者慎用。4.对有细菌、真菌、病毒感染者，应在应用足量敏感抗生素的....
"当归片
                    ",补血活血，调经止痛。用于血虚引起的面色萎黄，眩晕心悸，月经不调，痛经。,"
                        规格：36片
                    ","本品为当归经加工制成的浸膏片。
                        ",尚不明确。,口服。一次3～4片，一日3次。,1.忌食寒凉、生冷食物。2.孕妇服用时请向医师咨询。3.感冒时不宜服用本药。4.月经过多者不宜服用本药。5.平素月经正常，突然出现月经量少，或月经错后，或阴道不规则出血应去医院就诊。6.按照用法用量服用，长期服用应向医师咨询。7.服药2周症....
"固肾生发丸
                    ",固肾养血，益气祛风。用于斑秃、全秃、普秃及肝肾虚引起的脱发。,"
                        规格：2.5g*8袋
                    ","熟地黄、枸杞子、羌活、制何首乌、川芎(酒蒸)、木瓜、女贞子(盐蒸)、当归、桑椹、丹参、党参、黑芝麻。辅料为红氧化铁、滑石粉、乙醇、胭脂红、蜂蜜、糊精、虫白醋。
                        ",1.忌辛辣、生冷、油腻食物。2.感冒发热病人不宜服用。3.本品宜饭前服用。4.高血压、心脏病、肝病、糖尿病、肾病等慢性病患者应在医师指导下服用。5.服药2周症状无缓解，应去医院就诊。6.如需长期服用，请咨询医师。7.儿童应在医师指导下服用。....,口服，一次2.5克，一日3次。,['无']
"烟酸肌醇酯片
                    ",本品用于高脂血症、动脉粥样硬化、各种末梢血管障碍性疾病（如闭塞性动脉硬化症、肢端动脉痉挛症、冻伤、血管性偏头痛等）的辅助治疗。,"
                        规格：0.2g*100片
                    ","本品主要成分为烟酸肌醇酯。【成份】化学名：1,2,3,5/4,6环己六醇尼古丁酸酯分子式：C42H30N6O12分子量：810.73
                        ",服药后可有轻度恶心、发汗、瘙痒感等反应。,口服，每日3次，一次0.2-0.6g，连续服用1－3个月。,胃酸缺乏者应同时服用稀盐酸或柠檬汁以减少不良反应。
"盐酸加替沙星胶囊
                    ",用于由敏感病原体所致的慢性支气管炎急性发作，急性鼻窦炎、社区获得性肺炎、单纯性尿路感染(膀胱炎)和复杂性尿路感染、急性肾盂肾炎、男性淋球菌性尿路炎症或直肠感染和女性淋球菌性宫颈感染。,"
                        规格：0.1g*10粒
                    ","盐酸加替沙星。化学名：1-环丙基-6-氟-7-(3-甲基-1-哌嗪基)-8-甲氧基-1，4-二氢-4-氧代喹啉-3-羧酸盐酸盐。
                        ",本品的国内外临床试验中常见的不良反应为恶心、阴道炎、腹泻、头痛、眩晕。发生率较低的药物相关不良事件包括：全身反应：变态反应、寒战、发热、背痛和胸痛。心血管系统：心悸。消化系统：腹痛、便秘、消化不良、舌炎、念珠菌性口腔炎、口腔炎、口腔溃疡、呕....,感染(取决于病原菌)每日剂量疗程慢性支气管炎急性发作400mg7～10天急性鼻窦炎400mg10天社区获得性肺炎400mg7～14天非复杂性尿路感染400mg单剂或200mg3～5天复杂性尿路感染400mg7～10天急性肾盂肾炎400mg7....,"1.血糖异常已有报道加替沙星引起的血糖异常,包括症状性低血糖症和高血糖症。这些事件通常在糖尿病患者中发生。但是,低血糖症,特别是高血糖症已经在没有糖尿病病史的患者中产生。除了糖尿病以外,服用加替沙星时与血糖代谢异常相关的其他危险因素包括老年...."
"加替沙星分散片
                    ",??本品主要用于由敏感病原体所致的各种感染性疾病，包括慢性支气管炎急性发作、急性鼻窦炎、社区获得性肺炎、单纯性尿路感染（膀胱炎）和复杂性尿路感染、急性肾盂肾炎、男性淋球菌性尿路炎症或直肠感染和女性淋球菌性宫颈感染。,"
                        规格：0.2g*8片
                    ","本品主要成份为加替沙星。
                        ",尚不明确,?本品为分散片，可直接口服，或将本品适量投入约100ml水中，振摇分散后口服。每日一次，每次400mg。,尚不明确。
"四环素片
                    ",1.本品可用于敏感微生物所致的下列疾病：(1)立克次体病，包括流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热。(2)支原体属感染。(3)衣原体属感染，包括鹦鹉热、性病、淋巴肉牙肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼。(4)回归热....,"
                        规格：0.25g*100片
                    ","该品主要成分为四环素。
                        ",1.胃肠道症状如恶心、呕吐、上腹不适、腹胀、腹泻等，偶可引起胰腺炎、食管炎和食管溃疡的报道，多发生于服药后立即卧床的患者。2.本品可致肝毒性，通常为脂肪肝变性，妊娠期妇女、原有肾功能损害的患者易发生肝毒性，但肝毒性亦可发生于并无上述情况的患....,本品口服，成人常用量：一次0.25～0.5g，每6小时1次。8岁以上小儿常用量：每次6.25～12.5mg/kg，每6小时1次。疗程一般为7～14日，支原体肺炎、布鲁菌病需3周左右。,1.交叉过敏反应：各种四环素类药物间可产生交叉过敏反应。2.对诊断的干扰：(1)测定尿邻苯二酚胺(Hingerty法)浓度时，由于四环素对荧光的干扰，可使测定结果偏高。(2)本品可使碱性磷酸酶、血尿素氮、血清淀粉酶、血清胆红素、血清氨基转移....
"脉络宁口服液
                    ",清热养阴、活血祛瘀。用于Ⅰ、Ⅱ期动脉硬化性闭塞症及血栓闭塞性脉管炎引起的肢体皮肤发凉、酸胀、麻木、烧灼感、间歇性跛行、静息痛等；急性和亚急性期下肢深静脉血栓形成引起的局部肿胀、疼痛、皮肤温度升高、皮色异常等及恢复期轻中度脑梗塞引起的半身不遂....,"
                        规格：10ml*12支
                    ","详见说明书
                        ",少数患者服药后出现恶心、上腹饱满、便溏等胃肠道反应。,口服。一次20ml，一日3次。,1.本品应在医生指导下服用。2.脉络宁口服液为非溶栓类药物，但具有一定活血祛瘀作用，下肢深静脉血栓形成急性期七天内是否应用，建议由医生根据病情决定。
"环扁桃酯胶囊
                    ",用于缺血性脑血管疾病、脑动脉硬化症、脑外伤后遗症、肢端动脉痉挛症、手足发绀、闭塞性动脉内膜炎、内耳眩晕症等。,"
                        规格：0.1gx24粒
                    ","本品主要成分及其化学名称为：3,3,5-三甲基环乙醇-α-苯基-α-羟基乙酸酯
                        ",可引起恶心、呕吐、食欲不振、上腹部不适，有时面部潮红、眩晕、头痛、皮疹、瘙痒症、口干、心悸、低血压、麻木感、震颤、心动过速、出汗等。,800～1200mg/日。一次100～200mg，一日3～4次。症状改善后可减量至一日300～400mg。脑血管疾病一般每次服200～400mg，一日3次。,严重闭塞性冠状动脉和脑血管疾病、青光眼、出血或有出血倾向的患者慎用。
"诺氟沙星胶囊
                    ",适用于敏感菌所致的尿路感染、淋病、前列腺炎、肠道感染和伤寒及其他沙门菌感染。,"
                        规格：0.1g*20粒
                    ","诺氟沙星。
                        ",1．胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2．中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3．过敏反应皮疹、皮肤瘙痒，偶可发生渗出性多性红斑及血管神经性水肿。少数患者有光敏反应。4．偶可发生：(1)癫痫发作、精神异常....,口服1．大肠埃希菌、肺炎克雷伯菌及奇异变形菌所致的急性单纯性下尿路感染一次400mg，一日2次，疗程3日。2．其他病原菌所致的单纯性尿路感染剂量同上，疗程7～10日。3．复杂性尿路感染剂量同上，疗程10～21日。4．单纯性淋球菌性尿道炎单次....,?1．本品宜空腹服用，并同时饮水250ml。2．由于目前大肠埃希菌对诺氟沙星耐药者多见，应在给药前留取尿标本培养，参考细菌药敏结果调整用药。3．诺氟沙星胶囊大剂量应用或尿pH值在7以上时可发生结晶尿。为避免结晶尿的发生，宜多饮水，保持24小....
"麦迪霉素片
                    ",主要适用于金黄色葡萄球菌、溶血性链球菌、肺炎球菌等所致的呼吸道感染及皮肤、软组织和胆道感染，也可用于支原体肺炎。,"
                        规格：0.1g*24片(鲁抗)
                    ","本品主要成份为：麦迪霉素。其化学名称为：[4R-(4R*,5S*,6S*,7R*,9R*,10R*,11E,13E,16R*)]-6-{[3,6-二脱氧-4-O-(2,6-二脱氧-3-碳-甲基-a-L-核糖-己吡喃糖基)-3-(二甲胺基)-b-D-吡喃葡萄糖基]氧}-4,10-二羟基-5-甲氧基-9,16-二甲基-2-氧代六烷-11,13-二烯-7-乙醛的3,4-b-二丙酸酯。
                        ","1.肝毒性:在正常剂量下本品的肝毒性较小，主要表现为胆汁淤积和暂时性血清谷丙转氨酶,谷草转氨酶升高等，一般停药后可恢复。2.过敏反应：主要表现为药物热，药疹和荨麻疹。",口服。成人一日0.8～1.2g(8～12片），小儿按体重一日30～40mg/kg。分3～4次服用。,1.肝肾功能不全者慎用。2.本品与其他大环内酯类药物之间有交叉耐药性。3.如发生过敏反应，应立即停药，并对症处理。4.本品在pH&ge；6.5时吸收差。
"聚甲酚磺醛溶液
                    ",1、妇科：用于治疗宫颈糜烂、宫颈炎、各类阴道感染、外阴瘙痒；2、外科与皮肤科：用于皮肤伤口与病变的局部治疗；3、耳鼻喉科：用于治疗口腔粘膜和齿龈的炎症、口腔溃疡及扁桃体切除后的止血。,"
                        规格：15ml（圣多美）
                    ","本品主要成分为聚甲酚磺醛。
                        ",用药初期，有时会产生局部刺激症状，但很快自行消失，当治疗口腔病变时，请注意其高酸性可能损伤牙釉质。,1、妇科：用于阴道冲洗时，施比灵溶液应按1：5的比例以水稀释，而用于局部涂抹或敷贴时则无需稀释，通常敷贴每周进行1-2次。治疗前先彻底清洁宫颈及宫颈管，去除分泌物。为此可将浸有施比灵溶液的棉签插入宫颈管，转动数次取出，然后再将浸有药液的纱布....,1、会加速伤口的愈合过程。当坏死组织从病灶处脱落，有时甚至是大片脱落，亦无需惊恐；2、治疗期间避免性交，不要使用刺激性肥皂清洗患处；3、行径时停止用药；4、注意防止施比灵与眼部接触；5、如果棉织物及皮革与施比灵接触后，必须在其未干前立即用水....
"头孢泊肟酯干混悬剂
                    ",本品适用于敏感菌引起的下列感染：1.上呼吸道感染：例如：耳、鼻和喉部感染，包括急性中耳炎、鼻窦炎、扁桃体炎和咽喉炎等；2.下呼吸道感染：例如：社区获得性肺炎、慢性支气管炎急性发作；3.单纯性泌尿道感染：例如：膀胱炎；4.单纯性皮肤和皮肤软组....,"
                        规格：6包
                    ","本品主要成份为头孢泊肟酯。
                        ",文献报道，使用本品治疗可能会发生以下的不良反应：1.胃肠道反应：有时出现恶心、呕吐、腹泻、软便、胃痛、腹痛、食欲不振或胃部不适感，偶见便秘等。2.过敏症：如出现皮疹、荨麻疹、红斑、瘙痒、发热、淋巴结肿胀或关节痛时应停药并适当处理。3.血液：....,用法：按标签说明加水适量配制成混悬液，摇匀，口服。本品宜饭后服用。1、成人：①上呼吸道感染包括急性中耳炎、鼻窦炎、扁桃体炎和咽喉炎等，一次0.1g(2袋)，每12小时1次，疗程5~10天。②下呼吸道感染：慢性支气管炎急性发作，一次0.2g(....,"1.被诊断为伪膜结肠炎的腹泻患者慎用。2.过敏体质的患者慎用。3.与其它抗生素一样,长期使用头孢泊肟酯可能会引致非敏感微生物(例如念珠菌,肠球菌,艰难梭状芽胞杆菌)过度生长,因而可能需要中断治疗.曾有因使用抗生素而出现伪膜结肠炎的报告,因而...."
"甲磺酸培氟沙星胶囊
                    ",由培氟沙星敏感菌所致的各种感染：尿路感染；呼吸道感染；耳、鼻、喉感染；妇科、生殖系统感染；腹部和肝、胆系统感染；骨和关节感染；皮肤感染；败血症和心内膜炎；脑膜炎。,"
                        规格：0.2g*12粒
                    ","本品主要成份为甲磺酸培氟沙星。
                        ",1.胃肠道反应较为常见，可表现为腹部不适或疼痛、腹泻、恶心或呕吐。2.中枢神经系统反应可有头昏、头痛、嗜睡或失眠。3.过敏反应：皮疹、皮肤瘙痒，偶可发生渗出性多形性红斑及血管神经性水肿。少数患者有光敏反应。,口服。成人一日0.2～0.4g，一日2次。,尚不明确。
"头孢克洛颗粒
                    ",本品主要适用于敏感菌所致的呼吸系统、泌尿系统、耳鼻喉科及皮肤、软组织感染等,"
                        规格：0.125g*10袋
                    ","本品主要成份为头孢克洛。
                        ",1．多见胃肠道反应：软便、腹泻、胃部不适、食欲不振、恶心、呕吐、暖气等。2．血清病样反应较其他抗生素多见，小儿尤其常见，典型症状包括皮肤反应和关节痛。3．过敏反应：皮疹、荨麻疹、嗜酸性粒细胞增多、外阴部瘙痒等。4．其他：血清氨基转移酶、尿素....,本品适宜空腹后口服。将本品加入适量(20-30ml)热水中，经振荡完全溶解后服用。成人常用量一次0.25g(2袋)，一日3次。严重感染时剂量可加倍，但一日总量不超过4g(32袋)，或遵医嘱。小儿一般按体重一日20mg/kg，分3次给予，严重....,1．本品与青霉素类或头霉素(cephamycin)有交叉过敏反应，因此对青霉素类、青霉素衍生物、青霉胺及头霉素过敏者慎用。2．肾功能减退及肝功能损害者慎用。3．有胃肠道疾病史者，特别是溃疡性结肠炎、局限性肠炎或抗生素相关性结肠炎者慎用。4．....
