name,comp,chara,main_bene,adap_ill,usage,pre_cares
"盐酸噻氯匹定片
                    ",-动脉粥样硬化疾病中初次缺血性脑血管事件后动脉血栓性并发症(脑血管意外，心肌梗塞，血管性死亡)的预防。-慢性下肢动脉硬化闭塞伴间歇性跛行的严重缺血性事件，特别是冠脉事件的预防。-预防慢性血透中动脉/静脉血栓的再次形成。-冠脉支架置入后亚急性....,"
                        规格：0.25g*12片/盒
                    ","本品为薄膜衣片，除去包衣后呈白色或类白色。
                        ",血液:文献报道，在两个大型临床试验中，共有2048例一过性缺血性发作或中风病人接受噻氯匹定治疗已进行严密监测。发现2.4%的病人出现中性白细胞减少，其中包括0.8%严重的中性白细胞减少现象(＜450/mm多出现在应用噻氯匹定头三个月，但不伴....,口服：进餐时服。成人：通常每天0.25g~0.5g（1~2片）。老年人：尽管噻氯匹定药代动力学在老年人会有所变化，但每天0.5克剂量不会因年龄而影响其药理和治疗活性。,已观察到严重和有时是致命后果的血液和出血性不良反应(见不良反应)，这些严重不良反应通常与下述有关:-不适当监测，延误诊断和不适当的治疗措施-联合应用抗凝或抗血小板药物，如:阿司匹林和非类固醇类消炎药。因此，必须严格按照产品适应症，注意事项及....
"替米沙坦片
                    ",用于成年人原发性高血压的治疗。本品适用于年龄55岁及以上.存在发生严重心血管事件高风险且不能接受血管紧张素转换酶（ACE）抑制剂治疗的患者，以降低其发生心肌梗死.卒中或心血管疾病导致死亡的风险。(详见包装内部说明书),"
                        规格：40mg*7片*2板
                    ","替米沙坦。
                        ",1.胎儿或新生儿的患病率和病死率直接作用于肾素-血管紧张素系统的药物应用于妊娠妇女时可以导致胚胎或新生儿患病和死亡。全球范围内关于服用血管紧张素转化酶抑制剂的患者的文献中已经报道了多项这类的案例。当发现妊娠时.应立即停用本品片剂。在妊娠的中....,本品在餐时或餐后服用均可。治疗原发性高血压：应个体化给药。常用初始剂量为每次40mg每日一次。在20、80mg的剂量范围内替米沙坦的降压疗效与剂量有关。若用药后未达到理想血压可加大剂量最大剂量为80mg每日一次。本品可与噻嗪类利尿药如氢氯噻....,['无']
"盐酸达克罗宁胶浆
                    ",上消化道内窥镜检查时的喉头麻醉和润滑，同时祛除腔道内泡沫，使视野清晰。,"
                        规格：10ml:0.1g*12支
                    ","本品主要成分为盐酸达克罗宁。
                        ",使用过程中，因病人对本品耐受力的差异，偶见轻度头痛、焦虑、冷热感觉、麻木等不良反应。,用时振摇，于胃镜检查前将本品8～10ml含于咽喉部，片部后慢慢吞下，约10～15分钟后可行胃镜检查。,急性病患者及消化道粘膜严重损伤患者应酌情减少剂量。
"卡维地洛片
                    ",1.原发性高血压:卡维地洛适用于原发性高血压的治疗，可单独使用或与其它抗高血压药特别是噻嗪类利尿剂联合使用。2.治疗有症状的充血性心力衰竭:卡维地洛用于治疗有症状的充血性心力衰竭可降低死亡率和心血管亊件的住院率，改善病人一般情况并减慢疾病进....,"
                        规格：12.5mg*14片
                    ","卡维地洛。
                        ",1.高血压：发生率≥1%，不考虑因果关系的不良事件：乏力，心动过缓，体位性低血压，体位依赖性水肿，下肢水肿，眩晕，失眠，嗜睡，腹痛，腹泻，血小板减少，高脂血症，背痛，病毒感染，鼻炎，咽炎，呼吸困难，泌尿道感染。发生率0.1%，,本品剂量必须个体化.需在医师的密切监测下加量.1.高血压:推荐起始剂量6.25mg/次.一日二次口服.如果可耐受.以服药后1小时的立位收缩压作为指导.维持该剂量7-14天.然后根据谷浓度时的血压.在需要的情况下增至12.5mg/次.一日二次....,"1.由于卡维地洛与洋地黄类药物均能减慢房室传导速度,故对已用洋地黄、利尿剂及血管紧张素转换酶抑制剂控制病情的充血性心衰的病人使用卡维地洛时应谨惧小心.2.由于卡维地洛可能会掩盖或减弱急性低血糖的早期症状和体征,故对糖尿病病人使用卡维地洛时应...."
"替米沙坦片
                    ",高血压用于成年人原发性高血压的治疗。降低心血管风脸本品适用于年龄55岁及以上.存在发生严重心血管事件高风险且不能接受血管紧张素转换酶（ACE）抑制剂治疗的患者，以降低其发生心肌梗死.卒中或心血管疾病导致死亡的风险。心血管事件的高风险包括冠状....,"
                        规格：40mg*7片(德茨)
                    ","本品主要成分为替米沙坦。
                        ",在安慰剂对照试验中，替米沙坦41.4%的不良事件总发生率和安慰剂组43.9%相似。不良事件的发生和剂量无相关性，与患者性别、年龄和种族亦无关。以下所列的不良反应是从临床试验中接受替米沙坦治疗的5788名高血压患者累计得到的。不良反应按发生频....,1.成人应个体化给药。常用初始剂量为每次一片40mg，每日一次。在20~80mg的剂量范围内，替米沙坦的降压疗效与剂量有关。若用药后未达到理想血压可加大剂量，最大剂量为80mg即二片40mg或一片80mg每日一次。本品可与噻嗪类利尿药如氢氯....,锂剂：锂剂与血管紧张素转换酶抑制剂合用，可引起可逆性的血锂水平升高和毒性反应。也有个别病例是锂剂与血管紧张素II受体拮抗剂合用引起的。因此，锂剂和本品合用须慎重。如需合用，则合用期间应监测血锂水平。有些药物可影响血锂水平或引起高血钾症如AC....
"异烟肼片
                    ",适用于：(1)异烟肼与其它抗结核药联合，适用于各型结核病的治疗，包括结核性脑膜炎以及其他分枝杆菌感染。(2)异烟肼单用适用于各型结核病的预防：①新近确诊为结核病患者的家庭成员或密切接触者；②结核菌素纯蛋白衍生物试验（PPD）强阳性同时胸部X....,"
                        规格：0.1g*100片（太极）
                    ","本品主要成分为异烟肼。
                        ",发生率较多者有步态不稳或麻木针刺感、烧灼感或手指疼痛（周围神经炎）；深色尿、眼或皮肤黄染（肝毒性，35岁以上患者肝毒性发生率增高）；食欲不佳、异常乏力或软弱、恶心或呕吐（肝毒性的前驱症状）。发生率极少者有视力模糊或视力减退，合并或不合并眼痛....,口服。预防：成人一日0.3g，顿服；小儿每日按体重10mg/kg，一日总量不超过0.3g，顿服。治疗：成人与其他抗结核药合用，按体重每日口服5mg/kg，最高0.3g；或每日15mg/kg，最高900mg，每周2~3次。小儿按体重每日10~....,(1)交叉过敏反应，对乙硫异烟胺、吡嗪酰胺、烟酸或其他化学结构有关药物过敏者也可能对本品过敏。(2)对诊断的干扰：用硫酸铜法进行尿糖测定可呈假阳性反应，但不影响酶法测定的结果。异烟肼可使血清胆红素、丙氨酸氨基转移酶及门冬氨酸氨基转移酶的测定....
"辛伐他汀片
                    ",1．高胆固醇血症饮食疗法及其它非药物治疗效果欠佳时，可应用辛伐他汀降低原发性高胆固醇血症患者的总胆固醇和低密度脂蛋白胆固醇。辛伐他汀同时可升高高密度脂蛋白胆固醇并因此降低低密度脂蛋白胆固醇/高密度脂蛋白胆固醇及总胆固醇/高密度脂蛋白胆固醇的....,"
                        规格：10mg*10片
                    ","辛伐他汀片主要成份为辛伐他汀。化学名：2，2－二甲基丁酸（4R，6R）-6-[2-[（1S，2S，6R，8S，8ɑR）-1，2，6，7，8，8ɑ-六氢-8-羟基-2，6-二甲基-1-萘基]乙基]四氢-4-羟基-2H-吡喃-2-酮-8-酯分子式：C25H38O5分子量：418.57
                        ",辛伐他汀一般耐受性良好，大部分不良反应轻微且为一过性。在临床对照研究中不足2%的病人因辛伐他汀的不良反应而中途停药。在临床对照研究中，与药物有关的发生率≥1%的不良反应有腹痛、便秘、胃肠胀气，发生率在0.5%～0.9%的不良反应有疲乏无力、....,病人在接受辛伐他汀治疗以前应接受标准降胆固醇饮食并在治疗过程中继续维持。1.高胆固醇血症：一般起始剂量为每天10mg，晚间顿服。对于胆固醇水平轻至中度升高的患者，起始剂量为每天5mg。若需调整剂量，应间隔四周以上，大剂量为每天40mg，晚间....,1.肌肉作用HMG-CoA还原酶抑制剂偶尔会引起肌病，表现为肌肉疼痛或无力并伴有CK显著升高（高于正常值上限的10倍）。伴有或不伴有继发性肌红蛋白尿症的急性肾功能衰竭的横纹肌溶解罕见报道。北欧辛伐他汀生存研究中，在中位数5.4年期间，139....
"辛伐他汀片
                    ",1．高胆固醇血症饮食疗法及其它非药物治疗效果欠佳时，可应用辛伐他汀降低原发性高胆固醇血症患者的总胆固醇和低密度脂蛋白胆固醇。辛伐他汀同时可升高高密度脂蛋白胆固醇并因此降低低密度脂蛋白胆固醇/高密度脂蛋白胆固醇及总胆固醇/高密度脂蛋白胆固醇的....,"
                        规格：10mg*12片*2板
                    ","本品主要成分为辛伐他汀。
                        ",辛伐他汀一般耐受性良好，大部分不良反应轻微且为一过性。在临床对照试验中只有少于2％的病人因辛伐他汀的不良反应而中途停药。在已有对照组的临床试验中，不良反应（分为可能、可疑或肯定）与药物有关的发生率大于或等于1％的有：腹痛、便秘、胃肠胀气，发....,病人接受辛伐他汀治疗以前应接受标准胆固醇饮食并在治疗过程中继续使用。高胆固醇血症：一般始服剂量为每天10mg，晚间顿服。对于胆固醇水平轻至中度升高的患者，始服剂量为每天5mg。若需调整剂量则应间隔四周以上，最大剂量为每天40mg，晚间顿服。....,1．肝脏反应在临床试实验中，有少数服用辛伐他汀的患者有显著的血清转氨酶持续升高（超过正常值3倍以上）的现象。但停药后，则转氨酶可回复至治疗前水平，但无黄疸或其它有关的临床症状或体征，亦无过敏现象。建议在治疗前对于转氨酶有升高现象的患者应加强....
"西洛他唑片
                    ",1.本品具有血管扩张作用及抗血小板功能作用，可用于治疗由动脉粥样硬化、大动脉炎、血栓闭塞性脉管炎、糖尿病所致的慢性动脉闭塞症。2.西洛他唑片能改善肢体缺血所引起的慢性溃疡、疼痛、发冷及间歇跛行，并可用作上述疾病的外科治疗(如血管成形术、血管....,"
                        规格：50mg*12片
                    ","本品主要成份为：西洛他唑。
                        ",1.主要的不良反应为血管扩张引起的头痛、头晕及心悸等，个别患者可出现血压偏高。2.其次为腹胀、恶心、呕吐、胃不适、腹痛等消化道症状。3.少数患者服药后出现肝功能异常、尿频，尿素氮、肌酐及尿酸值异常。4.过敏症状包括皮疹、瘙痒。5.其它偶有白....,口服：成人，一次50～100mg，一日2次，年轻患者可根据症状必要时适当增加剂量。,1.慎用(1)口服抗凝药或已服用抗血小板药物(如阿司匹林、噻氯匹定)者。(2)严重肝肾功能不全者。(3)有严重合并症，如恶性肿瘤患者。(4)白细胞减少者。(5)过敏体质，对多种药物过敏或近期有过敏性疾病者。2.西洛他唑片有升高血压的副作用，....
"硫酸氢氯吡格雷片
                    ",用于以下患者的预防动脉粥样硬化血栓形成事件：心肌梗死患者(从几天到小于35天)，缺血性卒中患者(从7天到小于6个月)或确诊外周动脉性疾病的患者。急性冠脉综合征的患者，非ST段抬高性急性冠脉综合征(包括不稳定性心绞痛或非Q波心肌梗死)，包括经....,"
                        规格：75mg*20片
                    ","本品为白色或类白色片或薄膜衣片，除去包衣后，显白色或类白色。
                        ",偶见胃肠道反应(如腹痛、消化不良、便秘或腹泻)、皮疹、皮肤粘膜出血，罕见白细胞减少和粒细胞缺乏。,成人和老年人：通常推荐成人75mg1日1次口服给药，但根据年龄、体重、症状可50mg1日1次口服给药，与或不与食物同服。对于急性冠脉综合征的患者：非ST段抬高性急性冠脉综合征（不稳定性心绞痛或非Q波心肌梗死）患者，应以单次负荷量氯吡格雷30....,由于出血和血液学不良反应的危险性，在治疗过程中一旦出现出血的临床症状，就应立即进行血细胞计数和/或其它适当的检查。与其它抗血小板药物一样，因创伤、外科手术或其它病理状态使出血危险性增加的病人和接受阿司匹林、非甾体抗炎药、肝素、血小板糖蛋白Ⅱ....
